"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.023049500E0,1.556975571E-2,-3.199556205E-2,-1.487531662E-3,3.561384610E-2
3.033012500E0,4.892852757E-2,-3.231271869E-2,2.036292851E-2,6.207061669E-2
3.042974500E0,3.891285928E-2,-4.280319002E-2,4.342142344E-3,5.801015336E-2
3.052937500E0,3.723695363E-2,-3.617111357E-2,1.271886349E-2,5.344819605E-2
3.062899500E0,3.225110593E-2,-3.979329921E-2,-7.601380348E-6,5.122148528E-2
3.072862500E0,3.655371562E-2,-4.574401058E-2,8.822863698E-3,5.921597380E-2
3.082824500E0,4.763244654E-3,-5.185857190E-2,-2.250593305E-3,5.212547505E-2
3.092787500E0,2.526341143E-2,-5.598626761E-2,-1.167805910E-2,6.252262936E-2
3.102749500E0,1.692019528E-2,-6.162671110E-2,-4.580357909E-2,7.862641024E-2
3.112712500E0,9.305213308E-3,-3.745256742E-2,1.336655957E-1,1.391250274E-1
3.122674500E0,2.873633319E-2,-3.771172699E-2,6.944387197E-2,8.408568577E-2
3.132637500E0,-3.130037379E-3,-3.363384224E-2,3.560895860E-2,4.908187457E-2
3.142599500E0,5.357081937E-3,-2.590671021E-2,-2.531727433E-2,3.661721372E-2
3.152562500E0,-1.782444663E-2,-7.283364907E-3,-4.227478445E-2,4.645337127E-2
3.162525500E0,-8.209258642E0,-6.455408672E-1,-2.679901725E-1,8.238960443E0
3.172487500E0,-9.885748340E0,-1.150715376E0,2.624066663E-1,9.955954167E0
3.182450500E0,-1.238158512E-1,2.457979426E-1,6.083846623E-1,6.677416348E-1
3.192412500E0,7.364769112E-1,2.001568795E-1,-1.421341181E-1,7.763138056E-1
3.202375500E0,1.602546102E0,1.189038977E-1,-6.640255970E-1,1.738741539E0
3.212337500E0,1.085744185E0,-2.552649684E-1,4.743758351E-1,1.212036746E0
3.222300500E0,1.458147795E0,-4.898945647E-1,3.022092479E-1,1.567648592E0
3.232262500E0,7.158055421E-1,-1.230529869E0,-6.672924364E-1,1.572215166E0
3.242225500E0,-1.407810578E0,-1.146762366E0,5.254635429E-1,1.890266246E0
3.252187500E0,-1.665250765E0,-1.449972803E0,5.820692682E-1,2.283481087E0
3.262150500E0,-1.899174036E0,-2.257345085E0,-1.082573386E0,3.142361212E0
3.272112500E0,-2.788890316E0,-2.098602389E0,6.416483027E-1,3.548767917E0
3.282075500E0,-2.218370761E0,-2.318305670E0,1.514808923E-1,3.212266563E0
3.292037500E0,-1.337286286E0,-2.573662202E0,-4.690373272E-1,2.938038079E0
3.302000500E0,-1.209006707E0,-2.359336898E0,5.493845022E-1,2.707395639E0
3.311962500E0,2.786549457E-1,-2.289657237E0,-2.091765386E-1,2.316016767E0
3.321925500E0,-5.386533631E-1,-1.732301079E0,1.313232011E-1,1.818862353E0
3.331888500E0,-6.308365086E-1,-1.602060344E0,1.980598122E-1,1.733141580E0
3.341850500E0,-4.978880008E-1,-1.600564480E0,5.418614745E-2,1.677091308E0
3.351813500E0,-5.612168090E-2,-1.821979533E0,6.327915251E-2,1.823941697E0
3.361775500E0,2.221058470E-1,-1.947244142E0,7.206459403E-2,1.961194550E0
3.371738500E0,6.638636291E-1,-2.006296781E0,9.865246832E-2,2.115578881E0
3.381700500E0,8.115387880E-1,-2.300905087E0,8.723577976E-2,2.441386800E0
3.391663500E0,1.321627735E0,-2.540228700E0,8.461798131E-2,2.864720217E0
3.401625500E0,1.871394791E0,-2.639674636E0,-9.389692783E-2,3.237100134E0
3.411588500E0,1.800117817E0,-2.516499237E0,-7.420116663E-4,3.094057711E0
3.421550500E0,1.759223268E0,-2.196989832E0,3.079523832E-1,2.831336345E0
3.431513500E0,1.452606828E0,-2.106552410E0,8.135874331E-2,2.560126734E0
3.441475500E0,1.045233506E0,-1.856533508E0,-2.157447159E-1,2.141442395E0
3.451438500E0,1.269411807E0,-1.480893172E0,7.245284915E-2,1.951845367E0
3.461400500E0,6.446112330E-1,-1.411102268E0,1.641132170E-1,1.560021282E0
3.471363500E0,6.397525440E-2,-1.850493481E0,-1.546588540E-2,1.851663616E0
3.481325500E0,-2.312733858E-1,-2.263452209E0,1.933598202E-1,2.283438482E0
3.491288500E0,2.392237536E-1,-2.567663251E0,2.590895408E-1,2.591765801E0
3.501251500E0,6.811904640E-1,-2.629651923E0,-9.565050781E-2,2.718131473E0
3.511213500E0,1.332431051E0,-2.440224940E0,1.048095864E-1,2.782275204E0
3.521176500E0,1.466994779E0,-2.394436710E0,4.482709408E-2,2.808453366E0
3.531138500E0,2.097496680E0,-2.403786262E0,-6.903749049E-2,3.190994656E0
3.541101500E0,2.535803235E0,-2.271371532E0,1.161602014E-1,3.406305898E0
3.551063500E0,2.200094119E0,-2.383546563E0,2.161657155E-2,3.243790318E0
3.561026500E0,2.362570116E0,-1.790142760E0,-7.038235009E-2,2.965013040E0
3.570988750E0,1.504123721E0,-1.252343785E0,3.534267640E-1,1.988885014E0
3.580951750E0,1.994159423E0,-6.786966996E-1,3.639804035E-1,2.137705019E0
3.590913750E0,2.995897246E0,-4.617506001E-1,-8.455705333E-1,3.146999118E0
3.600876750E0,1.867748322E0,1.581467181E-2,5.451236361E-1,1.945737309E0
3.610838750E0,2.126794008E0,1.673541642E-1,2.816229558E-1,2.151876311E0
3.620801750E0,3.020292999E0,3.783200787E-1,-6.435001159E-1,3.111171529E0
3.630763750E0,2.316968412E0,8.257522729E-1,5.113226366E-1,2.512301788E0
3.640726750E0,3.322119254E0,1.025931116E0,-4.554980993E-2,3.477223861E0
3.650688750E0,2.988817437E0,1.370284025E0,-2.284840447E-1,3.295893345E0
3.660651750E0,1.902045604E0,1.573385891E0,2.906282526E-1,2.485515122E0
3.670614750E0,9.074503009E-1,1.315559641E0,-2.726626825E-1,1.621267454E0
3.680576750E0,1.346180249E-2,1.108273653E0,1.087383306E-1,1.113676675E0
3.690539750E0,1.457729500E-1,8.292294659E-1,-3.377468705E-2,8.426220918E-1
3.700501750E0,5.746604257E-2,8.506224545E-1,-5.548189044E-2,8.543647619E-1
3.710464750E0,1.024075045E-1,6.760433793E-1,5.229223430E-2,6.857524520E-1
3.720426750E0,1.005883261E-2,6.088024458E-1,-7.928649008E-2,6.140260138E-1
3.730389750E0,1.991053218E-2,4.099544290E-1,-3.737598717E-2,4.121359333E-1
3.740351750E0,5.281295626E-2,-3.144543042E-2,5.094035804E-2,7.983071791E-2
3.750314750E0,2.625241999E-2,5.312814860E-2,-3.099024296E-3,5.934133197E-2
3.760276750E0,4.520414356E-2,4.145632043E-2,9.026931524E-3,6.199618207E-2
3.770239750E0,8.733426880E-2,2.928379702E-2,7.713529944E-2,1.201443702E-1
3.780201750E0,8.874417868E-2,5.052530623E-2,1.531385779E-2,1.032610772E-1
3.790164750E0,9.520422821E-2,4.497992568E-2,6.426440835E-2,1.233570142E-1
3.800126750E0,7.965029653E-2,3.490063238E-2,1.636460245E-2,8.848742335E-2
3.810089750E0,7.621293772E-2,4.272956992E-2,4.795009196E-2,9.966664106E-2
3.820051750E0,7.022733492E-2,4.128270381E-2,2.953954875E-2,8.665290038E-2
3.830014750E0,6.312304556E-2,4.801861402E-2,1.621666789E-2,8.095237174E-2
3.839977750E0,5.050696059E-2,3.797534505E-2,-1.895667315E-3,6.321924908E-2
3.849939750E0,4.242248146E-2,4.145185280E-2,6.488655210E-3,5.966595076E-2
3.859902750E0,2.634318202E-2,4.670840831E-2,1.592255294E-2,5.593895188E-2
3.869864750E0,4.455722224E-2,5.073921382E-2,2.535820484E-2,7.213080081E-2
3.879827750E0,3.192826197E-2,4.895844430E-2,1.009346366E-2,5.931459508E-2
3.889789750E0,2.718070430E-2,4.773691527E-2,-1.205695868E-2,5.624032377E-2
3.899752750E0,2.938786147E-2,5.786113163E-2,9.700530767E-4,6.490375920E-2
3.909714750E0,3.775718909E-2,4.543768044E-2,3.615041077E-2,6.926066943E-2
3.919677750E0,2.848112278E-2,4.237256999E-2,-8.155696392E-3,5.170226713E-2
3.929639750E0,2.896646909E-2,4.341249730E-2,-2.611483455E-2,5.835825423E-2
3.939602750E0,4.676710430E-2,5.273093993E-2,1.550155342E-2,7.216655894E-2
3.949564750E0,6.832803137E-2,3.962513695E-2,2.194050729E-2,8.197717492E-2
3.959527750E0,8.442747172E-2,3.142542198E-2,6.490350902E-2,1.110316199E-1
3.969489750E0,9.567365913E-2,4.604669536E-2,4.709230542E-2,1.161526256E-1
3.979452750E0,9.129854397E-2,3.890073088E-2,8.407009721E-2,1.300633393E-1
3.989415750E0,9.068460460E-2,3.126497073E-2,2.958691120E-2,1.003821758E-1
3.999377750E0,6.706117728E-2,4.000956397E-2,3.752450645E-2,8.663749356E-2
4.009340750E0,-1.148338154E-1,6.099752328E-2,-7.684235394E-2,1.510372483E-1
4.019302750E0,-1.509572888E0,1.900609308E-1,5.069243610E-2,1.522334780E0
4.029265750E0,-2.836529044E0,-2.416742120E-1,3.335783905E-1,2.866282956E0
4.039227750E0,-4.406468148E0,-6.098716092E-1,-5.394389731E-1,4.481060067E0
4.049190750E0,-5.596585863E0,-6.090118858E-1,3.347168434E-1,5.639565956E0
4.059152750E0,-5.073655334E0,-1.017482840E0,3.040043432E-1,5.183596089E0
4.069115750E0,-3.282260247E0,-1.496811632E0,-5.735288250E-1,3.652754126E0
4.079077750E0,-2.011566876E0,-1.498024929E0,3.761455357E-2,2.508364974E0
4.089040750E0,-1.650030170E0,-1.496322512E0,4.118112123E-1,2.265208401E0
4.099002750E0,-5.722909695E-1,-1.497087328E0,-7.650789320E-2,1.604568752E0
4.108965750E0,-1.296080665E-1,-1.582801808E0,-1.465908659E-1,1.594850682E0
4.118927750E0,-4.306843434E-2,-1.490014097E0,7.522735298E-2,1.492533435E0
4.128890750E0,6.575516329E-1,-1.364646285E0,2.593322003E-1,1.536843136E0
4.138852750E0,1.409906804E0,-1.443811300E0,1.710398287E-1,2.025261190E0
4.148815750E0,1.742506517E0,-1.698471867E0,5.057958484E-2,2.433863994E0
4.158777750E0,1.675748418E0,-1.967408265E0,6.004505754E-3,2.584349840E0
4.168740750E0,1.512840750E0,-1.852107020E0,4.947212219E-2,2.391952140E0
4.178703750E0,1.579585401E0,-1.644237334E0,1.300724816E-1,2.283752460E0
4.188665750E0,1.560762922E0,-1.722533598E0,-8.860987544E-2,2.326145869E0
4.198628750E0,1.264877876E0,-1.939463398E0,8.075004816E-4,2.315477265E0
4.208590750E0,1.047102861E0,-2.026822847E0,2.101331431E-1,2.290980399E0
4.218553750E0,7.187168708E-1,-2.161190401E0,-4.203446388E-2,2.277951884E0
4.228515750E0,2.981348715E-1,-2.054198195E0,1.555020225E-1,2.081536813E0
4.238478750E0,3.079401406E-1,-1.728622011E0,-7.196577609E-2,1.757310519E0
4.248440750E0,-1.725412109E-1,-1.442586308E0,3.395244241E-2,1.453264771E0
4.258403750E0,-5.433304413E-1,-8.880673657E-1,-5.778569341E-2,1.042694011E0
4.268365750E0,-4.189276392E-1,-7.201119433E-1,1.579449892E-2,8.332532892E-1
4.278328750E0,-5.833390185E-2,-7.891193207E-1,1.066894662E-1,7.984327076E-1
4.288290750E0,7.847882880E-1,-1.003796189E0,-8.752989471E-2,1.277169107E0
4.298253750E0,1.292325730E0,-6.493351255E-1,2.491130215E-1,1.467582772E0
4.308215750E0,2.135970190E0,-3.795129472E-1,-3.169366300E-2,2.169655092E0
4.318178750E0,1.650062330E0,-9.863415923E-1,-2.056237704E-1,1.933353709E0
4.328140750E0,4.222574458E-1,-1.425644878E0,3.125857168E-1,1.519366479E0
4.338103750E0,2.000937296E-2,-1.481043884E0,1.844141650E-1,1.492615136E0
4.348066750E0,4.965712444E-1,-1.195413758E0,-1.201287067E-1,1.300010754E0
4.358028750E0,5.935188839E-1,-9.425617345E-1,8.774624169E-2,1.117312262E0
4.367991750E0,3.913305720E-1,-1.029091755E0,-2.727843046E-2,1.101323554E0
4.377953750E0,-4.892174206E-1,-9.873579115E-1,4.615031898E-2,1.102877682E0
4.387916750E0,-1.159022734E0,-8.532514358E-1,-5.376748681E-2,1.440230070E0
4.397878750E0,-9.896622261E-1,-6.472903541E-1,1.939375252E-1,1.198343810E0
4.407841750E0,-2.316684200E-1,-9.749169369E-1,-8.968283951E-2,1.006069730E0
4.417803750E0,-2.404146669E-2,-1.080764039E0,-4.743495226E-2,1.082071612E0
4.427766750E0,2.693071482E-1,-9.000280646E-1,3.408418018E-1,9.993748001E-1
4.437728750E0,5.383489059E-1,-1.169771744E0,-3.662374288E-1,1.338773817E0
4.447691750E0,7.001301071E-1,-1.529347879E0,1.784266162E-1,1.691426368E0
4.457653750E0,8.242203755E-1,-1.967909810E0,1.012924862E-1,2.135946726E0
4.467616750E0,1.088568025E0,-1.691979703E0,1.615000963E-3,2.011909111E0
4.477578750E0,2.182148429E0,-1.813732913E0,9.654864013E-2,2.839140801E0
4.487541750E0,2.033516739E0,-1.720022657E0,3.939427060E-1,2.692370540E0
4.497503750E0,1.473378477E0,-1.592163639E0,-4.002986294E-1,2.205916631E0
4.507466750E0,1.804342869E0,-1.222804821E0,2.861416841E-1,2.198358907E0
4.517429750E0,2.308162359E0,-8.267196947E-1,6.759615183E-2,2.452681832E0
4.527391750E0,2.096028591E0,-4.251753160E-1,-1.637799257E-1,2.144978733E0
4.537354750E0,2.203328945E0,1.432373963E-1,2.630650628E-1,2.223595876E0
4.547316750E0,2.320296793E0,4.256327876E-1,7.335215092E-2,2.360152753E0
4.557279750E0,-4.243429283E-1,2.270326634E0,-4.118193984E-1,2.346070153E0
4.567241417E0,4.210859561E-1,2.584594449E0,-2.085929865E-1,2.626966479E0
4.577204417E0,2.078634440E0,1.310326822E0,-3.791878420E-1,2.486254398E0
4.587166417E0,2.146531139E0,5.440026518E-1,4.239020848E-1,2.254601471E0
4.597129417E0,1.757540586E0,-2.968209474E-1,7.055174392E-1,1.916978467E0
4.607091417E0,5.104442386E-1,-1.436229654E-1,-9.107231337E-1,1.053848900E0
4.617054417E0,-1.411645218E-1,2.845304472E-2,7.314106643E-2,1.615135089E-1
4.627016417E0,3.317535110E-1,-1.304362881E-1,6.716053426E-1,7.603471270E-1
4.636979417E0,-2.592370369E-1,5.133409493E-2,-7.112874717E-1,7.587943713E-1
4.646941417E0,1.793695894E-1,-9.333720312E-2,3.899145591E-1,4.392250522E-1
4.656904417E0,-4.448780939E-3,-3.198688259E-2,-2.583592236E-2,4.135755305E-2
4.666866417E0,-6.880581741E-2,-1.313851085E-3,-1.560341191E-1,1.705362514E-1
4.676829417E0,1.270259361E-1,-7.113327876E-2,3.464674079E-1,3.758127147E-1
4.686792417E0,-1.027506356E-1,9.248595815E-3,-2.478161091E-1,2.684325866E-1
4.696754417E0,7.044442650E-2,-5.871699041E-2,1.872038716E-1,2.084595686E-1
4.706717417E0,2.332006646E-3,-2.480630077E-2,-4.049898505E-2,4.754953841E-2
4.716679417E0,2.117305110E-2,-1.530543415E-2,1.728436947E-3,2.618285511E-2
4.726642417E0,5.202070422E-2,-3.803175241E-2,7.805623591E-2,1.012192858E-1
4.736604417E0,6.906260611E-3,-2.342405554E-2,-7.701426208E-2,8.079343647E-2
4.746567417E0,6.888307831E-2,-4.708603794E-2,7.342816472E-2,1.111470594E-1
4.756529417E0,2.207490189E-2,-4.052038221E-2,-5.022056580E-2,6.820049777E-2
4.766492417E0,4.814926731E-2,-6.193248393E-2,4.693852365E-2,9.141777459E-2
4.776454417E0,2.462286722E-2,-3.710149694E-2,1.444613099E-2,4.681343147E-2
4.786417417E0,1.901284296E-2,-4.939391568E-2,2.088450015E-2,5.689823767E-2
4.796379417E0,3.251424663E-2,-3.967809079E-2,2.686327815E-2,5.790650081E-2
4.806342417E0,1.732534109E-2,-3.135560257E-2,8.145171404E-3,3.673806029E-2
4.816304417E0,3.670665457E-2,-3.299735455E-2,4.945458055E-2,6.987101999E-2
4.826267417E0,1.184745020E-2,-3.074498881E-2,-3.544582129E-3,3.313880618E-2
4.836230417E0,3.645407313E-2,-2.550193671E-2,2.908229649E-2,5.315099428E-2
4.846192417E0,2.838251268E-2,-1.548750183E-2,1.021274686E-2,3.390766783E-2
4.856155417E0,3.177749289E-2,-2.947568620E-2,3.820219874E-2,5.777571393E-2
4.866117417E0,3.389589800E-2,-2.699394515E-2,3.041370749E-2,5.293957480E-2
4.876080417E0,3.186786435E-2,-4.120103465E-2,-5.895455182E-2,7.866845120E-2
4.886042417E0,1.513561365E-2,-2.708861522E-2,4.357578993E-2,5.349513383E-2
4.896005417E0,3.732276381E-2,-2.436478117E-2,5.629874647E-2,7.180654645E-2
4.905967417E0,3.125948440E-2,-3.035048448E-2,2.801985741E-2,5.180173435E-2
4.915930417E0,8.602884136E-2,-8.342812775E-2,6.729618967E-2,1.374408643E-1
4.925892417E0,-4.954791673E-1,-5.057795858E-1,-1.862273866E-1,7.321155879E-1
4.935855417E0,-6.026682488E0,-1.885206792E0,2.164159763E-1,6.318365480E0
4.945817417E0,-3.696546293E0,-1.980257522E0,6.946199834E-2,4.194126765E0
4.955780417E0,-1.307042002E0,-4.536855356E-1,-3.589137912E-2,1.384007786E0
4.965742417E0,-3.873952863E-1,-3.236075722E-1,4.125134629E-1,6.518928790E-1
4.975705417E0,6.639746531E-1,-5.189163790E-1,-5.882129377E-1,1.027682348E0
4.985667417E0,9.409526539E-1,-5.444005548E-1,7.346079218E-1,1.312026166E0
4.995630417E0,2.430980821E-1,-1.128046598E0,-7.234637135E-1,1.361978542E0
5.005593417E0,1.867639600E-1,-1.070280712E0,5.445108479E-1,1.215266902E0
5.015555417E0,-7.063537373E-1,-1.398538063E0,2.125053585E-2,1.566938385E0
5.025518417E0,-1.283347476E0,-1.608465530E0,-2.509560639E-1,2.072949843E0
5.035480417E0,-1.345686835E0,-1.561068439E0,5.801110357E-1,2.141106383E0
5.045443417E0,-1.059415854E0,-1.538284763E0,-5.185082799E-1,1.938435658E0
5.055405417E0,-9.424042252E-1,-9.238108103E-1,3.332404214E-1,1.361102977E0
5.065368417E0,-5.043828322E-1,-8.816123320E-1,-5.627126455E-2,1.017255524E0
5.075330417E0,1.803797507E-1,-6.050937762E-1,-7.035662234E-2,6.353151869E-1
5.085293417E0,4.254744742E-1,-4.069752726E-1,8.548629284E-2,5.949498357E-1
5.095255417E0,7.573594379E-1,-3.260862069E-1,7.381291151E-2,8.278731053E-1
5.105218417E0,6.327231127E-1,-5.599149721E-1,-5.819967628E-2,8.468946308E-1
5.115180417E0,3.663640575E-1,-5.422639822E-1,1.215776467E-1,6.656229963E-1
5.125143417E0,4.514304472E-1,-6.971910772E-1,-5.056672096E-3,8.305964223E-1
5.135105417E0,3.438245396E-1,-7.348217107E-1,4.880437016E-2,8.127485017E-1
5.145068417E0,7.901441914E-1,-7.852171082E-1,1.017006218E-2,1.114000530E0
5.155030417E0,7.828333446E-1,-7.998751277E-1,1.575877243E-1,1.130248714E0
5.164993417E0,6.754699867E-1,-9.587956517E-1,-9.065406203E-2,1.176336246E0
5.174956417E0,3.086779861E-1,-1.050346604E0,1.926657557E-1,1.111589034E0
5.184918417E0,8.222623622E-1,-1.190682191E0,7.780012786E-2,1.449100525E0
5.194881417E0,1.430911172E0,-1.411578523E0,4.002594531E-2,2.010388716E0
5.204843417E0,1.465414423E0,-1.576749940E0,4.758990347E-2,2.153101159E0
5.214806417E0,1.081775753E0,-1.637502072E0,1.308782279E-2,1.962606203E0
5.224768417E0,5.470995199E-1,-1.635549979E0,6.044910014E-2,1.725687026E0
5.234731417E0,8.826312642E-3,-1.525340635E0,-1.658796608E-2,1.525456364E0
5.244693417E0,-3.712040903E-1,-1.454734483E0,2.177795470E-2,1.501505635E0
5.254656417E0,-2.677612357E-1,-1.453019933E0,9.757073343E-2,1.480703567E0
5.264618417E0,1.746953800E-1,-1.322960169E0,-6.031227529E-2,1.335806744E0
5.274581417E0,3.049544243E-1,-1.079842591E0,8.312167883E-2,1.125151739E0
5.284543417E0,5.743092822E-1,-8.346815559E-1,5.277170599E-2,1.014548818E0
5.294506417E0,8.897374767E-1,-7.416711391E-1,1.613328660E-1,1.169502950E0
5.304468417E0,8.974568977E-1,-8.890249935E-1,-9.575400352E-3,1.263283820E0
5.314431417E0,7.492665260E-1,-9.853749745E-1,5.726763010E-3,1.237900223E0
5.324393417E0,7.284580397E-1,-9.827579800E-1,6.369839787E-2,1.224957897E0
5.334356417E0,1.683808366E0,-1.184512721E0,3.844251931E-2,2.059067465E0
5.344319417E0,2.043291530E0,-1.210757290E0,1.985147256E-1,2.383355112E0
5.354281417E0,1.901349493E0,-1.230068086E0,-1.103813982E-1,2.267240931E0
5.364244417E0,1.820371841E0,-1.394457876E0,1.017813134E-1,2.295348741E0
5.374206417E0,1.548808435E0,-1.758961021E0,1.064760429E-1,2.346079408E0
5.384169417E0,1.175022909E0,-1.417951404E0,-1.302712870E-1,1.846140739E0
5.394131417E0,6.873209772E-1,-6.839469876E-1,2.053717554E-2,9.698532792E-1
5.404094417E0,3.157924761E-1,-8.577097915E-2,-2.985009438E-1,4.429270394E-1
5.414056417E0,4.161922478E-2,3.133510808E-1,1.816145182E-1,3.645612335E-1
5.424019417E0,1.057306764E0,9.259562999E-2,8.006715184E-1,1.329491039E0
5.433981417E0,2.932349414E0,-7.681404976E-2,-3.332889533E-1,2.952228820E0
5.443944417E0,3.104847538E0,9.180963630E-2,-6.945340294E-1,3.182905082E0
5.453906417E0,2.141660116E0,8.093435971E-1,1.169365363E0,2.570828750E0
5.463869417E0,2.621759644E0,4.255940132E-1,-9.049203569E-1,2.805999777E0
5.473831417E0,1.343485943E0,1.149066826E0,1.795557135E-1,1.776949438E0
5.483794417E0,7.022495766E-1,1.100119711E0,4.691718131E-1,1.386917459E0
5.493756417E0,1.501121048E-1,6.085350819E-1,-6.993205601E-1,9.390941570E-1
5.503719417E0,2.717891816E-1,1.181816277E0,5.649380958E-1,1.337801975E0
5.513682417E0,1.869125158E-1,6.651777908E-1,-3.809694886E-1,7.890092099E-1
5.523644417E0,-2.079691068E-2,8.857014361E-1,1.038681847E-1,8.920135342E-1
5.533607417E0,2.721636775E-1,8.440171473E-1,1.499600315E-1,8.994031484E-1
5.543569417E0,-1.659553777E-2,6.073197381E-1,-2.434254348E-1,6.544987536E-1
5.553532417E0,1.789416645E-1,8.077320313E-1,2.129719663E-1,8.542881318E-1
5.563494417E0,3.031991450E-2,5.780312176E-1,-1.949321365E-1,6.107683060E-1
5.573457375E0,1.132209888E-1,5.051313489E-1,1.421656930E-1,5.368312176E-1
5.583419375E0,3.984755498E-2,4.831330455E-2,-5.961587191E-2,8.646418459E-2
5.593382375E0,9.631935619E-2,1.744205243E-2,7.794923186E-2,1.251308368E-1
5.603344375E0,4.619622876E-2,6.347508905E-2,-7.876199484E-4,7.850986452E-2
5.613307375E0,8.444457483E-2,5.163173648E-2,5.340028167E-2,1.124647167E-1
5.623269375E0,7.543614426E-2,5.052516919E-2,2.590316534E-4,9.079356629E-2
5.633232375E0,6.338634842E-2,3.934722975E-2,1.013907194E-2,7.529166245E-2
5.643194375E0,7.442254770E-2,3.915583394E-2,6.806802213E-2,1.081903442E-1
5.653157375E0,5.732176253E-2,4.424557935E-2,1.013965666E-2,7.311818097E-2
5.663120375E0,4.909790039E-2,4.617899775E-2,2.480973601E-2,7.182358009E-2
5.673082375E0,2.509160378E-2,2.367808965E-2,-1.979691803E-2,3.977635571E-2
5.683045375E0,3.882112195E-2,3.176173738E-2,-5.726178288E-3,5.048441927E-2
5.693007375E0,3.011523454E-2,2.053966974E-2,-5.722669959E-3,3.689924574E-2
5.702970375E0,2.053233331E-2,2.202296217E-2,1.912916601E-2,3.567229410E-2
5.712932375E0,2.118549242E-2,2.953847067E-2,6.259444356E-3,3.688532205E-2
5.722895375E0,2.941160665E-2,2.759700322E-2,1.838773906E-2,4.432545702E-2
5.732857375E0,4.827461243E-2,3.988621512E-2,1.330241561E-2,6.401798671E-2
5.742820375E0,7.514514478E-2,4.455961137E-2,4.623627305E-2,9.884404228E-2
5.752782375E0,5.932134583E-2,4.274628930E-2,3.890269518E-2,8.282322749E-2
5.762745375E0,6.016111563E-2,3.371704630E-2,-1.348812318E-1,1.514897545E-1
5.772707375E0,8.225671118E-2,4.746747740E-2,1.671923608E-1,1.922826395E-1
5.782670375E0,4.343336911E-2,6.057169067E-2,1.211835444E-2,7.551318943E-2
5.792632375E0,3.172699670E-2,5.248374889E-2,9.953481317E-2,1.169116130E-1
5.802595375E0,-9.434560662E-1,2.081399003E-1,-2.101740736E-1,9.887389484E-1
5.812557375E0,-2.802983568E0,1.967393647E-1,2.568395323E-1,2.821593487E0
5.822520375E0,-2.950016191E0,-7.055850477E-1,-2.447977763E-1,3.043085891E0
5.832483375E0,-3.740434909E0,-9.823362496E-1,2.159125310E-1,3.873300406E0
5.842445375E0,-3.557603878E0,-1.240435199E0,1.871366286E-1,3.772299690E0
5.852408375E0,-3.130416535E0,-1.356104673E0,-1.841305751E-1,3.416494056E0
5.862370375E0,-2.549636285E0,-1.303272302E0,6.686875820E-3,2.863426024E0
5.872333375E0,-1.914213952E0,-1.256171810E0,1.591892767E-1,2.295108689E0
5.882295375E0,-1.490446645E0,-1.210439129E0,1.414920938E-1,1.925256892E0
5.892258375E0,-5.134327871E-1,-1.209092369E0,-8.966705203E-3,1.313620183E0
5.902220375E0,6.195826650E-1,-1.265571941E0,2.940336710E-1,1.439448094E0
5.912183375E0,1.681025822E0,-1.328895532E0,1.031863993E-1,2.145334142E0
5.922145375E0,2.600545361E0,-1.625125563E0,-5.468117273E-1,3.114943392E0
5.932108375E0,2.432376954E0,-1.366520757E0,2.035977101E-1,2.797371740E0
5.942070375E0,2.650873515E0,-9.513590898E-1,4.560442293E-1,2.853101970E0
5.952033375E0,2.706949775E0,-1.131962624E0,-1.864279461E-1,2.940012219E0
5.961995375E0,2.024715656E0,-1.212853590E0,-1.721823746E-1,2.366460245E0
5.971958375E0,9.703344740E-1,-1.304360323E0,3.998676896E-1,1.674156209E0
5.981920375E0,4.465962251E-1,-1.520643275E0,-6.086951494E-2,1.586035704E0
5.991883375E0,-1.150245077E-1,-1.358327346E0,-1.986848795E-1,1.377591920E0
6.001846375E0,-6.470221862E-1,-1.030125543E0,3.269312757E-1,1.259635028E0
6.011808375E0,-9.044775765E-1,-8.589838998E-1,-1.802070934E-1,1.260320445E0
6.021771375E0,-1.636309094E0,-5.877479379E-1,1.325768441E-1,1.743712049E0
6.031733375E0,-1.440229003E0,-4.482520470E-1,1.469832140E-1,1.515517583E0
6.041696375E0,-7.795049267E-2,-7.277389053E-1,-2.174690598E-1,7.635266764E-1
6.051658375E0,2.013462397E-1,-9.348282802E-1,2.277098733E-1,9.830035647E-1
6.061621375E0,1.240636197E0,-9.277018400E-1,2.726726228E-1,1.572946037E0
6.071583375E0,1.906860347E0,-1.155547880E0,-4.032807094E-1,2.265842584E0
6.081546375E0,1.372390776E0,-1.032085822E0,3.828072685E-1,1.759317763E0
6.091508375E0,1.161834149E0,-9.190350238E-1,-2.029761511E-1,1.495220145E0
6.101471375E0,4.814157365E-1,-6.393303202E-1,2.491539520E-1,8.382016831E-1
6.111433375E0,1.700980980E-1,-4.195839161E-1,-2.586574316E-1,5.214285114E-1
6.121396375E0,-9.127920248E-1,-2.843302349E-1,2.584375763E-1,9.903650558E-1
6.131358375E0,-1.290541598E0,-3.715512322E-1,-6.432521939E-2,1.344502015E0
6.141321375E0,-8.409858046E-1,-1.848882098E-1,5.114501059E-2,8.625871467E-1
6.151283375E0,-8.383700527E-1,-1.399529056E-1,-7.526243627E-2,8.532968975E-1
6.161246375E0,-1.472088873E0,-3.450500063E-1,1.736126035E-1,1.521921973E0
