"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.208415000E-1,-7.532993332E-4,5.285334773E-4,9.313103510E-4,1.309254174E-3
2.308045001E-1,-4.326547496E-4,1.491532428E-3,-5.112984218E-5,1.553857580E-3
2.407665000E-1,-9.656185284E-4,-2.215849236E-4,-2.801262308E-4,1.029558025E-3
2.507295001E-1,2.304068767E-4,1.768329181E-3,-4.966412671E-4,1.851142342E-3
2.606915000E-1,-1.050000545E-3,1.617500093E-4,1.765225665E-3,2.060263541E-3
2.706545000E-1,-1.403668430E-3,7.812678814E-5,3.976924345E-4,1.461009284E-3
2.806165001E-1,8.833380416E-4,8.411919698E-4,-3.372698557E-4,1.265559553E-3
2.905795000E-1,-1.031208551E-3,-1.263504266E-3,1.858772710E-3,2.472826337E-3
3.005415000E-1,-4.648109898E-4,5.671039689E-4,-1.246986445E-3,1.446593019E-3
3.105045001E-1,-1.889076084E-4,-1.247041277E-3,1.458468614E-4,1.269672925E-3
3.204665000E-1,6.557307206E-4,1.336192014E-3,2.117538825E-4,1.503406659E-3
3.304295001E-1,3.755660728E-4,1.162553905E-3,-5.131585058E-4,1.325108716E-3
3.403915000E-1,9.758404922E-4,-7.038135082E-4,-3.993092105E-5,1.203832463E-3
3.503545000E-1,5.907474551E-4,-2.337596379E-5,-1.181095373E-3,1.320800996E-3
3.603165001E-1,7.910421118E-4,-2.185404301E-4,1.009173342E-3,1.300745316E-3
3.702795000E-1,1.073869877E-3,1.481089042E-3,1.343248878E-4,1.834356683E-3
3.802415000E-1,-8.345814422E-6,-4.532223102E-4,-1.351395622E-5,4.535005425E-4
3.902045001E-1,5.919307005E-4,1.373972278E-3,-3.561819904E-5,1.496479345E-3
4.001665000E-1,-2.608406357E-4,-6.963813212E-4,-2.254226245E-3,2.373714546E-3
4.101295001E-1,-1.501873601E-3,-5.988590419E-5,-3.292933106E-4,1.538715282E-3
4.200915000E-1,-2.014582511E-3,-1.332053333E-3,-1.152438577E-3,2.676008866E-3
4.300545000E-1,1.811939292E-4,2.010480035E-3,-1.329006162E-3,2.416840621E-3
4.400165001E-1,-1.270681620E-3,-1.430508564E-3,-6.993385032E-4,2.037169819E-3
4.499795000E-1,-1.592391636E-3,1.218479592E-4,-5.528645124E-4,1.690034679E-3
4.599415000E-1,6.125913933E-4,-1.365736476E-3,-4.209298640E-4,1.554891086E-3
4.699045001E-1,1.582561526E-4,9.805085137E-4,-2.012401819E-5,9.934016969E-4
4.798665000E-1,8.612021338E-4,7.054612506E-4,-7.723199669E-4,1.354925394E-3
4.898295000E-1,1.814880176E-3,-4.000077955E-3,3.701760434E-4,4.408111161E-3
4.997915000E-1,2.292672871E-3,6.206671242E-4,-1.331199892E-4,2.378927805E-3
5.097545000E-1,-4.429260734E-4,-3.313901834E-5,1.310313353E-3,1.383547175E-3
5.197165001E-1,1.025465550E-3,-6.117043085E-5,5.439498927E-4,1.162412535E-3
5.296795000E-1,1.681402093E-3,-1.179697923E-3,8.030754980E-4,2.205386688E-3
5.396415000E-1,7.736934349E-4,-1.139411121E-3,1.006018138E-4,1.380934451E-3
5.496045001E-1,8.698336314E-4,1.374879386E-3,-7.522525266E-6,1.626948205E-3
5.595665000E-1,1.908536069E-4,1.217322424E-3,8.770027198E-4,1.512426115E-3
5.695295000E-1,-3.654805478E-4,-3.500467399E-3,2.065837849E-3,4.080996699E-3
5.794915000E-1,1.074021915E-3,2.586515155E-3,2.419789322E-3,3.701211164E-3
5.894545000E-1,-3.309274791E-3,-5.241047591E-3,-7.467092946E-4,6.243192634E-3
5.994165001E-1,1.914587687E-3,3.808930516E-3,2.684990177E-4,4.271497327E-3
6.093795000E-1,-2.136346884E-3,-3.495854093E-3,-1.993323676E-3,4.556129182E-3
6.193415000E-1,-1.500595827E-4,2.696549287E-3,-1.004027668E-3,2.881313502E-3
6.293045001E-1,-1.321317861E-3,-1.935220673E-3,4.215624649E-4,2.380897909E-3
6.392665000E-1,-1.012366265E-4,6.988910027E-4,1.895650057E-4,7.311855986E-4
6.492295000E-1,-1.042131335E-3,-8.739719633E-4,-9.832275100E-5,1.363646609E-3
6.591915000E-1,-1.232948154E-3,-5.653605331E-4,-2.066055313E-4,1.372034813E-3
6.691545000E-1,4.110811278E-5,1.147318399E-3,-9.315179195E-4,1.478429917E-3
6.791165001E-1,4.549068399E-4,-3.368002363E-4,5.268737441E-4,7.732855710E-4
6.890795000E-1,1.016034745E-3,-3.306749277E-4,-2.726071980E-4,1.102718094E-3
6.990415000E-1,-2.335035242E-4,-9.565056534E-4,5.668572849E-4,1.136113613E-3
7.090045001E-1,-1.629297622E-4,-2.296874532E-3,1.492735464E-4,2.307479429E-3
7.189665000E-1,1.400746405E-3,2.557345200E-3,2.007944277E-4,2.922742439E-3
7.289295000E-1,-4.727875348E-4,-3.989503719E-3,-8.745898958E-4,4.111517416E-3
7.388915000E-1,8.822367527E-4,3.587304847E-3,3.295950592E-6,3.694199320E-3
7.488535000E-1,-2.030015457E-4,-2.082565334E-3,1.493334537E-3,2.570668403E-3
7.588165001E-1,2.217534930E-4,2.070876770E-3,-4.573983606E-4,2.132350456E-3
7.687785000E-1,-2.440335229E-4,1.107901335E-4,2.648509108E-4,3.767928063E-4
7.787415000E-1,-1.526623266E-3,-1.245542662E-3,1.965471311E-4,1.980046942E-3
7.887035001E-1,-2.073103795E-3,3.795183729E-4,5.781780928E-4,2.185425232E-3
7.986665000E-1,-2.154150978E-3,-2.684070496E-3,1.351290848E-3,3.697375802E-3
8.086285000E-1,6.648048293E-4,1.165794907E-3,-5.965451710E-4,1.468642015E-3
8.185915001E-1,-1.948722871E-3,-1.255293260E-3,-1.282163430E-4,2.321577358E-3
8.285535000E-1,-1.007561805E-3,2.462184057E-5,-1.738363644E-3,2.009401698E-3
8.385165001E-1,-2.578638960E-3,-9.582118364E-4,2.013710327E-4,2.758278286E-3
8.484785000E-1,-7.961853407E-4,1.090291655E-3,-4.630303010E-5,1.350848237E-3
8.584415000E-1,-3.120852634E-4,-1.913968008E-3,2.193557564E-3,2.927860231E-3
8.684035001E-1,8.126394823E-5,3.081855830E-3,2.814079635E-4,3.095743792E-3
8.783665000E-1,-1.704852562E-3,-4.539045971E-3,-5.950129125E-4,4.885028245E-3
8.883285000E-1,1.390006859E-3,3.123401199E-3,-1.269059023E-3,3.646678615E-3
8.982915001E-1,-1.720595872E-3,-5.848071072E-3,-1.369488891E-4,6.097470001E-3
9.082535000E-1,2.980948891E-3,3.533712588E-3,-7.747758646E-4,4.687585582E-3
9.182165001E-1,-1.362936106E-3,-2.534172963E-4,-2.787073608E-4,1.414034281E-3
9.281785000E-1,1.742404420E-4,1.176167745E-3,-1.535387710E-4,1.198876328E-3
9.381415000E-1,9.276983328E-4,-1.024381141E-3,-2.710814588E-4,1.408355806E-3
9.481035001E-1,1.043279655E-3,3.783057909E-4,-4.974501207E-4,1.216143221E-3
9.580665000E-1,9.404169396E-5,-4.909744021E-4,-7.501048967E-4,9.014194694E-4
9.680285000E-1,1.685813069E-3,1.543094404E-4,1.528766006E-5,1.692929656E-3
9.779915001E-1,1.330383122E-3,-1.172388438E-4,6.023423048E-4,1.465087182E-3
9.879535000E-1,2.755973022E-3,2.066015732E-4,-5.414853804E-4,2.816252462E-3
9.979165001E-1,5.960105918E-4,-1.712321187E-3,2.129569184E-3,2.796844183E-3
1.007878500E0,2.141709439E-3,1.597188879E-3,-1.558642369E-3,3.093104859E-3
1.017841500E0,2.448685002E-3,-3.370511346E-3,-5.378222559E-4,4.200673487E-3
1.027803542E0,2.062260406E-3,2.124655293E-3,-1.696563559E-3,3.412536594E-3
1.037766542E0,-1.690212172E-3,3.521004692E-4,1.992285252E-4,1.737953949E-3
1.047728542E0,1.375884982E-3,-2.598948311E-3,9.936494753E-4,3.104018538E-3
1.057691542E0,-1.512886956E-4,3.440687433E-4,7.058738265E-4,7.997058387E-4
1.067653542E0,2.274129074E-4,1.603106502E-4,1.519469544E-3,1.544734227E-3
1.077616542E0,-4.959034268E-4,9.357626550E-4,1.173080876E-3,1.580408396E-3
1.087578542E0,-8.370543364E-4,-2.045113593E-3,2.351156436E-4,2.222257622E-3
1.097541542E0,-4.790625535E-4,2.334049670E-3,1.458110055E-4,2.387163514E-3
1.107503542E0,-1.261499245E-3,-4.578983877E-3,1.129050041E-3,4.881928685E-3
1.117466542E0,6.630111020E-4,1.135327620E-3,-1.932661980E-4,1.328873339E-3
1.127428542E0,-2.192938700E-4,-3.909301013E-4,6.581463385E-4,7.962868506E-4
1.137391542E0,-2.177830320E-3,-2.131351270E-3,-8.708180394E-4,3.169215549E-3
1.147353542E0,-1.151181757E-3,-1.165955444E-3,1.531087095E-3,2.242520731E-3
1.157316542E0,-6.930471864E-4,-6.763515994E-4,1.323269680E-3,1.639758682E-3
1.167278542E0,1.819112338E-3,4.381814506E-4,-4.101819359E-4,1.915573518E-3
1.177241542E0,7.157714572E-4,4.376696888E-4,6.123556523E-4,1.038683292E-3
1.187203542E0,7.461314090E-4,-2.243921626E-4,-9.277504869E-4,1.211521724E-3
1.197166542E0,-2.951859497E-4,-4.688003100E-4,2.303139772E-4,5.999608351E-4
1.207128542E0,-1.429426484E-3,1.860707998E-4,1.368016470E-3,1.987297531E-3
1.217091542E0,6.870273501E-5,-2.569279168E-4,5.521745188E-4,6.128855680E-4
1.227053542E0,4.447412211E-4,7.915585302E-4,-3.505242057E-5,9.086189150E-4
1.237016542E0,1.138845459E-3,-2.478794428E-3,-1.371642575E-4,2.731337553E-3
1.246978542E0,2.094387775E-3,2.991338493E-3,-1.734261867E-3,4.042552456E-3
1.256941542E0,-3.727553412E-4,-3.708687378E-3,-6.669156719E-4,3.786566403E-3
1.266903542E0,-3.264164552E-4,8.336000610E-4,7.887681713E-4,1.193143743E-3
1.276866542E0,3.674251493E-4,-2.077168319E-4,-5.729901604E-4,7.116637173E-4
1.286828542E0,-5.039609969E-4,-2.225327771E-3,2.493938664E-4,2.295268541E-3
1.296791542E0,2.176251495E-3,1.442725770E-3,-1.006480539E-3,2.798308649E-3
1.306753542E0,-1.681735739E-6,-1.834826544E-3,6.393529475E-4,1.943029456E-3
1.316716542E0,3.672188614E-4,2.101022983E-3,1.303618774E-6,2.132873406E-3
1.326678542E0,-8.114962839E-4,-1.476667589E-3,-1.137730433E-3,2.033102044E-3
1.336641542E0,5.601707380E-4,1.147193601E-3,-1.911480911E-3,2.298609077E-3
1.346603542E0,-1.475017052E-3,3.066998906E-4,9.879025165E-4,1.801580281E-3
1.356566542E0,-6.379706319E-4,1.753938152E-3,-7.321950980E-4,2.004847931E-3
1.366528542E0,5.149117205E-4,-1.101503149E-3,5.839391379E-4,1.348861810E-3
1.376491542E0,1.085442491E-3,2.207278972E-3,1.053693704E-3,2.675917840E-3
1.386453542E0,4.569364246E-4,-1.999450382E-3,5.330456188E-4,2.119134341E-3
1.396416542E0,1.353056636E-3,1.023690216E-3,-1.773075201E-5,1.696767013E-3
1.406378542E0,1.411646372E-3,-1.853848808E-4,4.459255142E-4,1.491966017E-3
1.416341542E0,-4.030913115E-4,3.253132803E-3,1.282934332E-3,3.520124450E-3
1.426303542E0,-5.895127542E-4,-2.319531748E-3,-4.244181328E-4,2.430613826E-3
1.436266542E0,-2.210275037E-3,9.289681911E-4,3.606996033E-4,2.424541574E-3
1.446228542E0,-2.343699103E-3,-1.071332139E-3,-8.060312830E-4,2.700067493E-3
1.456191542E0,-3.221752122E-4,-1.167669194E-3,-8.584326133E-4,1.484639608E-3
1.466153542E0,-1.736047212E-3,-5.721864291E-4,-1.228345791E-3,2.202292127E-3
1.476116542E0,1.124613918E-4,-1.156303450E-3,1.876122900E-3,2.206699429E-3
1.486078542E0,-1.267855056E-3,-1.144851907E-3,2.489981474E-3,3.019627473E-3
1.496041542E0,8.296964224E-4,4.596356302E-5,1.307216706E-3,1.548975248E-3
1.506003542E0,-4.891008139E-4,-4.613685887E-4,-2.193071414E-4,7.072313646E-4
1.515966542E0,1.761125401E-3,-2.055597492E-3,-7.547903806E-4,2.810116055E-3
1.525928542E0,2.241293434E-3,2.238217043E-3,-5.262910854E-4,3.210917952E-3
1.535891542E0,6.236732006E-4,9.389570914E-5,-1.000511227E-3,1.182711876E-3
1.545853542E0,-3.571691923E-4,4.329159856E-4,-5.001032259E-4,7.517242307E-4
1.555816542E0,2.697037999E-4,8.865536656E-4,-3.238942008E-4,9.816440266E-4
1.565778542E0,-9.265879635E-4,1.059392933E-3,2.525688149E-3,2.891362874E-3
1.575741542E0,-1.088758698E-3,6.856929976E-4,4.391140537E-4,1.359555641E-3
1.585703542E0,-8.352261502E-4,-1.668930054E-6,-2.647594083E-4,8.761866534E-4
1.595666542E0,-5.999130663E-4,-1.156287151E-3,-1.325196354E-3,1.858236002E-3
1.605628542E0,1.439079642E-4,-1.927272184E-3,1.001275377E-4,1.935229469E-3
1.615591542E0,-2.131059533E-3,1.292249886E-3,8.494709618E-4,2.633044895E-3
1.625553542E0,-1.254613278E-3,-1.766390633E-3,-6.373717915E-4,2.258413856E-3
1.635516542E0,-1.464806963E-3,-8.885477437E-4,1.115492778E-3,2.044382711E-3
1.645478542E0,-2.216084860E-3,-1.655005501E-3,-3.202173393E-4,2.784351713E-3
1.655441542E0,-9.299581870E-4,-5.217962898E-4,7.730107754E-4,1.317057044E-3
1.665403542E0,-1.395478845E-3,6.185693201E-4,-3.284725826E-4,1.561372296E-3
1.675366542E0,2.228790196E-3,7.317278069E-4,-1.197989797E-3,2.634029399E-3
1.685328542E0,1.425580820E-3,8.884072304E-5,1.402320573E-3,2.001668389E-3
1.695291542E0,1.408224693E-3,-2.027531154E-4,1.511635492E-3,2.075872701E-3
1.705253542E0,9.871791117E-4,2.305433154E-4,-7.043809164E-4,1.234433187E-3
1.715216542E0,2.359764650E-3,3.941776231E-5,1.667405013E-4,2.365976619E-3
1.725178542E0,1.683321781E-3,8.956240490E-4,-2.673547715E-4,1.925407290E-3
1.735141542E0,-3.197479527E-4,-1.132616308E-4,-9.529860690E-4,1.011557906E-3
1.745103542E0,7.995786145E-4,2.161713783E-4,1.048216363E-4,8.348913708E-4
1.755066542E0,-8.158581331E-4,1.651509665E-4,-5.599963479E-4,1.003242366E-3
1.765028542E0,-1.926130150E-3,-2.729389817E-4,-6.342984270E-4,2.046168990E-3
1.774991542E0,-9.788554162E-4,-9.920517914E-4,2.122760052E-4,1.409746710E-3
1.784953542E0,-2.671827096E-3,-3.278593067E-4,3.345151199E-4,2.712572971E-3
1.794916542E0,-3.170489334E-3,-1.112828846E-3,3.124320647E-4,3.374611748E-3
1.804878542E0,-2.955039497E-3,-7.925601676E-5,7.478588959E-4,3.049234802E-3
1.814841542E0,-1.705241855E-3,-7.734599058E-4,-7.935049944E-4,2.033651934E-3
1.824803542E0,-4.476099275E-5,3.959340975E-4,-4.417013843E-4,5.948676062E-4
1.834766542E0,3.334803041E-4,7.340398151E-4,-7.877747994E-4,1.127214575E-3
1.844728542E0,1.493553398E-3,-2.718360629E-4,8.974734228E-4,1.763534843E-3
1.854691542E0,-2.108509652E-4,8.448422886E-4,-6.326555740E-4,1.076322302E-3
1.864653542E0,1.387045486E-3,8.293960709E-4,5.335427122E-4,1.701899189E-3
1.874616542E0,-4.096415360E-4,6.127145607E-4,7.413116982E-4,1.045355612E-3
1.884578542E0,-1.119640423E-3,-7.154040504E-4,-1.553746406E-4,1.337736488E-3
1.894541542E0,1.890029293E-3,-6.605936214E-4,-5.930145271E-4,2.088123772E-3
1.904503542E0,2.764200326E-4,-8.555368986E-4,9.284493281E-4,1.292427783E-3
1.914466542E0,-1.456558239E-3,-5.262522027E-4,5.450791214E-4,1.641832675E-3
1.924428542E0,-6.978237070E-4,1.089487690E-3,-3.217798658E-4,1.333223026E-3
1.934391542E0,-1.534748590E-3,-3.263212275E-4,-3.042074386E-4,1.598274364E-3
1.944353542E0,-1.343000913E-3,-2.363106702E-3,-6.847730838E-4,2.803005336E-3
1.954316542E0,-1.271844609E-3,-1.122379210E-3,-4.714478273E-4,1.760564356E-3
1.964278542E0,-3.307032166E-3,-2.373532159E-3,-1.008341089E-3,4.193670041E-3
1.974241542E0,-1.285387436E-3,-2.046811860E-4,-1.752581447E-4,1.313328088E-3
1.984203542E0,-8.270575199E-4,-2.346395282E-3,-1.060492825E-3,2.704485162E-3
1.994166542E0,9.799725376E-4,9.311165195E-4,-1.632573782E-3,2.119580454E-3
2.004128542E0,1.526186941E-3,-1.273448346E-3,9.136744775E-4,2.187628470E-3
2.014091542E0,-7.609929889E-5,9.513287805E-4,1.935253385E-4,9.737913578E-4
2.024053625E0,-1.538633369E-4,-1.121942070E-3,1.241479185E-3,1.680386415E-3
2.034016625E0,1.208389178E-3,8.895276114E-4,2.064964501E-3,2.552556007E-3
2.043978625E0,2.998566022E-3,5.590294022E-4,-5.342806689E-4,3.096670453E-3
2.053941625E0,1.349184895E-3,3.386018798E-4,-3.571165726E-4,1.436134868E-3
2.063903625E0,1.371289138E-3,-1.031061867E-3,-1.252737595E-3,2.124352597E-3
2.073866625E0,-7.109036669E-4,-6.433231756E-4,-6.920890883E-5,9.612692677E-4
2.083828625E0,3.211828880E-5,1.159370411E-3,5.366601981E-4,1.277957551E-3
2.093791625E0,5.089438055E-4,-7.795928977E-4,-1.684774179E-4,9.461361021E-4
2.103753625E0,1.505764900E-3,2.137660049E-4,-1.395395724E-3,2.064013824E-3
2.113716625E0,3.495870624E-4,1.084956108E-3,5.396229681E-4,1.261163676E-3
2.123678625E0,2.601048909E-4,7.174909115E-6,-8.502807468E-4,8.892037910E-4
2.133641625E0,-5.061239935E-4,9.627388790E-4,5.117306719E-4,1.202038238E-3
2.143603625E0,-5.271630362E-4,-4.239692353E-4,2.199642127E-3,2.301320549E-3
2.153565625E0,2.317263279E-3,1.880200580E-5,7.051050197E-4,2.422237748E-3
2.163528625E0,8.232297841E-4,1.216958277E-3,3.311972832E-4,1.506116319E-3
2.173490625E0,3.266278654E-4,9.630993009E-4,-1.747890608E-3,2.022218486E-3
2.183453625E0,2.517077606E-3,2.273641061E-3,-5.084553268E-4,3.429817804E-3
2.193415625E0,-1.023910241E-3,-1.543465303E-3,9.892560774E-4,2.099834496E-3
2.203378625E0,-5.783513188E-6,1.852863934E-3,-5.037121009E-4,1.920120852E-3
2.213340625E0,-6.904788315E-4,1.026665326E-3,-4.413982388E-4,1.313634315E-3
2.223303625E0,-4.401416518E-4,-1.648329198E-4,-2.453897614E-4,5.301987364E-4
2.233265625E0,-1.022127690E-3,-3.728894517E-4,2.428119769E-4,1.114786622E-3
2.243228625E0,-8.950952906E-4,4.031558055E-4,-2.083275467E-4,1.003558942E-3
2.253190625E0,5.581974983E-4,4.064408131E-5,-1.669176854E-4,5.840358741E-4
2.263153625E0,1.024250640E-3,-4.395237193E-4,-1.243071165E-4,1.121482381E-3
2.273115625E0,1.800732454E-3,4.371956456E-4,-2.764321398E-4,1.873550675E-3
2.283078625E0,9.847397450E-4,-1.055239700E-3,-5.890871398E-4,1.558931316E-3
2.293040625E0,9.413594380E-4,-4.986650310E-4,-1.462874934E-4,1.075278771E-3
2.303003625E0,2.222073730E-3,1.089644153E-3,3.815511009E-4,2.504100095E-3
2.312965625E0,3.634411842E-4,-2.025340218E-4,4.694409436E-4,6.272832883E-4
2.322928625E0,9.799629916E-4,1.213735202E-3,-1.193839125E-4,1.564523290E-3
2.332890625E0,1.083068550E-3,1.455254387E-4,6.532020634E-4,1.273141026E-3
2.342853625E0,1.603450160E-3,1.408130163E-3,3.694649786E-5,2.134302701E-3
2.352815625E0,1.194272190E-4,-1.471277326E-3,6.308101583E-4,1.605254275E-3
2.362778625E0,5.071749911E-5,3.465963528E-4,1.170366537E-3,1.221662444E-3
2.372740625E0,-2.338357735E-4,-1.516698394E-4,-3.087208606E-4,4.159224434E-4
2.382703625E0,-3.358346876E-4,-4.597976804E-4,-4.610535689E-4,7.326453696E-4
2.392665625E0,-2.102433937E-3,6.321254186E-4,-6.395787932E-5,2.196338228E-3
2.402628625E0,-1.584738493E-5,-9.372754721E-4,-6.674302276E-4,1.150738701E-3
2.412590625E0,1.333409455E-4,6.032790989E-4,-9.692439344E-4,1.149416932E-3
2.422553625E0,-1.088250894E-3,-6.566625088E-4,-1.889376435E-4,1.284987584E-3
2.432515625E0,4.278076813E-5,8.687612135E-4,1.300367294E-4,8.794804098E-4
2.442478625E0,3.692843020E-4,2.825993579E-4,6.813110085E-4,8.248745257E-4
2.452440625E0,6.380886771E-5,-1.092486549E-3,2.454963513E-3,2.687832636E-3
2.462403625E0,1.147182658E-3,-5.177764688E-4,1.622193144E-3,2.053200214E-3
2.472365625E0,1.185122412E-3,-9.901091689E-4,2.937327372E-4,1.571976532E-3
2.482328625E0,5.187995266E-4,7.297603879E-4,1.874052570E-3,2.076963218E-3
2.492290625E0,-8.289115503E-4,9.077759460E-4,2.641882747E-5,1.229572886E-3
2.502253625E0,-1.527350396E-4,-3.463064786E-4,-6.380397826E-4,7.418564104E-4
2.512215625E0,-6.650120486E-4,-2.683950588E-4,-3.064179327E-4,7.798518332E-4
2.522178625E0,-5.819213111E-4,1.927381381E-3,-7.394477725E-4,2.144811043E-3
2.532140625E0,4.560165107E-4,5.088015459E-4,-1.654271036E-4,7.029908946E-4
2.542103625E0,4.570817109E-4,2.643233165E-4,-4.445263185E-4,6.902131221E-4
2.552065625E0,1.801416511E-3,1.390015241E-4,2.367161214E-4,1.822212224E-3
2.562028625E0,1.042948337E-3,9.459392168E-4,1.034066547E-3,1.746950446E-3
2.571990625E0,-6.789457984E-5,1.697598491E-4,2.247085329E-3,2.254511157E-3
2.581953625E0,-2.254616469E-3,-7.863149513E-4,1.338680973E-3,2.737453812E-3
2.591915625E0,-1.797191566E-3,-5.410423037E-4,-1.331987325E-3,2.301480943E-3
2.601878625E0,-1.159098232E-3,4.885357339E-4,1.689703204E-4,1.269144138E-3
2.611840625E0,-1.414716244E-3,5.396753550E-4,6.703302497E-4,1.655902830E-3
2.621803625E0,-1.554266084E-3,-4.566130228E-4,-1.487096539E-3,2.199021289E-3
2.631765625E0,-2.305959351E-3,-4.666361492E-4,-1.115609659E-3,2.603801593E-3
2.641728625E0,-6.675827317E-4,-3.838117700E-4,-1.789759845E-4,7.905761073E-4
2.651690625E0,-1.519213896E-3,1.214798307E-3,1.102976385E-3,2.236135661E-3
2.661653625E0,-1.642251853E-3,-2.835869556E-3,-1.001187135E-3,3.426590575E-3
2.671615625E0,-7.318714634E-4,6.112004630E-4,-4.146364518E-4,1.039771721E-3
2.681578625E0,-6.130943075E-4,-2.204293385E-3,-6.505926140E-4,2.378668684E-3
2.691540625E0,-1.404881710E-3,1.431088196E-3,1.970516751E-4,2.015077023E-3
2.701503625E0,-1.875728602E-3,-2.765308600E-4,2.471191110E-4,1.912039476E-3
2.711465625E0,-1.988055417E-3,-1.071998267E-3,-3.320118412E-4,2.282931556E-3
2.721428625E0,-4.948212299E-4,1.056666253E-3,3.345772857E-4,1.213809532E-3
2.731390625E0,1.016050344E-3,-2.140564611E-3,-8.176197298E-5,2.370877512E-3
2.741353625E0,-6.146032829E-4,8.807915729E-4,1.210403629E-3,1.618211338E-3
2.751315625E0,6.108121015E-4,-3.457511775E-5,5.445753923E-4,8.190538566E-4
2.761278625E0,-1.849303953E-5,-8.580245776E-4,-1.134015154E-3,1.422159815E-3
2.771240625E0,2.865719842E-3,2.628676593E-4,4.593924386E-4,2.914187885E-3
2.781203625E0,2.190608531E-3,-1.398145803E-3,-9.496861603E-4,2.766854031E-3
2.791165625E0,1.922858995E-3,2.150380053E-3,1.873444999E-4,2.890781737E-3
2.801128625E0,6.892827805E-4,-1.719725551E-3,3.801573766E-4,1.891318681E-3
2.811090625E0,1.181077678E-3,-8.326279931E-5,1.168856863E-3,1.663761864E-3
2.821053625E0,-2.815304324E-4,-3.343988210E-4,-1.140902750E-3,1.221777820E-3
2.831015625E0,3.884835169E-4,-5.624943879E-4,9.350440232E-4,1.158286107E-3
2.840978625E0,-5.324373487E-4,2.092896029E-4,-1.373650273E-3,1.488021082E-3
2.850940625E0,7.026593667E-4,1.054831548E-3,-5.596997216E-4,1.385519238E-3
2.860903625E0,8.853431791E-5,1.505438238E-3,1.112232800E-3,1.873831480E-3
2.870865625E0,-1.805082196E-3,-9.117296431E-4,1.187099842E-4,2.025750414E-3
2.880828625E0,9.907805361E-5,5.229152739E-4,1.223655534E-3,1.334387391E-3
2.890790625E0,-1.413331367E-3,-2.645843197E-3,5.792021984E-4,3.055072333E-3
2.900753625E0,-7.283664308E-4,3.315376583E-3,6.457811687E-4,3.455325291E-3
2.910715625E0,-1.770223258E-3,-4.750878550E-3,-9.154961444E-4,5.151957936E-3
2.920678625E0,-9.600899648E-4,1.923002768E-3,2.019662643E-4,2.158819761E-3
2.930640625E0,-6.970104296E-4,-2.163561294E-3,-7.214017678E-4,2.384793811E-3
2.940603625E0,3.107294906E-4,7.535819896E-5,1.699582208E-4,3.621014655E-4
2.950565625E0,8.048401214E-4,-8.580553113E-4,1.730567776E-3,2.092580074E-3
2.960528625E0,1.960415393E-4,-1.061787130E-3,1.139612286E-3,1.569885460E-3
2.970490625E0,5.195261911E-4,1.359871821E-3,-4.964745604E-4,1.538065611E-3
2.980453625E0,-8.573280647E-4,-1.446567243E-3,-9.002098814E-4,1.907340040E-3
2.990415625E0,2.488138853E-3,-3.787102178E-4,7.105225231E-4,2.615167038E-3
3.000378625E0,6.761241239E-4,2.061278094E-3,1.259587007E-4,2.172987990E-3
