"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.013002083E-1,3.971434581E-3,1.597185228E-3,3.055404067E-2,3.085243418E-2
4.112622082E-1,-1.385676706E-2,-7.639314160E-3,2.845255136E-2,3.255636333E-2
4.212242083E-1,5.533284126E-3,-2.216467492E-2,8.988924623E-3,2.454976199E-2
4.311862083E-1,-1.027061945E-2,-2.825093206E-2,4.795886278E-3,3.044012666E-2
4.411482083E-1,4.025051950E-3,-3.828897508E-2,-1.432567835E-4,3.850022309E-2
4.511102083E-1,4.437405135E-3,-3.607843520E-2,-1.643652320E-3,3.638743800E-2
4.610722082E-1,1.438448284E-2,-4.658522392E-2,3.745726347E-3,4.889915030E-2
4.710342083E-1,2.816182141E-2,-4.439513102E-2,-1.376609981E-2,5.434630942E-2
4.809962083E-1,1.727695424E-2,-2.236804839E-2,-6.727221608E-3,2.905302475E-2
4.909582083E-1,6.150176227E-3,-1.200447991E-2,1.153831065E-2,1.775006530E-2
5.009202083E-1,6.954021627E-3,-3.461003490E-4,1.229201674E-2,1.412699111E-2
5.108822084E-1,8.206637403E-3,5.316416379E-3,1.079571426E-2,1.456573469E-2
5.208442083E-1,-8.847653837E-3,1.379931930E-2,3.519205213E-2,3.882245129E-2
5.308062083E-1,3.584821707E-3,2.407779252E-2,5.434460700E-2,5.954768970E-2
5.407672083E-1,-6.844302965E-3,2.841763252E-2,6.720906615E-2,7.329027831E-2
5.507292083E-1,-7.301457585E-3,1.383394578E-2,5.073161244E-2,5.308847182E-2
5.606912083E-1,-8.808259934E-3,1.992069628E-2,2.736847758E-2,3.497789514E-2
5.706532083E-1,3.677751894E-3,9.420083687E-3,1.313986301E-2,1.658070673E-2
5.806152083E-1,1.155954563E-3,3.166596182E-3,1.597400844E-2,1.632582335E-2
5.905772083E-1,5.497445376E-3,-2.300329356E-2,2.473372221E-4,2.365236977E-2
6.005392083E-1,1.566434698E-2,-3.189939363E-2,6.893867254E-4,3.554459641E-2
6.105012083E-1,1.388577815E-2,-2.413913347E-2,1.385380805E-2,3.110370712E-2
6.204632083E-1,1.268009599E-2,-3.502072871E-2,2.471618056E-3,3.732753902E-2
6.304252082E-1,8.569567341E-3,-2.542301757E-2,1.123834848E-3,2.685200759E-2
6.403872083E-1,1.624627741E-3,-9.907120205E-3,1.270599961E-3,1.011952916E-2
6.503492083E-1,8.885757811E-3,-2.320306733E-2,1.788078547E-2,3.061146051E-2
6.603112083E-1,9.311590428E-3,-9.090191089E-3,8.743926287E-3,1.567780397E-2
6.702732083E-1,1.880621584E-3,-1.361421838E-2,8.740417957E-3,1.628737504E-2
6.802342084E-1,6.025915471E-4,4.142935015E-4,2.749945521E-3,2.845515076E-3
6.901962083E-1,1.556705822E-3,-7.160701286E-3,8.586051464E-3,1.128801381E-2
7.001582083E-1,1.939242776E-4,-1.091729980E-2,1.441981852E-2,1.808745996E-2
7.101202083E-1,7.876039599E-5,-7.338968273E-3,2.339704871E-2,2.452118568E-2
7.200822083E-1,-2.934665002E-3,4.290632028E-3,3.866237462E-2,3.901026779E-2
7.300442084E-1,6.762472210E-3,2.249180837E-2,3.191936553E-2,3.962900919E-2
7.400062083E-1,4.641074392E-3,1.078321584E-2,7.067529559E-3,1.370282049E-2
7.499682083E-1,-7.055056260E-3,-8.508886490E-3,1.619327903E-2,1.960605146E-2
7.599302083E-1,9.176971992E-3,-1.152042182E-2,8.106579781E-3,1.681230411E-2
7.698922083E-1,3.633482076E-3,-4.734563604E-3,9.452024102E-3,1.117850814E-2
7.798542083E-1,5.763437729E-3,-3.387171429E-2,6.755872965E-3,3.501645417E-2
7.898162083E-1,1.868452865E-2,-3.795902766E-2,4.660230875E-4,4.231095094E-2
7.997782083E-1,1.402221699E-2,-3.307324044E-2,-1.345327377E-2,3.835951483E-2
8.097402083E-1,3.767491237E-3,-2.672117254E-2,1.967003345E-3,2.705705369E-2
8.197022083E-1,1.788248938E-2,-1.549550520E-2,-6.710264683E-3,2.459515725E-2
8.296632083E-1,7.758797215E-3,-5.625861995E-3,3.173868656E-3,1.009567728E-2
8.396252083E-1,5.178366130E-3,1.366516225E-2,2.054243803E-2,2.520999594E-2
8.495872084E-1,6.761486063E-3,1.208053026E-3,3.431438506E-2,3.499505833E-2
8.595492083E-1,9.353526498E-3,1.335482128E-2,2.832625151E-2,3.268357743E-2
8.695112083E-1,3.878628305E-4,2.149679499E-2,3.401266873E-2,4.023834324E-2
8.794732083E-1,-3.091667311E-3,1.376997359E-2,3.490963161E-2,3.765438830E-2
8.894352083E-1,8.038520246E-3,2.166676624E-2,9.758418202E-3,2.508571890E-2
8.993972084E-1,1.027759842E-2,9.797740728E-3,-7.227158546E-4,1.421784340E-2
9.093592083E-1,-8.451648302E-3,5.759324692E-3,-1.135119975E-2,1.527906789E-2
9.193212083E-1,9.633952451E-3,-1.502502361E-2,-4.760802984E-3,1.847240156E-2
9.292832083E-1,-3.656235968E-3,-3.741479807E-2,1.678150892E-3,3.763045796E-2
9.392452083E-1,7.441323669E-3,-3.435456639E-2,-3.049790740E-2,4.653742457E-2
9.492072084E-1,1.019822247E-2,-4.155937761E-2,-3.243041217E-2,5.369280438E-2
9.591692083E-1,1.118856492E-2,-5.119995615E-2,-3.705555975E-2,6.418515407E-2
9.691312083E-1,1.588608779E-2,-4.680284997E-2,-3.898104787E-2,6.294757060E-2
9.790930833E-1,1.740030537E-2,-5.015242746E-2,-4.210112214E-2,6.775353196E-2
9.890550832E-1,2.805574012E-2,-5.784489647E-2,-1.303753674E-2,6.559827715E-2
9.990170833E-1,1.377954384E-2,-3.681719435E-2,8.542197347E-3,4.022873058E-2
1.008979083E0,9.489073408E-3,-1.965446524E-2,1.904438138E-2,2.896599697E-2
1.018941083E0,2.101742837E-3,-1.279644873E-3,1.831991136E-2,1.848442496E-2
1.028903083E0,2.198753512E-3,4.566072430E-3,7.868598104E-3,9.359400118E-3
1.038865083E0,-7.151087070E-3,2.440375652E-2,1.747323453E-2,3.085442114E-2
1.048827083E0,-7.155784257E-3,2.540043270E-2,4.563400984E-2,5.271479948E-2
1.058789083E0,-2.160433807E-2,2.489408210E-2,1.191422814E-1,1.236177413E-1
1.068751083E0,-2.651070932E-2,3.723432010E-2,1.490776867E-1,1.559274478E-1
1.078713083E0,-2.318436995E-2,5.631398577E-2,1.465218687E-1,1.586739992E-1
1.088675083E0,-3.206860657E-2,5.135154521E-2,1.252444357E-1,1.391098321E-1
1.098637083E0,-3.066812761E-2,6.170669004E-2,1.427258563E-1,1.584894940E-1
1.108599083E0,-1.195552776E-2,6.835623505E-2,1.277195621E-1,1.453540369E-1
1.118561083E0,4.226860261E-3,6.349758256E-2,3.322797239E-2,7.179072007E-2
1.128522083E0,3.457872032E-3,2.542479001E-2,2.584469318E-4,2.566015629E-2
1.138484083E0,1.956935856E-2,-1.887554303E-5,4.183682799E-2,4.618744773E-2
1.148446083E0,1.968959879E-2,-8.395541869E-3,4.808808625E-2,5.263676911E-2
1.158408083E0,3.598082324E-2,-1.730870850E-2,-1.226862788E-2,4.176996842E-2
1.168370083E0,2.509230728E-2,-4.528142273E-2,-3.564638078E-2,6.285455904E-2
1.178332083E0,2.455313461E-2,-4.895753067E-2,-6.799844027E-2,8.731256557E-2
1.188294083E0,2.610980960E-2,-5.810699791E-2,-2.640193284E-2,6.895801201E-2
1.198256083E0,1.248873444E-2,-6.470322361E-2,-3.494646907E-2,7.459042388E-2
1.208218083E0,1.142448866E-2,-6.068746554E-2,-1.729547918E-2,6.412972021E-2
1.218180083E0,-6.920213986E-4,-6.343607716E-2,-5.682031810E-2,8.516550551E-2
1.228142083E0,1.970204468E-3,-5.961415429E-2,-4.814071119E-2,7.665022616E-2
1.238104083E0,-6.169383531E-3,-3.375330817E-2,-4.424763501E-2,5.599285945E-2
1.248066083E0,-1.264808363E-2,-9.023624193E-3,-4.050190866E-2,4.337976969E-2
1.258028083E0,-1.157443890E-2,3.918986656E-3,4.856463432E-2,5.007843647E-2
1.267990083E0,-2.772898812E-2,1.717502654E-2,1.000511223E-1,1.052335754E-1
1.277951083E0,-3.711637765E-2,3.693733636E-2,5.947670817E-2,7.924311404E-2
1.287913083E0,-3.021836938E-2,4.958184885E-2,2.369057894E-2,6.271166649E-2
1.297875083E0,-1.174275306E-2,3.197904367E-2,-5.654257536E-3,3.453291346E-2
1.307837083E0,2.339183190E-4,1.900977317E-2,7.662191391E-3,2.049720397E-2
1.317799083E0,1.535678686E-3,-2.281053644E-3,1.649031758E-2,1.671801689E-2
1.327761083E0,8.846184039E-3,-2.202256931E-2,3.070606828E-2,3.880864801E-2
1.337723083E0,2.716985041E-2,-5.275191681E-2,-2.812452257E-2,6.566547242E-2
1.347685083E0,4.352233359E-2,-5.916399177E-2,-5.117307723E-2,8.951678768E-2
1.357647083E0,4.686312655E-2,-7.398319339E-2,-4.757645488E-2,9.966536306E-2
1.367609083E0,4.290239168E-2,-6.440940103E-2,-1.553429782E-2,7.893351989E-2
1.377571083E0,2.880324269E-2,-3.300451739E-2,-3.483069420E-2,5.596518754E-2
1.387533083E0,1.141763645E-3,-8.162548598E-3,4.945341110E-2,5.013552327E-2
1.397495083E0,2.244889985E-3,-7.291441374E-3,8.597745895E-3,1.149460233E-2
1.407457083E0,-8.880277189E-3,1.396194499E-2,1.055247009E-2,1.962523518E-2
1.417418083E0,-2.231608583E-2,1.502999375E-2,2.148325503E-2,3.443019961E-2
1.427380083E0,-2.815080306E-2,1.923037766E-2,6.325050116E-2,7.185333001E-2
1.437342083E0,-3.322959408E-2,2.353984868E-2,6.340194404E-2,7.535341337E-2
1.447304083E0,-1.994113869E-2,1.134407345E-2,7.148279607E-2,7.507414435E-2
1.457266083E0,-1.275066343E-2,1.221664248E-2,4.109247744E-2,4.472602680E-2
1.467228083E0,-6.208459376E-3,1.767753990E-2,6.811421514E-3,1.993579313E-2
1.477190083E0,1.353847410E-2,9.069396928E-3,3.420270324E-2,3.788626599E-2
1.487152083E0,7.755086746E-3,-7.401405573E-3,2.416946590E-2,2.644022044E-2
1.497114083E0,1.847801116E-2,-1.445234366E-2,7.100858688E-3,2.450978025E-2
1.507076083E0,1.518276253E-2,-3.310105126E-2,-5.725827456E-2,6.785798316E-2
1.517038083E0,2.475628424E-2,-6.235326419E-2,-4.136232644E-1,4.190286482E-1
1.527000083E0,1.074167320E-2,-6.124773843E-2,-2.164504749E-1,2.252054108E-1
1.536962083E0,-3.488801747E-3,-8.683447804E-2,5.412709057E-1,5.482030570E-1
1.546924083E0,7.724286080E-2,-1.253800180E-1,7.168394029E-1,7.318096324E-1
1.556886083E0,-2.311238752E-2,-3.461643029E-3,-1.935937089E-1,1.949992040E-1
1.566847083E0,1.263175368E-2,4.791014817E-2,-5.552176845E-1,5.574240941E-1
1.576809083E0,3.641816071E-3,1.166251099E-1,-1.434017944E-1,1.848749678E-1
1.586771083E0,-7.398246706E-3,1.225974560E-1,1.513569313E-1,1.949199603E-1
1.596733083E0,4.409537214E-3,3.469111020E-2,1.856537747E-1,1.889186100E-1
1.606695083E0,-5.214603107E-2,2.445464557E-2,-6.147119343E-2,8.423743745E-2
1.616657083E0,-2.727074686E-2,1.616316587E-3,-5.591341496E-2,6.223034698E-2
1.626619083E0,-3.051503335E-2,9.073124528E-3,1.237142193E-1,1.277446551E-1
1.636581083E0,-2.444535855E-3,-8.051944859E-3,1.615959907E-1,1.618149368E-1
1.646543083E0,-1.571099794E-2,-4.589614782E-2,-6.816391647E-2,8.366367999E-2
1.656505083E0,-2.666919627E-3,-7.346209684E-2,-1.733769608E-1,1.883171863E-1
1.666467083E0,3.775728730E-2,-7.717485951E-2,1.225810289E-2,8.678613237E-2
1.676429083E0,3.127489273E-2,-5.977893613E-2,7.035428345E-2,9.747494714E-2
1.686391083E0,6.815199820E-2,-4.677629996E-2,2.127918720E-2,8.535526290E-2
1.696353083E0,5.765937528E-2,-7.069486549E-2,-6.880769491E-2,1.142666462E-1
1.706314083E0,6.531772486E-2,-6.844535027E-2,-1.126354998E-1,1.470983582E-1
1.716276083E0,5.305074151E-2,-2.214225451E-2,3.109549284E-2,6.535740421E-2
1.726238083E0,2.093198593E-2,7.340484895E-3,1.010270226E-1,1.034335054E-1
1.736200083E0,-9.082239104E-3,3.257922381E-2,1.229014564E-1,1.274702352E-1
1.746162083E0,-4.169694706E-2,3.625673873E-2,4.477037609E-2,7.111661601E-2
1.756124083E0,-5.684638846E-2,5.424189700E-2,9.102769911E-2,1.202486477E-1
1.766086083E0,-8.939471796E-2,8.835285377E-2,9.746022105E-2,1.590475937E-1
1.776048083E0,-9.507992006E-2,1.091096653E-1,1.330791199E-1,1.966091616E-1
1.786010083E0,-7.862490504E-2,8.792346714E-2,8.756263912E-2,1.469000597E-1
1.795972083E0,-5.247642616E-2,3.745165380E-2,-2.815551281E-2,7.035008583E-2
1.805934083E0,-1.453738410E-2,1.277013626E-3,-5.824879289E-2,6.004904806E-2
1.815896083E0,1.484172939E-3,-3.021225264E-2,1.120384991E-2,3.225692533E-2
1.825858083E0,5.061616648E-2,-5.533119673E-2,6.823466778E-2,1.013879062E-1
1.835820083E0,7.294766977E-2,-6.957612868E-2,-1.669380069E-3,1.008215604E-1
1.845781083E0,5.839307293E-2,-8.096643168E-2,-7.410936534E-2,1.243282432E-1
1.855743083E0,5.133980967E-2,-8.352634270E-2,-6.661031127E-2,1.185299943E-1
1.865705083E0,6.037538867E-2,-6.771538021E-2,-2.468285143E-2,9.402022883E-2
1.875667083E0,5.410977733E-2,-5.577397713E-2,-1.104188204E-2,7.848902909E-2
1.885629083E0,2.074097613E-2,-4.861484729E-2,-2.659079790E-2,5.916639249E-2
1.895591083E0,1.453593600E-2,-3.977981407E-2,-1.594477236E-2,4.525442308E-2
1.905553083E0,-1.451251516E-2,-1.701632945E-2,2.224339306E-2,3.154262353E-2
1.915515083E0,-3.241227667E-2,2.222586969E-2,6.386972129E-2,7.499257470E-2
1.925477083E0,-3.746131084E-2,3.456702132E-2,8.273342371E-2,9.717534755E-2
1.935439083E0,-7.471988318E-2,5.833061736E-2,5.220218718E-2,1.082154805E-1
1.945401083E0,-6.925536322E-2,7.527913738E-2,6.792359591E-2,1.227879014E-1
1.955363083E0,-6.324718012E-2,8.349317802E-2,6.552448332E-2,1.235506960E-1
1.965325083E0,-4.343039526E-2,7.910391077E-2,1.029390621E-1,1.368944062E-1
1.975287083E0,-2.346250783E-2,6.608714992E-2,9.035176098E-2,1.143741289E-1
1.985247583E0,1.429178962E-2,1.875320831E-2,4.603103578E-2,5.171841382E-2
1.995209583E0,3.779898069E-2,-2.499087179E-2,3.507159948E-3,4.544894702E-2
2.005171583E0,5.150625888E-2,-4.502595423E-2,-8.627566695E-3,6.895408737E-2
2.015133583E0,6.214989529E-2,-6.726483397E-2,-1.716625571E-2,9.317643322E-2
2.025095583E0,6.550915265E-2,-7.506310103E-2,-1.611784995E-2,1.009242454E-1
2.035057583E0,4.909827041E-2,-8.083501551E-2,-3.422784626E-2,1.005807405E-1
2.045019583E0,3.284838759E-2,-6.729847373E-2,-3.661584914E-2,8.335959178E-2
2.054981583E0,1.046040271E-2,-4.640648184E-2,-2.630077600E-3,4.764345590E-2
2.064943583E0,-5.040347858E-3,-2.845021248E-2,1.339129329E-2,3.184566584E-2
2.074905583E0,-1.790999870E-2,-1.103709463E-2,1.684173524E-2,2.694864667E-2
2.084867583E0,-5.615095809E-2,6.435208004E-3,1.849415839E-2,5.946743555E-2
2.094829583E0,-5.515303024E-2,2.796218924E-2,1.819595039E-2,6.445799704E-2
2.104791583E0,-4.083206621E-2,1.840851495E-2,3.300987124E-2,5.563975785E-2
2.114753583E0,-4.626805815E-2,3.149997398E-2,5.006795347E-2,7.509847888E-2
2.124715583E0,-2.548648270E-2,2.564903073E-2,5.769330740E-2,6.808782047E-2
2.134676583E0,-1.588907763E-3,2.436900213E-2,4.586088181E-2,5.195761131E-2
2.144638583E0,6.394315182E-3,1.459571008E-2,1.920868814E-2,2.495787890E-2
2.154600583E0,7.356525909E-3,-2.377021071E-3,3.027863681E-2,3.125003280E-2
2.164562583E0,2.890221595E-2,1.170174032E-3,8.416482210E-3,3.012548036E-2
2.174524583E0,3.922140041E-2,-2.208683386E-2,7.814803720E-3,4.568607706E-2
2.184486583E0,3.860302538E-2,-4.040508242E-2,-1.269547462E-2,5.730566577E-2
2.194448583E0,4.945727118E-2,-5.159561165E-2,-1.419353127E-2,7.286690019E-2
2.204410583E0,2.907471795E-2,-5.018111536E-2,-9.400568604E-3,5.875248295E-2
2.214372583E0,1.922921050E-2,-4.795553718E-2,-1.643126070E-2,5.421699374E-2
2.224334583E0,4.408802315E-3,-6.123847425E-2,-2.630253017E-2,6.679379731E-2
2.234296583E0,-1.295830468E-2,-3.699330518E-2,-9.977104068E-3,4.044706286E-2
2.244258583E0,-3.147935113E-2,-7.695922516E-3,2.116692066E-4,3.240712228E-2
2.254220583E0,-3.596724674E-2,7.282396462E-3,2.896067441E-2,4.674822776E-2
2.264182583E0,-5.018672504E-2,1.183505684E-2,6.219917178E-2,8.079302514E-2
2.274143583E0,-3.887076847E-2,1.448731732E-2,3.540606022E-2,5.453813441E-2
2.284105583E0,-1.996069489E-2,3.153244430E-2,5.590932190E-2,6.722035897E-2
2.294067583E0,-1.346688568E-2,2.585843414E-2,5.515620053E-2,6.238767573E-2
2.304029583E0,7.767547482E-3,2.186279414E-2,4.197774589E-2,4.796298272E-2
2.313991583E0,1.425647221E-2,8.498215321E-3,2.745033860E-2,3.207783897E-2
2.323953583E0,3.509884157E-2,2.713016700E-3,5.109472454E-2,6.204804602E-2
2.333915583E0,3.010245290E-2,-8.122495171E-3,1.067175329E-2,3.295480111E-2
2.343877583E0,3.739008444E-2,-1.104639536E-2,-6.544788480E-3,3.953322048E-2
2.353839583E0,5.674451900E-2,-1.639065910E-2,-1.148627043E-2,6.017082807E-2
2.363801583E0,3.612099654E-2,-2.021444578E-2,2.283337712E-3,4.145556464E-2
2.373763583E0,2.595505481E-2,-3.648330007E-2,1.906192303E-4,4.477423801E-2
2.383725583E0,7.710515431E-3,-4.513803804E-2,-2.450451136E-2,5.193616855E-2
2.393687583E0,-3.814908501E-4,-4.336843304E-2,-2.255329549E-2,4.888371567E-2
2.403649583E0,-8.280445939E-3,-5.062797055E-2,1.703293920E-3,5.132892359E-2
2.413610583E0,-1.224536921E-2,-3.999577733E-2,8.139324188E-4,4.183627322E-2
2.423572583E0,-2.534327617E-2,-2.067705190E-2,-1.279897034E-2,3.512315140E-2
2.433534583E0,-2.168809487E-2,3.791480809E-3,7.570390105E-3,2.328217327E-2
2.443496583E0,-1.458509258E-2,9.213530794E-3,2.928344071E-2,3.398726195E-2
2.453458583E0,-1.343521593E-2,1.344897972E-2,4.186489463E-2,4.597879386E-2
2.463420583E0,4.338051577E-3,2.588388780E-2,5.114968836E-2,5.748986831E-2
2.473382583E0,-2.128157520E-3,3.337568767E-2,5.249688685E-2,6.224458780E-2
2.483344583E0,2.011597958E-2,3.403435824E-2,6.342240930E-2,7.473548138E-2
2.493306583E0,2.817550526E-2,2.910022186E-2,6.012457967E-2,7.249584188E-2
2.503268583E0,2.673799242E-2,2.018731104E-2,3.541892409E-2,4.875395317E-2
2.513230583E0,2.662651845E-2,3.439460155E-3,2.209136546E-2,3.476822973E-2
2.523192583E0,1.296605910E-2,-1.599582586E-2,7.715985775E-3,2.198912390E-2
2.533154583E0,1.013250524E-2,-3.595714202E-2,3.222400546E-3,3.749623435E-2
2.543116583E0,1.842612055E-2,-3.902740533E-2,6.663486958E-3,4.366992493E-2
2.553077583E0,1.543494084E-2,-4.721261188E-2,-9.649659991E-3,5.060023772E-2
2.563039583E0,-7.152675069E-4,-4.314812092E-2,-2.686035454E-2,5.083060685E-2
2.573001583E0,-1.385892208E-2,-3.531407621E-2,-3.419159353E-2,5.107072319E-2
2.582963583E0,-1.087268280E-2,-1.631362204E-2,-6.195124984E-3,2.056037618E-2
2.592925583E0,-1.345640066E-2,-2.096151894E-2,3.946461260E-2,4.666814377E-2
2.602887583E0,-1.469900251E-2,-2.323975861E-2,2.420221031E-2,3.663187190E-2
2.612849583E0,-5.529543392E-3,-8.944229968E-3,1.418008268E-2,1.765360713E-2
2.622811583E0,-3.821827516E-3,1.852372337E-2,3.738358855E-2,4.189591133E-2
2.632773583E0,6.511566131E-3,4.738090206E-3,3.439039886E-2,3.532066712E-2
2.642735583E0,7.342934558E-3,2.779488578E-2,4.292265594E-2,5.166070805E-2
2.652697583E0,4.133742210E-3,2.546202946E-2,4.501595914E-2,5.188293888E-2
2.662659583E0,1.791987730E-2,1.988062458E-2,6.028128505E-2,6.595600475E-2
2.672621583E0,1.633409186E-2,1.443588009E-2,5.982461751E-2,6.367245912E-2
2.682583583E0,1.734781633E-2,2.252234180E-2,4.754078686E-2,5.539249973E-2
2.692544583E0,1.486172641E-3,2.605976108E-3,2.747372746E-2,2.763703170E-2
2.702506583E0,1.752465349E-3,-7.610443532E-3,1.803515196E-2,1.965341425E-2
2.712468583E0,2.893265688E-3,-1.248629048E-2,6.607353687E-5,1.281728529E-2
2.722430583E0,6.298748038E-3,-2.659326470E-2,-1.400758982E-2,3.070974644E-2
2.732392583E0,4.896018133E-3,-4.095589014E-2,-1.805386305E-2,4.502552500E-2
2.742354583E0,-5.817381148E-3,-4.872042608E-2,-1.027063429E-2,5.012990893E-2
2.752316583E0,4.797261858E-3,-3.520970341E-2,-2.763160229E-2,4.501380211E-2
2.762278583E0,-1.268872520E-2,-2.411653033E-2,9.346189499E-3,2.880906177E-2
2.772240583E0,-6.604837215E-3,-2.884515535E-2,-1.574070454E-3,2.963350401E-2
2.782202583E0,-5.830507120E-3,-1.718975421E-2,3.270990908E-2,3.740883071E-2
2.792164583E0,5.404920612E-3,-1.249199152E-2,1.370704293E-2,1.931698851E-2
2.802126583E0,7.421527646E-3,1.047804600E-2,5.891537547E-2,6.029834150E-2
2.812088583E0,-1.730329298E-2,3.206923697E-2,-5.901010036E-3,3.691424965E-2
2.822050583E0,3.534221022E-3,1.732981330E-2,4.424646556E-2,4.765042352E-2
2.832012583E0,4.369311340E-3,2.111628743E-2,3.241988719E-2,3.893632702E-2
2.841973583E0,1.940959253E-3,1.277899845E-2,4.184910715E-2,4.379974764E-2
2.851935583E0,1.365395204E-2,1.383124145E-2,3.046808660E-2,3.613914702E-2
2.861897583E0,1.556818312E-3,9.962559119E-3,2.627153993E-2,2.814018617E-2
2.871859583E0,6.201320520E-3,-9.756883308E-3,1.324277401E-2,1.757908449E-2
2.881821583E0,6.395011251E-3,-1.015401889E-2,1.294164240E-2,1.764897664E-2
2.891783583E0,4.151919970E-3,-1.956591647E-2,-2.315497398E-4,2.000292834E-2
2.901745583E0,6.102801788E-3,-4.056025291E-2,1.715573072E-3,4.105266735E-2
2.911707583E0,8.011028625E-3,-4.799617533E-2,-2.622476220E-3,4.873075833E-2
2.921669583E0,3.549077176E-3,-4.384253260E-2,5.910950303E-3,4.438133557E-2
2.931631583E0,5.092753528E-3,-3.167906323E-2,-1.234756529E-2,3.437966775E-2
2.941593583E0,6.040983471E-3,-2.963502282E-2,4.872484803E-3,3.063444413E-2
2.951555583E0,7.146918074E-3,-3.007391118E-2,5.475917459E-3,3.139274189E-2
2.961517583E0,1.224627941E-3,-9.398448989E-3,2.939980030E-3,9.923408667E-3
2.971479583E0,5.041933573E-3,-3.388388380E-3,2.449924886E-2,2.524114627E-2
2.981440958E0,5.051528945E-3,1.473790705E-2,1.746329427E-2,2.340278820E-2
2.991402958E0,5.424704643E-3,2.780727457E-2,5.039773643E-2,5.781525557E-2
3.001364958E0,8.253897638E-3,2.531990558E-2,3.737774134E-2,4.589466191E-2
3.011326958E0,2.507311197E-3,2.432050679E-2,4.845295250E-2,5.427211315E-2
3.021288958E0,6.786391548E-3,1.717310792E-2,2.764563560E-2,3.324532920E-2
3.031250958E0,4.768021783E-3,1.344565412E-2,2.599379718E-2,2.965125863E-2
