"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.119399042E0,7.311590947E-3,3.543930128E-2,2.308327913E0,2.308611522E0
3.129362042E0,-8.736889809E-3,-1.951260865E-2,1.732383370E0,1.732515286E0
3.139325042E0,-1.379641704E-3,2.634503879E-3,1.166204095E0,1.166207887E0
3.149288042E0,1.625740901E-2,6.151167303E-2,6.485843658E-1,6.516975287E-1
3.159251042E0,1.498601586E-2,5.854490772E-2,1.931198984E-1,2.023545949E-1
3.169214042E0,4.315948579E-3,1.489163004E-2,-3.204074921E-3,1.583206093E-2
3.179176042E0,-4.620022606E-3,-1.773742028E-2,2.102806000E-3,1.844945744E-2
3.189139042E0,-5.666259211E-3,-1.766306534E-2,2.346638590E-3,1.869751544E-2
3.199102042E0,-1.914397813E-3,-7.655171212E-3,-6.808429025E-4,7.920234361E-3
3.209065042E0,-1.924675889E-4,2.586032031E-3,-1.613863977E-3,3.054367754E-3
3.219028042E0,3.195872065E-3,5.092598498E-3,-7.416785229E-4,6.057907621E-3
3.228991042E0,1.702441368E-3,4.557553213E-3,-2.254422288E-4,4.870361599E-3
3.238954042E0,1.140514389E-3,9.676117916E-4,3.644478275E-4,1.539437517E-3
3.248916042E0,1.581070945E-3,6.647931878E-4,5.730896955E-4,1.808360338E-3
3.258879042E0,-5.657030270E-4,-1.642036950E-3,-1.523552928E-4,1.743421176E-3
3.268842042E0,-1.217903569E-3,-1.764828106E-3,-1.974813640E-4,2.153347682E-3
3.278805042E0,-4.269443452E-4,8.819927461E-5,1.157801249E-3,1.237159779E-3
3.288768042E0,-1.260947902E-3,2.963338047E-4,1.972747268E-4,1.310236869E-3
3.298731042E0,-3.104656935E-4,-1.866152976E-3,1.742707100E-3,2.572147723E-3
3.308693042E0,1.422269270E-5,-1.776866033E-3,5.941238487E-4,1.873616378E-3
3.318656042E0,-3.322549164E-4,9.640143253E-5,-8.804684039E-4,9.459974503E-4
3.328619042E0,6.481655873E-4,2.698462922E-4,5.168970674E-4,8.718475947E-4
3.338582042E0,6.694709882E-4,4.309676588E-4,5.725570954E-4,9.806865730E-4
3.348545042E0,2.017946448E-3,2.166652121E-3,4.024924710E-4,2.988057809E-3
3.358508042E0,-2.153804526E-4,1.410515979E-4,-1.413249411E-4,2.936954742E-4
3.368470042E0,3.327489831E-4,1.047880389E-3,2.154932590E-3,2.419196078E-3
3.378433042E0,-5.181133747E-5,-2.647788031E-3,7.722193841E-4,2.758584537E-3
3.388396042E0,1.669229474E-3,1.536426134E-3,1.077773049E-5,2.268710749E-3
3.398359042E0,-8.810134605E-4,-9.166818112E-3,-1.138581429E-4,9.209761272E-3
3.408322042E0,-1.515924372E-2,-2.709893510E-3,3.317910135E-1,3.321481941E-1
3.418285042E0,4.721519537E-3,-2.266469225E-2,1.096727490E0,1.096971818E0
3.428248042E0,-3.962711897E-3,2.158614341E-3,1.761568546E0,1.761574326E0
3.438210042E0,1.752420329E-2,1.128846221E-2,2.416471958E0,2.416561866E0
3.448173042E0,6.267265230E-2,2.524110079E-1,3.003758669E0,3.014996736E0
3.458136042E0,4.575199261E-2,2.181531638E-1,3.504696369E0,3.511777426E0
3.468099042E0,-4.021224007E-2,-1.574270800E-2,3.941014051E0,3.941250640E0
3.478062042E0,2.717931755E-2,1.660555899E-1,4.260304928E0,4.263626538E0
3.488025042E0,-4.020867497E-2,2.202982642E-2,4.508428097E0,4.508661215E0
3.497987042E0,1.741307415E-2,1.560424864E-1,4.766346931E0,4.768932327E0
3.507950042E0,-2.212990075E-4,1.136409342E-1,4.944592476E0,4.945898206E0
3.517913042E0,-3.058213368E-2,4.680517316E-2,5.149114609E0,5.149418146E0
3.527876042E0,2.650872990E-2,1.956369430E-1,5.238839626E0,5.242558264E0
3.537839042E0,-3.309840709E-2,3.389225155E-2,5.321314335E0,5.321525199E0
3.547802042E0,1.171662752E-2,1.471664906E-1,5.316491127E0,5.318540510E0
3.557764042E0,3.174538491E-3,1.290852278E-1,5.335889816E0,5.337451939E0
3.567727042E0,-1.202610601E-2,6.202437729E-2,5.375916004E0,5.376287244E0
3.577691000E0,2.144823223E-2,1.845324486E-1,5.443073273E0,5.446242641E0
3.587654000E0,-2.146594599E-2,6.743592024E-2,5.442997456E0,5.443457513E0
3.597617000E0,1.320548169E-2,1.591935456E-1,5.398041248E0,5.400404271E0
3.607580000E0,-3.550797235E-3,1.238635108E-1,5.409305573E0,5.410724679E0
3.617542000E0,-8.648087271E-3,9.936988354E-2,5.437258244E0,5.438173073E0
3.627505000E0,1.097292453E-2,1.536750942E-1,5.426841259E0,5.429027767E0
3.637468000E0,-1.539742947E-2,8.463770151E-2,5.482254028E0,5.482928948E0
3.647431000E0,3.958860412E-3,1.094571054E-1,5.507703304E0,5.508792265E0
3.657394000E0,4.033961333E-3,1.302513331E-1,5.502441883E0,5.503984771E0
3.667357000E0,-1.210068818E-3,9.048555046E-2,5.539157391E0,5.539896542E0
3.677320000E0,7.147729397E-3,1.366876662E-1,5.563638210E0,5.565321621E0
3.687282000E0,-9.714235552E-3,7.236339152E-2,5.510805607E0,5.511289256E0
3.697245000E0,1.851127669E-2,1.505937576E-1,5.538874626E0,5.540952379E0
3.707208000E0,1.274777204E-2,1.395449489E-1,5.546875000E0,5.548644660E0
3.717171000E0,-1.488412172E-2,5.948473141E-2,5.566891193E0,5.567228891E0
3.727134000E0,2.791822702E-2,1.944663823E-1,5.664536953E0,5.667942792E0
3.737097000E0,-2.620119974E-2,4.216792434E-2,5.744220734E0,5.744435261E0
3.747059000E0,5.176702980E-3,1.068108082E-1,5.866823196E0,5.867797693E0
3.757022000E0,1.659394056E-2,1.712217629E-1,5.921879292E0,5.924377317E0
3.766985000E0,-1.247399859E-2,8.411057293E-2,6.009531498E0,6.010133028E0
3.776948000E0,-5.839532707E-3,9.473419189E-2,6.152789116E0,6.153521152E0
3.786911000E0,1.431020908E-2,1.691312045E-1,6.282650948E0,6.284943363E0
3.796874000E0,-6.658721250E-3,1.246066093E-1,6.373410702E0,6.374632156E0
3.806836000E0,-2.110213600E-2,8.332877606E-2,6.423578739E0,6.424153859E0
3.816799000E0,1.582125947E-2,1.860538274E-1,6.424667835E0,6.427380737E0
3.826762000E0,1.510071335E-3,1.776250452E-1,6.364634991E0,6.367113279E0
3.836725000E0,-3.671401367E-2,3.181431070E-2,6.268612385E0,6.268800627E0
3.846688000E0,2.286592126E-2,1.989680678E-1,6.087569237E0,6.090862858E0
3.856651000E0,1.267693192E-2,1.698029935E-1,5.809682369E0,5.812177130E0
3.866614000E0,-1.660131849E-2,6.421523541E-2,5.481169224E0,5.481570510E0
3.876576000E0,1.377203502E-2,1.620619148E-1,5.204161644E0,5.206702618E0
3.886539000E0,-1.334048063E-2,6.616973132E-2,4.929364681E0,4.929826829E0
3.896502000E0,2.289209142E-2,1.524945050E-1,4.683914185E0,4.686451825E0
3.906465000E0,1.142239757E-2,1.245776340E-1,4.536511421E0,4.538235994E0
3.916428000E0,-9.110575542E-3,7.807218283E-2,4.453651905E0,4.454345469E0
3.926391000E0,-8.227953687E-3,8.564361930E-2,4.385455132E0,4.386299037E0
3.936353000E0,-5.872387905E-3,5.506759882E-2,4.243962765E0,4.244324077E0
3.946316000E0,-1.770059206E-2,1.988075860E-2,4.080590248E0,4.080677067E0
3.956279000E0,1.917087287E-2,1.550287306E-1,3.827507496E0,3.830693809E0
3.966242000E0,-9.818286635E-4,8.241055906E-2,3.336671591E0,3.337689286E0
3.976205000E0,-2.495569177E-3,5.446254462E-2,2.754725933E0,2.755265389E0
3.986168000E0,1.934277825E-2,1.113267690E-1,2.218003988E0,2.220880340E0
3.996130000E0,-9.345324710E-3,2.203870378E-2,1.870930314E0,1.871083451E0
4.006093000E0,-2.856027801E-3,2.673289739E-2,1.573041201E0,1.573270931E0
4.016056000E0,1.258950774E-2,6.426935643E-2,1.267139316E0,1.268830600E0
4.026019000E0,-1.270509884E-2,-7.588980719E-3,9.746500254E-1,9.747623732E-1
4.035982000E0,1.419469249E-2,5.610424653E-2,6.896097660E-1,6.920338179E-1
4.045945000E0,-1.284736581E-2,-3.128021583E-2,4.090786874E-1,4.104739690E-1
4.055907000E0,8.237146772E-3,2.482459694E-2,1.646662652E-1,1.667305914E-1
4.065870000E0,-9.660804644E-3,-2.763658576E-2,1.808564411E-3,2.933228467E-2
4.075833000E0,1.086914912E-3,7.526994683E-3,-1.666594530E-3,7.785535968E-3
4.085796000E0,1.299042255E-3,2.405968029E-3,-4.532926250E-4,2.771582064E-3
4.095759000E0,-2.775061410E-3,-9.518070146E-3,-5.606180057E-4,9.930202299E-3
4.105722000E0,4.790474195E-3,9.338068776E-3,-1.188898692E-3,1.056227492E-2
4.115684000E0,-3.667991608E-3,-1.065827627E-2,3.775724908E-4,1.127810163E-2
4.125647000E0,3.925025929E-3,1.061022468E-2,5.866289139E-4,1.132814326E-2
4.135610000E0,-2.486800775E-3,-1.064899191E-2,-2.480058465E-4,1.093831403E-2
4.145573000E0,3.688593162E-3,7.605667226E-3,1.321488409E-3,8.555596127E-3
4.155536000E0,-2.111771610E-3,-8.675834164E-3,5.302485079E-5,8.929305091E-3
4.165499000E0,1.981729409E-3,5.933111999E-3,-1.354231499E-4,6.256789023E-3
4.175462000E0,-2.108086832E-3,-4.682513885E-3,-4.017392639E-4,5.150860201E-3
4.185424000E0,2.150876680E-3,5.302082747E-3,-1.038926421E-3,5.815300513E-3
4.195387000E0,-1.999926288E-3,-2.740663942E-3,3.584341612E-4,3.411659281E-3
4.205350000E0,1.214489806E-3,3.060587682E-3,6.993813440E-5,3.293489607E-3
4.215313000E0,-1.679567620E-3,-2.927530091E-3,-1.058303751E-4,3.376770631E-3
4.225276000E0,-4.497775808E-5,-5.403044634E-5,1.087608980E-3,1.089878700E-3
4.235239000E0,-7.714880630E-4,-1.284410828E-3,8.332771249E-4,1.714425785E-3
4.245201000E0,1.415156061E-3,4.181845579E-4,2.649619710E-4,1.499249761E-3
4.255164000E0,-4.413337447E-4,-1.420195680E-3,6.993236020E-4,1.643406445E-3
4.265127000E0,-7.624551654E-5,-4.291883670E-5,2.668221714E-4,2.808014895E-4
4.275090000E0,1.304603415E-3,-1.038408489E-3,2.079663100E-4,1.680336944E-3
4.285053000E0,6.247377023E-4,-2.853262005E-3,1.436695457E-4,2.924387493E-3
4.295016000E0,3.279376775E-3,9.539758787E-3,2.943184460E-3,1.050826553E-2
4.304978000E0,5.789180752E-3,8.496955037E-3,2.352452874E-1,2.354698667E-1
4.314941000E0,-4.060814530E-2,-1.079518944E-1,7.493325472E-1,7.581569094E-1
4.324904000E0,3.090137802E-2,1.147129536E-1,1.354946971E0,1.360145305E0
4.334867000E0,-1.071557403E-2,1.283719297E-2,2.039290905E0,2.039359461E0
4.344830000E0,-5.025922507E-2,-9.558158368E-2,2.694368601E0,2.696531844E0
4.354793000E0,-1.043830812E-2,1.327086613E-2,3.283583164E0,3.283626573E0
4.364755000E0,5.690681189E-2,2.338654250E-1,3.752624512E0,3.760335377E0
4.374718000E0,1.256491430E-2,1.094063073E-1,4.168800831E0,4.170255146E0
4.384681000E0,-3.702495247E-2,-2.604893409E-2,4.475508213E0,4.475737164E0
4.394644000E0,-1.633671671E-2,3.030515090E-2,4.779972553E0,4.780096537E0
4.404607000E0,2.844019234E-2,1.580602527E-1,5.123069286E0,5.125585898E0
4.414570000E0,2.854032815E-2,1.736029834E-1,5.430299282E0,5.433148520E0
4.424533000E0,1.244969666E-2,1.393260062E-1,5.664009094E0,5.665736117E0
4.434495000E0,-8.903793991E-3,8.568487316E-2,5.780154228E0,5.780796146E0
4.444458000E0,-1.521010231E-2,6.031193212E-2,5.836841583E0,5.837172992E0
4.454421000E0,4.876523744E-3,1.348681897E-1,5.856913090E0,5.858467731E0
4.464384000E0,1.330469176E-2,1.578691155E-1,5.898511410E0,5.900638654E0
4.474347000E0,2.210761420E-3,1.212317422E-1,5.943788528E0,5.945025155E0
4.484310000E0,9.422047995E-3,1.380337179E-1,5.981456280E0,5.983056185E0
4.494272000E0,8.193265647E-3,1.408446878E-1,6.033016205E0,6.034665598E0
4.504235000E0,5.430362653E-3,1.093959808E-1,6.075146675E0,6.076133976E0
4.514198000E0,2.716149017E-2,1.703658551E-1,6.145024776E0,6.147445955E0
4.524161000E0,1.592730172E-2,1.461019516E-1,6.186985970E0,6.188731279E0
4.534124000E0,-3.912715241E-3,1.017840281E-1,6.188079357E0,6.188917630E0
4.544087000E0,9.128834121E-3,1.275355369E-1,6.154804707E0,6.156132684E0
4.554049000E0,9.017968550E-4,1.050904095E-1,6.112082958E0,6.112986414E0
4.564012000E0,1.196546480E-2,1.453727186E-1,6.112414837E0,6.114155014E0
4.573974625E0,5.098929629E-2,2.539455593E-1,6.024374008E0,6.029939506E0
4.583937625E0,-3.019469418E-2,3.827926144E-2,5.967863560E0,5.968062708E0
4.593900625E0,1.213029958E-3,9.666880220E-2,6.019176483E0,6.019952812E0
4.603863625E0,5.296110641E-3,1.403683722E-1,6.086977959E0,6.088598525E0
4.613825625E0,4.011934623E-3,1.321485341E-1,6.131914616E0,6.133339725E0
4.623788625E0,1.457753591E-2,1.681284755E-1,6.169854164E0,6.172161704E0
4.633751625E0,-1.867483836E-3,1.235434189E-1,6.163094997E0,6.164333412E0
4.643714625E0,1.553230733E-2,1.299527436E-1,6.059060574E0,6.060473909E0
4.653677625E0,1.914674789E-2,1.598898619E-1,5.934565544E0,5.936749916E0
4.663640625E0,-8.250532672E-3,9.450028092E-2,5.787696838E0,5.788474157E0
4.673602625E0,1.004112326E-2,1.494636536E-1,5.632628918E0,5.634620549E0
4.683565625E0,8.762154728E-3,1.145911068E-1,5.650090218E0,5.651258919E0
4.693528625E0,-4.120886791E-3,7.736677676E-2,5.865132809E0,5.865644505E0
4.703491625E0,1.416921988E-2,1.457312554E-1,6.093904495E0,6.095663242E0
4.713454625E0,1.831859816E-3,1.221905127E-1,6.220441818E0,6.221642090E0
4.723417625E0,-4.718854092E-3,1.216599941E-1,6.364566803E0,6.365731224E0
4.733379625E0,1.808898896E-2,1.732542068E-1,6.343369484E0,6.345760840E0
4.743342625E0,-1.796849445E-2,5.697213113E-2,6.332150936E0,6.332432721E0
4.753305625E0,-1.096837502E-2,7.253377885E-2,6.343171120E0,6.343595298E0
4.763268625E0,4.468189552E-2,2.421084940E-1,6.364966869E0,6.369726544E0
4.773231625E0,3.798111109E-3,1.012514979E-1,6.488275051E0,6.489066145E0
4.783194625E0,2.923294716E-2,1.923519224E-1,6.537166119E0,6.540060756E0
4.793157625E0,8.766554296E-3,1.480230689E-1,6.481671810E0,6.483367731E0
4.803119625E0,-5.142722744E-3,9.938491136E-2,6.296789169E0,6.297575538E0
4.813082625E0,-2.242237702E-2,2.749367058E-2,6.136208534E0,6.136311094E0
4.823045625E0,4.546761513E-2,2.223820835E-1,5.863733768E0,5.868125323E0
4.833008625E0,-2.727929130E-2,1.748405769E-2,5.566431522E0,5.566525824E0
4.842971625E0,7.964667864E-3,9.546267241E-2,5.271355152E0,5.272225498E0
4.852934625E0,3.638112918E-2,2.610276639E-1,4.955060959E0,4.962064906E0
4.862896625E0,-4.913042113E-2,-3.494413942E-2,4.592281342E0,4.592677085E0
4.872859625E0,1.774688065E-2,1.155380458E-1,4.126163483E0,4.127818925E0
4.882822625E0,1.211421750E-2,1.101616919E-1,3.758329153E0,3.759962816E0
4.892785625E0,-2.293404937E-2,-1.705325395E-2,3.424856901E0,3.424976143E0
4.902748625E0,2.608625405E-2,1.212720200E-1,3.022433281E0,3.024977741E0
4.912711625E0,1.464078669E-2,8.238028735E-2,2.631047964E0,2.632378061E0
4.922673625E0,-2.923390269E-2,-4.769872874E-2,2.343113184E0,2.343780959E0
4.932636625E0,3.157858178E-2,1.461208016E-1,2.068846226E0,2.074240391E0
4.942599625E0,-5.036302842E-3,5.543357134E-2,1.804590702E0,1.805448932E0
4.952562625E0,5.890380591E-3,-1.073959004E-2,1.652739167E0,1.652784557E0
4.962525625E0,6.754101720E-3,9.251041710E-2,1.512840867E0,1.515681789E0
4.972488625E0,-1.694110781E-2,6.488183048E-3,1.400758505E0,1.400875971E0
4.982450625E0,2.368102316E-3,3.011459112E-2,1.282619715E0,1.282975381E0
4.992413625E0,-2.483378164E-3,3.147520125E-2,1.127008557E0,1.127450728E0
5.002376625E0,6.415093783E-3,8.837822825E-3,9.998730421E-1,9.999326782E-1
5.012339625E0,6.652381271E-3,1.666591875E-2,8.745508194E-1,8.747348985E-1
5.022302625E0,-1.540474594E-3,1.436137967E-2,7.476915717E-1,7.478310696E-1
5.032265625E0,6.319046021E-3,2.819463611E-2,6.242194176E-1,6.248877892E-1
5.042227625E0,-5.808167625E-3,-8.817235008E-3,4.687741101E-1,4.688929992E-1
5.052190625E0,6.140456535E-4,1.070639864E-2,3.272646666E-1,3.274403243E-1
5.062153625E0,-8.538290858E-4,4.183786921E-3,1.834129095E-1,1.834626078E-1
5.072116625E0,-5.190698430E-4,-1.671439153E-3,5.222692341E-2,5.225624050E-2
5.082079625E0,-2.959590871E-3,-1.180423424E-2,1.007942716E-3,1.221126826E-2
5.092042625E0,3.337719943E-3,5.720963702E-3,6.971518742E-4,6.660016579E-3
5.102004625E0,-1.954652369E-3,-4.450679757E-3,4.617647501E-4,4.882872399E-3
5.111967625E0,3.915925045E-4,2.627736190E-3,-8.418525103E-4,2.786944173E-3
5.121930625E0,-1.240838319E-4,-1.885418431E-3,1.907325350E-4,1.899099354E-3
5.131893625E0,1.459964318E-3,1.910385210E-3,9.436082328E-4,2.582917722E-3
5.141856625E0,-2.281540073E-4,8.970550261E-4,-8.205082268E-4,1.236929958E-3
5.151819625E0,-1.312149689E-4,-7.200161926E-4,-1.197238453E-5,7.319726933E-4
5.161782625E0,7.495214231E-4,6.516706198E-4,5.517796380E-4,1.136185605E-3
5.171744625E0,-1.207369380E-3,-1.663149102E-3,-4.114857875E-4,2.095978604E-3
5.181707625E0,3.256236669E-3,2.377078636E-3,9.082247270E-4,4.132608406E-3
5.191670625E0,-1.414149068E-3,-2.670943271E-3,-7.128599100E-5,3.023050982E-3
5.201633625E0,-4.580074456E-3,-4.623963684E-2,6.030059978E-2,7.612649625E-2
5.211596625E0,5.907586589E-2,1.968443990E-1,1.076705098E0,1.096143943E0
5.221559625E0,-6.995654106E-2,-1.854351312E-1,2.049540043E0,2.059100409E0
5.231521625E0,-5.475920811E-2,-1.234077066E-1,2.949159622E0,2.952248382E0
5.241484625E0,1.012176797E-1,3.523185849E-1,3.594669342E0,3.613311650E0
5.251447625E0,-1.489214972E-2,3.258426860E-2,4.142105103E0,4.142260034E0
5.261410625E0,-2.489872277E-2,-1.113438746E-3,4.676821709E0,4.676888119E0
5.271373625E0,5.167408288E-2,2.858152688E-1,5.254894733E0,5.262915469E0
5.281336625E0,1.162016578E-2,1.883820593E-1,5.975612164E0,5.978592105E0
5.291298625E0,-5.300037190E-2,-1.981509291E-2,6.656265736E0,6.656506232E0
5.301261625E0,1.215828583E-2,1.684191823E-1,7.063711166E0,7.065729141E0
5.311224625E0,-5.851215497E-2,-9.498876333E-2,7.160380363E0,7.161249436E0
5.321187625E0,-2.685076930E-2,-2.622191608E-2,7.094741344E0,7.094840611E0
5.331150625E0,3.135740757E-2,1.223012432E-1,6.885987759E0,6.887145148E0
5.341113625E0,5.846215412E-2,1.732370108E-1,6.626921654E0,6.629443377E0
5.351075625E0,9.130052477E-2,3.462287486E-1,6.403210163E0,6.413213744E0
5.361038625E0,1.153564155E-1,4.067114592E-1,6.228315830E0,6.242646826E0
5.371001625E0,-5.526596680E-3,1.235178337E-1,6.171768188E0,6.173006542E0
5.380964625E0,-4.806541279E-2,-3.846299648E-2,6.088655949E0,6.088967149E0
5.390927625E0,3.663962334E-2,1.742956042E-1,6.003716946E0,6.006358180E0
5.400890625E0,3.826431558E-2,1.950739920E-1,5.982389450E0,5.985691401E0
5.410852625E0,-2.764918469E-2,9.795205668E-3,6.105381489E0,6.105451953E0
5.420815625E0,1.659178874E-3,6.433001906E-2,6.120128632E0,6.120466941E0
5.430778625E0,5.306112021E-2,2.320495248E-1,6.118404388E0,6.123033131E0
5.440741625E0,2.733734436E-2,1.256286651E-1,6.111448765E0,6.112800986E0
5.450704625E0,-2.059076726E-2,-1.145409700E-2,6.031534672E0,6.031580694E0
5.460667625E0,1.771147177E-2,1.312376261E-1,5.948941708E0,5.950415486E0
5.470629625E0,3.089332022E-2,1.764037758E-1,5.948951721E0,5.951646770E0
5.480592625E0,-1.774476096E-2,6.321181357E-2,5.975950241E0,5.976310893E0
5.490555625E0,-7.292385679E-3,2.798165195E-2,6.028246880E0,6.028316232E0
5.500518625E0,3.715640306E-2,1.691093594E-1,6.107097149E0,6.109551060E0
5.510481625E0,7.524919510E-2,2.734083235E-1,6.242272854E0,6.248710662E0
5.520444625E0,3.440686502E-3,1.574709266E-1,6.428910255E0,6.430839448E0
5.530407625E0,-1.791466959E-2,1.320829988E-2,6.670652866E0,6.670689999E0
5.540369625E0,8.029656019E-4,9.781662375E-2,6.900124073E0,6.900817412E0
5.550332625E0,2.155058831E-2,2.131517380E-1,7.048274517E0,7.051529746E0
5.560295625E0,5.093256012E-2,2.616815567E-1,7.115910530E0,7.120902614E0
5.570258625E0,-1.551091112E-2,9.993927181E-2,7.144793987E0,7.145509749E0
5.580220917E0,1.054211333E-2,1.216265038E-1,7.123402596E0,7.124448658E0
5.590183917E0,2.228931710E-2,2.796816826E-1,6.999248505E0,7.004869612E0
5.600145917E0,4.679913167E-3,1.401633620E-1,6.767762184E0,6.769215069E0
5.610108917E0,7.996880449E-3,1.617030054E-1,6.519380093E0,6.521390082E0
5.620071917E0,1.301082596E-2,1.124829352E-1,6.179096699E0,6.180134117E0
5.630034917E0,5.389759317E-4,1.203754768E-1,5.815668106E0,5.816913792E0
5.639997917E0,-2.761778980E-2,6.811321527E-2,5.407496929E0,5.407996412E0
5.649960917E0,-3.939615190E-2,-3.598256037E-2,4.965380669E0,4.965667325E0
5.659922917E0,3.066952527E-2,1.473538131E-1,4.530367374E0,4.532866898E0
5.669885917E0,6.428127736E-2,3.003974259E-1,4.240243435E0,4.251356852E0
5.679848917E0,-2.197528072E-2,-1.464107074E-2,3.904573202E0,3.904662491E0
5.689811917E0,1.145564578E-2,6.384548545E-2,3.581714153E0,3.582301460E0
5.699774917E0,3.016141430E-2,1.791744977E-1,3.279732704E0,3.284761760E0
5.709737917E0,-1.539887954E-2,-1.633268967E-2,2.957760096E0,2.957845274E0
5.719699917E0,2.372453362E-2,1.238804236E-1,2.749208450E0,2.752100346E0
5.729662917E0,-1.479596086E-2,6.478437223E-3,2.576794147E0,2.576844770E0
5.739625917E0,5.664414726E-3,9.962768108E-2,2.461869478E0,2.463891046E0
5.749588917E0,-1.354079694E-3,2.630552649E-2,2.329817295E0,2.329966189E0
5.759551917E0,-9.379751980E-3,3.546616063E-2,2.202782869E0,2.203088332E0
5.769514917E0,-2.670981921E-3,4.241354764E-2,2.067529202E0,2.067965919E0
5.779476917E0,4.679391626E-3,5.488573387E-2,1.938328981E0,1.939111544E0
5.789439917E0,-1.505267341E-3,5.181910470E-2,1.802111983E0,1.802857478E0
5.799402917E0,-2.489197534E-3,1.380175538E-2,1.675757289E0,1.675815973E0
5.809365917E0,-6.705252454E-4,4.192180559E-2,1.539814115E0,1.540384820E0
5.819328917E0,-6.706528366E-4,4.033372924E-2,1.408882618E0,1.409460000E0
5.829291917E0,-1.051556040E-2,1.440226473E-2,1.275973558E0,1.276098164E0
5.839253917E0,1.507862005E-3,2.869845182E-2,1.150770783E0,1.151129563E0
5.849216917E0,-2.572100610E-3,9.978558868E-3,1.018256426E0,1.018308566E0
5.859179917E0,-2.540852875E-4,1.575202495E-2,8.886402845E-1,8.887799200E-1
5.869142917E0,1.003290713E-2,3.134723008E-2,7.509666085E-1,7.516875383E-1
5.879105917E0,-6.786125246E-3,1.336212736E-3,6.080803275E-1,6.081196606E-1
5.889068917E0,2.402579645E-3,1.311883610E-2,4.665732980E-1,4.667638789E-1
5.899030917E0,-2.149436623E-4,-6.224003155E-4,3.350116014E-1,3.350122486E-1
5.908993917E0,1.736887265E-3,1.271604188E-2,1.968851537E-1,1.973030112E-1
5.918956917E0,-4.071439616E-3,-1.087700948E-2,5.591068417E-2,5.710420790E-2
5.928919917E0,-1.581650227E-3,-7.672694512E-3,7.885769010E-4,7.873608578E-3
5.938882917E0,2.425459446E-3,6.170518696E-3,-9.138695896E-4,6.692780598E-3
5.948845917E0,-2.590604592E-3,-2.919648541E-3,2.203360433E-3,4.482229016E-3
5.958807917E0,1.576957060E-3,4.711146466E-3,7.524327375E-4,5.024723835E-3
5.968770917E0,-3.105679061E-3,-5.455204286E-3,5.042343400E-5,6.277502589E-3
5.978733917E0,-2.143056132E-3,-8.024694398E-4,1.216618810E-3,2.591680558E-3
5.988696917E0,-2.226146869E-3,-3.579081036E-3,-9.794239886E-4,4.327218772E-3
5.998659917E0,4.479831085E-3,5.320636556E-3,-1.140194945E-5,6.955443186E-3
6.008622917E0,5.143841263E-4,-3.259535879E-3,-5.328487605E-4,3.342617683E-3
6.018584917E0,2.425862942E-3,7.738022134E-3,1.187590300E-3,8.195862876E-3
6.028547917E0,-3.021596745E-2,-1.073094681E-1,2.907443047E-1,3.113849343E-1
6.038510917E0,-2.219700366E-1,-6.798967719E-1,1.621301174E0,1.772046223E0
6.048473917E0,-1.543888599E-1,-5.554850698E-1,2.712190151E0,2.772791914E0
6.058436917E0,4.743921384E-2,-1.321175136E-2,3.903395891E0,3.903706510E0
6.068399917E0,2.462601662E-1,6.741661429E-1,4.836994171E0,4.889954669E0
6.078361917E0,3.218262196E-1,1.150498867E0,5.394991398E0,5.525681129E0
6.088324917E0,-8.277922869E-3,1.096265912E-1,5.737033844E0,5.738087124E0
6.098287917E0,-2.512087524E-1,-7.689722776E-1,5.827890873E0,5.883768880E0
6.108250917E0,-2.757220902E-2,-1.734274030E-1,5.776433945E0,5.779102561E0
6.118213917E0,1.670389175E-1,5.469554663E-1,5.677927494E0,5.706656018E0
6.128176917E0,2.539181411E-1,8.907918930E-1,5.622658253E0,5.698444564E0
6.138139917E0,-8.278656751E-2,-3.308555856E-2,5.660447598E0,5.661149642E0
6.148101917E0,-1.713571846E-1,-4.761639237E-1,5.656671524E0,5.679262989E0
6.158064917E0,6.951606274E-2,2.038559914E-1,5.601434231E0,5.605573583E0
6.168027917E0,1.656303406E-1,6.281012893E-1,5.706117153E0,5.742971148E0
6.177990917E0,-2.093765698E-2,1.426297873E-1,5.839777470E0,5.841556517E0
6.187953917E0,-8.846929669E-2,-1.763838828E-1,5.946778297E0,5.950051278E0
6.197916917E0,6.187697127E-2,2.636495531E-1,6.134583473E0,6.140558137E0
6.207878917E0,7.759708166E-2,3.717864156E-1,6.329573631E0,6.340958035E0
6.217841917E0,-5.319789425E-2,-7.501687855E-2,6.486380100E0,6.487032014E0
6.227804917E0,6.728821434E-3,1.810987741E-1,6.738934994E0,6.741371292E0
6.237767917E0,5.356715992E-2,2.722522020E-1,7.043814659E0,7.049277669E0
6.247730917E0,-3.492568806E-2,-2.900431678E-2,7.287320137E0,7.287461549E0
6.257693917E0,1.765546948E-2,1.748258322E-1,7.556741714E0,7.558784368E0
6.267655917E0,5.982103199E-2,3.190977871E-1,7.736519814E0,7.743328792E0
6.277618917E0,-2.223861963E-2,8.479451388E-2,7.772859573E0,7.773353884E0
6.287581917E0,-2.201358229E-2,4.380739480E-2,7.783370018E0,7.783524428E0
6.297544917E0,2.945258096E-2,2.208917737E-1,7.764333725E0,7.767531064E0
6.307507917E0,2.946456522E-2,2.547847629E-1,7.738425732E0,7.742675005E0
