"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.687172084E-1,2.862280127E-2,-5.896624625E-2,2.213171124E-3,6.558339024E-2
3.786802083E-1,-2.578734479E-2,-3.487922609E-2,6.137719944E-2,7.515788831E-2
3.886422084E-1,-3.764752639E-3,2.304855466E-2,5.552442893E-3,2.400497566E-2
3.986042084E-1,-2.232763865E-3,3.292508662E-2,5.573675595E-2,6.477370244E-2
4.085672083E-1,-2.203483933E-2,6.555898190E-3,2.898808323E-2,3.699760688E-2
4.185292084E-1,-1.937611951E-3,-2.011559129E-2,1.635283493E-2,2.599627979E-2
4.284912084E-1,-8.406797759E-3,-3.451085150E-2,1.699427448E-2,3.937611567E-2
4.384542083E-1,5.947732944E-3,-5.803361535E-3,-1.406255364E-3,8.428053537E-3
4.484162084E-1,8.668465228E-3,3.188603640E-2,-8.585978374E-3,3.414060092E-2
4.583782083E-1,-4.025657228E-3,3.695089459E-2,-2.268719673E-3,3.723871126E-2
4.683412084E-1,-1.486795278E-2,3.300928652E-2,3.003721990E-2,4.704150929E-2
4.783032084E-1,2.615301961E-2,2.439282954E-2,3.467983603E-2,4.981647915E-2
4.882652083E-1,1.686721175E-2,3.340748191E-2,1.464318216E-2,4.018688173E-2
4.982272084E-1,-2.019498094E-2,-2.406070769E-2,2.470967554E-2,3.996652318E-2
5.081902083E-1,-5.577654443E-3,8.713520765E-3,3.342560828E-2,3.499009806E-2
5.181522084E-1,8.336192630E-3,3.730114281E-2,-2.524878882E-2,4.580795454E-2
5.281142084E-1,1.433043378E-2,3.989906073E-2,-1.317705861E-1,1.384224828E-1
5.380772083E-1,2.036055765E-2,6.203895807E-3,-1.745312011E-1,1.758242896E-1
5.480392084E-1,-1.078068052E-2,-1.557055056E-2,-1.858963611E-1,1.868585620E-1
5.580012084E-1,4.250382171E-3,3.163928390E-3,-1.671805932E-1,1.672645418E-1
5.679642083E-1,-2.474427461E-3,-1.588396132E-2,-1.219067719E-1,1.229621245E-1
5.779262084E-1,-7.813570322E-4,-8.017117381E-3,2.044625864E-1,2.046211962E-1
5.878882083E-1,-5.063553995E-2,-4.502940774E-3,2.970045682E-1,3.013236597E-1
5.978512084E-1,-2.850915515E-2,5.451943874E-3,1.338742682E-1,1.369847265E-1
6.078132084E-1,1.714925311E-2,1.934317410E-2,-1.646108881E-1,1.666283282E-1
6.177752083E-1,1.996423063E-2,1.098340988E-2,-5.238520503E-2,5.712631183E-2
6.277372084E-1,-2.076561894E-2,-2.927700877E-3,4.387224376E-2,4.862670187E-2
6.377002083E-1,2.165288367E-2,1.590325713E-2,5.976950750E-3,2.752244355E-2
6.476622084E-1,3.474570857E-3,2.982138455E-2,-9.323502302E-2,9.794976844E-2
6.576242084E-1,-8.493925841E-3,4.195494175E-2,3.118378580E-2,5.296029088E-2
6.675872083E-1,9.828635040E-3,3.345542908E-2,-4.816819310E-2,5.946463342E-2
6.775492084E-1,8.839468877E-3,8.173822761E-3,-7.987881303E-3,1.444831604E-2
6.875112084E-1,4.451923817E-3,6.960525513E-3,-1.314571023E-2,1.552669439E-2
6.974742083E-1,8.873419273E-3,2.297955751E-4,-1.651019812E-2,1.874505315E-2
7.074362084E-1,-7.399669681E-3,-8.895369172E-3,2.711236954E-2,2.947818322E-2
7.173982083E-1,-1.319909805E-2,2.973367631E-2,5.136778951E-3,3.293469591E-2
7.273612084E-1,3.454923299E-3,-6.566423178E-4,2.852213323E-2,2.873812378E-2
7.373232084E-1,-1.801126974E-2,-1.128688037E-2,2.945951499E-2,3.632715967E-2
7.472852083E-1,-9.672847856E-4,2.181011438E-3,1.888943017E-2,1.903951215E-2
7.572472084E-1,1.542838099E-3,4.415232539E-3,4.978904128E-3,6.831113679E-3
7.672102083E-1,1.966349645E-2,-1.460283637E-2,1.078570090E-2,2.676242266E-2
7.771722084E-1,-1.093920859E-2,-2.478751659E-2,-4.715194702E-3,2.750127860E-2
7.871342084E-1,2.275900785E-2,-6.228454113E-3,1.313796267E-3,2.363243829E-2
7.970972083E-1,1.147202241E-2,2.729597211E-2,-8.183178306E-3,3.071875321E-2
8.070592084E-1,8.975562821E-3,5.663437665E-2,-3.555348314E-2,6.746898183E-2
8.170212083E-1,1.373183421E-2,4.062060714E-2,-2.481857993E-2,4.954350517E-2
8.269842083E-1,1.427666224E-3,1.383802056E-2,-5.193211891E-2,5.376312880E-2
8.369462084E-1,1.301835056E-2,-5.616250634E-3,-4.452135779E-2,4.672441569E-2
8.469082083E-1,-1.806426013E-2,1.548810482E-2,-2.637920178E-2,3.552550030E-2
8.568702084E-1,-2.935594618E-3,3.749936342E-2,-4.744145729E-2,6.054347068E-2
8.668332084E-1,-1.636435577E-2,5.917966962E-3,2.959275842E-3,1.765139615E-2
8.767952083E-1,-2.004454305E-2,2.493311226E-2,1.853055730E-3,3.204493109E-2
8.867572084E-1,2.287428936E-2,1.670841873E-2,5.026193485E-3,2.876920213E-2
8.967202083E-1,-3.295272842E-2,-1.487063885E-2,1.841814458E-2,4.057396036E-2
9.066822084E-1,-1.000516613E-2,1.444846988E-3,2.246960722E-2,2.463887540E-2
9.166442084E-1,1.080018647E-2,1.598628759E-3,8.202401027E-3,1.365573228E-2
9.266072083E-1,4.981937371E-3,-1.232826948E-2,2.609846234E-2,2.929053883E-2
9.365692084E-1,1.893676520E-2,-1.831932664E-2,-1.098180190E-3,2.637052909E-2
9.465312083E-1,9.375146921E-3,5.016326308E-3,9.753740430E-3,1.442887251E-2
9.564942083E-1,4.783780714E-3,1.189148247E-2,1.817314625E-3,1.294583121E-2
9.664562084E-1,5.858836994E-3,2.355901659E-2,3.436993361E-3,2.451868995E-2
9.764182083E-1,2.145463108E-2,2.447644472E-3,-1.820479430E-2,2.824370184E-2
9.863812084E-1,1.150374355E-2,-2.405427575E-2,1.017934464E-2,2.854055632E-2
9.963432084E-1,-5.305151353E-3,-1.478351533E-2,-3.458116427E-3,1.608277108E-2
1.006305208E0,-5.990568367E-3,2.846541524E-2,-4.207071662E-3,2.939160128E-2
1.016267208E0,-1.441651576E-2,5.480478287E-2,-2.476829387E-2,6.184552153E-2
1.026230208E0,-1.480719199E-2,3.534700334E-2,-1.596406817E-2,4.151523880E-2
1.036192208E0,-1.959635854E-2,-5.815055966E-3,-2.348241806E-2,3.113287815E-2
1.046154208E0,-2.521839243E-2,-4.014113545E-3,-1.741008461E-2,3.090617204E-2
1.056117208E0,7.132748854E-3,4.516974092E-3,-3.444660522E-2,3.546614967E-2
1.066079208E0,-1.507002433E-2,-1.464727521E-2,2.423670888E-3,2.115472725E-2
1.076041208E0,1.398649416E-3,1.558341444E-2,-2.591661394E-2,3.027325393E-2
1.086004208E0,9.939435208E-3,4.655903935E-2,-4.822783470E-3,4.785181040E-2
1.095966208E0,1.894484167E-3,4.970133305E-2,-2.202127196E-2,5.439437467E-2
1.105928208E0,1.427121245E-2,2.664810061E-2,-1.788151637E-3,3.028178095E-2
1.115890208E0,6.558301030E-3,-1.047177851E-2,-1.739371240E-2,2.133566706E-2
1.125853208E0,2.834084671E-2,-3.202870846E-2,-4.478236288E-4,4.276964231E-2
1.135815208E0,2.777987489E-2,-1.183067143E-2,5.225656629E-3,3.064300446E-2
1.145777208E0,1.386504566E-2,1.555651724E-2,-3.967920542E-3,2.121294683E-2
1.155740208E0,1.619689242E-2,3.980316639E-2,5.504568815E-3,4.332356930E-2
1.165702208E0,-1.203970025E-2,2.557922959E-2,-1.285334945E-2,3.105575568E-2
1.175664208E0,1.703753017E-2,-1.618450820E-2,-6.992539018E-4,2.350967240E-2
1.185627208E0,-5.827230052E-3,-1.664059103E-2,2.689134479E-3,1.783528312E-2
1.195589208E0,-1.179792702E-2,6.854690909E-3,2.617140636E-3,1.389342631E-2
1.205551208E0,-2.154514415E-2,5.191216528E-2,-1.236284114E-2,5.754916144E-2
1.215514208E0,-1.860526005E-2,4.338750958E-2,-1.666171409E-2,5.006240512E-2
1.225476208E0,-1.868985282E-2,5.677646399E-3,-2.146395922E-2,2.902150603E-2
1.235438208E0,-1.154863921E-2,-6.893867254E-3,-1.889235377E-3,1.358181444E-2
1.245400208E0,8.589326818E-3,2.110260129E-2,-2.620714746E-2,3.472622776E-2
1.255363208E0,-1.012929613E-3,2.679428101E-2,-5.455452204E-3,2.736277544E-2
1.265325208E0,1.229067371E-2,2.575640023E-2,-3.343437910E-3,2.873380222E-2
1.275287208E0,2.111058639E-2,3.010497451E-2,-1.737617075E-2,4.066814058E-2
1.285250208E0,2.266852219E-2,1.972850561E-3,1.810882688E-3,2.282615459E-2
1.295212208E0,5.004736944E-3,-7.456954122E-3,2.096738443E-3,9.222248573E-3
1.305174208E0,2.234576502E-2,1.227915287E-3,1.088802718E-2,2.488754962E-2
1.315137208E0,2.136134972E-2,-3.715905547E-3,8.247497678E-3,2.319776786E-2
1.325099208E0,-3.151553306E-3,-4.474874139E-3,2.337197877E-2,2.400429500E-2
1.335061208E0,-1.426690469E-2,1.617983043E-2,1.772064485E-2,2.791688980E-2
1.345024708E0,-4.563066596E-3,3.752743006E-3,2.119264841E-2,2.200075007E-2
1.354986708E0,-2.078027810E-2,2.066990733E-2,-1.386433303E-2,3.242352167E-2
1.364948708E0,-1.239088951E-2,2.066698372E-2,-6.327198967E-3,2.491368712E-2
1.374910708E0,4.216719568E-3,1.558049083E-2,-3.151883125E-2,3.541142671E-2
1.384873708E0,-1.483281010E-2,5.405750871E-3,-1.526656844E-2,2.196138679E-2
1.394835708E0,-9.809910245E-3,1.139505386E-2,-2.204049468E-2,2.668079829E-2
1.404797708E0,-1.272895450E-2,8.406541944E-3,-1.628683448E-2,2.231495479E-2
1.414760708E0,-2.076682950E-2,4.718001366E-2,-1.005136371E-2,5.251899474E-2
1.424722708E0,3.854881986E-3,3.985520661E-2,-4.753786325E-4,4.004402070E-2
1.434684708E0,-2.759556882E-3,4.685958624E-3,1.767671764E-2,1.849431558E-2
1.444647708E0,1.650225869E-3,-2.193875313E-3,9.367751107E-3,9.761715787E-3
1.454609708E0,1.299082297E-2,-5.042054057E-3,1.961090349E-2,2.405766668E-2
1.464571708E0,7.175122895E-3,1.096937656E-2,1.953255080E-2,2.352297072E-2
1.474534708E0,1.036564698E-2,4.828045964E-3,1.240296766E-2,1.686980355E-2
1.484496708E0,1.141178238E-2,2.130140662E-3,6.753387898E-3,1.343035832E-2
1.494458708E0,5.511964629E-3,-2.507870793E-3,-3.916538134E-3,7.211826464E-3
1.504420708E0,-1.374606396E-2,3.484355807E-3,-4.587286860E-3,1.490430175E-2
1.514383708E0,-1.064337145E-2,3.042364776E-2,-2.248729505E-2,3.930086688E-2
1.524345708E0,1.014861935E-3,2.338126123E-2,-1.369710267E-2,2.711685717E-2
1.534307708E0,-9.578693979E-3,2.008869410E-2,-9.525187388E-3,2.420818464E-2
1.544270708E0,-1.365040717E-2,8.111257553E-3,-2.146512866E-2,2.669977272E-2
1.554232708E0,-3.319339159E-2,2.966994166E-2,-1.253467619E-2,4.625175446E-2
1.564194708E0,2.640743287E-2,2.144232452E-2,-8.257949576E-3,3.500456432E-2
1.574157708E0,-8.231623401E-3,-1.822927952E-2,3.174453378E-3,2.025199767E-2
1.584119708E0,1.158057505E-2,-2.092075288E-2,-7.500808239E-3,2.506092065E-2
1.594081708E0,7.228300581E-3,1.589682519E-2,1.039693415E-2,2.032372063E-2
1.604044708E0,1.157247118E-2,4.973056912E-2,-4.323942885E-3,5.124205379E-2
1.614006708E0,4.637011033E-3,3.970493317E-2,6.241975799E-3,4.045918747E-2
1.623968708E0,7.529254030E-3,1.292527020E-2,-1.492859937E-2,2.113327602E-2
1.633930708E0,-2.335011567E-2,-2.075878501E-2,1.627338588E-2,3.522751971E-2
1.643893708E0,1.564402448E-2,-2.329355299E-2,-5.586722195E-2,6.251777029E-2
1.653855708E0,-2.365886236E-2,-9.677726626E-3,1.397426069E-2,2.913211497E-2
1.663817708E0,1.733994543E-2,3.970961094E-2,-3.258477867E-2,5.421526269E-2
1.673780708E0,-1.385829396E-2,7.144361973E-2,1.157463647E-2,7.368999471E-2
1.683742708E0,-6.281289188E-3,1.277850509E-2,-3.115323409E-3,1.457566554E-2
1.693704708E0,-1.615234395E-2,-3.122705519E-2,2.020278789E-2,4.054848739E-2
1.703667708E0,-7.011725195E-4,-2.673873246E-2,-2.368122339E-3,2.685255034E-2
1.713629708E0,-1.383122317E-3,4.391843677E-3,1.641488850E-2,1.704845690E-2
1.723591708E0,6.102652182E-3,3.252513707E-2,-1.575312987E-3,3.313017531E-2
1.733554708E0,-1.095362106E-2,3.073705852E-2,-1.399311796E-3,3.266047541E-2
1.743516708E0,2.183542186E-3,1.936071575E-2,-5.964159966E-5,1.948355019E-2
1.753478708E0,-4.420874189E-3,2.116341233E-2,-1.032208979E-2,2.395787319E-2
1.763440708E0,5.941561391E-3,-4.127549529E-3,-1.250836372E-2,1.444984359E-2
1.773403708E0,-2.103764238E-4,-1.310361028E-2,-2.889803611E-2,3.173082652E-2
1.783365708E0,1.260324393E-2,1.234581113E-2,-1.486946940E-2,2.307296969E-2
1.793327708E0,1.088950268E-2,2.567629337E-2,-1.139973164E-2,3.012983889E-2
1.803290708E0,-1.800668333E-4,1.580326974E-2,-1.075076379E-2,1.911425334E-2
1.813252708E0,-1.463676849E-4,1.895199537E-2,2.775088549E-3,1.915465136E-2
1.823214708E0,1.245817817E-3,6.237809658E-3,2.655220628E-3,6.892933189E-3
1.833177708E0,-8.700602073E-3,-1.411810219E-2,1.296554290E-2,2.105057217E-2
1.843139708E0,-1.216643408E-2,-2.740005255E-3,3.630390018E-4,1.247643957E-2
1.853101708E0,-7.221494056E-3,-2.594409585E-3,2.064293705E-2,2.202298317E-2
1.863064708E0,-5.052871406E-3,-4.542117119E-3,5.857082829E-3,8.970382190E-3
1.873026708E0,6.315655285E-3,7.575652599E-3,2.242641091E-2,2.449942694E-2
1.882988708E0,-5.768186878E-3,7.574483156E-3,-1.958890334E-3,9.720186536E-3
1.892950708E0,-9.452855503E-3,5.322135687E-3,-2.158353478E-4,1.085026222E-2
1.902913708E0,4.032756113E-3,5.617420077E-3,-2.066939570E-2,2.179546854E-2
1.912875708E0,6.762081063E-3,1.426135898E-3,-2.680838741E-2,2.768481966E-2
1.922837708E0,-3.635465219E-3,2.148617864E-2,-3.552132346E-2,4.167297565E-2
1.932800708E0,1.200713857E-2,3.630828559E-2,-1.715346493E-2,4.191305690E-2
1.942762708E0,-3.069482152E-3,1.371172071E-2,-2.885674015E-3,1.434434104E-2
1.952724708E0,-8.419807814E-4,1.611200273E-2,-6.539599076E-3,1.740896090E-2
1.962687708E0,3.425646108E-3,-2.447059751E-3,7.192075253E-3,8.333612609E-3
1.972649708E0,-1.132479591E-2,6.382820606E-3,3.323045745E-3,1.341767619E-2
1.982611708E0,2.857072907E-3,7.133603096E-3,1.720601678E-2,1.884404872E-2
1.992574708E0,-6.804834260E-4,-8.728723526E-3,1.834907435E-2,2.033081901E-2
2.002536708E0,2.775394614E-3,-2.160721600E-2,1.228902005E-2,2.501188942E-2
2.012498708E0,-6.135396590E-3,-1.518229544E-2,2.722390518E-3,1.659989748E-2
2.022460708E0,-1.146360333E-3,1.833920717E-2,9.734371528E-3,2.079419753E-2
2.032423708E0,1.990743955E-3,1.458938777E-2,-1.021398939E-2,1.792034811E-2
2.042385708E0,-4.634694988E-4,2.086929739E-2,3.806464300E-3,2.121866037E-2
2.052347708E0,-1.169644129E-2,5.740796328E-3,-1.909941830E-2,2.312036463E-2
2.062310708E0,6.841182928E-3,1.875845253E-2,-1.662670389E-2,2.598323705E-2
2.072272708E0,1.029603770E-2,2.205218911E-2,-3.654809453E-2,4.390980130E-2
2.082234708E0,1.281195299E-2,2.684456706E-2,-1.516957775E-2,3.339001361E-2
2.092197708E0,7.306995881E-3,1.442625046E-2,-1.031616949E-2,1.918156000E-2
2.102159708E0,-5.005307961E-5,5.448435545E-3,-2.654051185E-2,2.709403485E-2
2.112121708E0,1.273247654E-2,8.888937235E-3,-6.139064804E-3,1.669782263E-2
2.122084708E0,2.226358880E-2,5.906857252E-3,-4.655553102E-3,2.349962816E-2
2.132046708E0,-3.951415862E-3,-2.472787499E-3,3.686011657E-3,5.942646487E-3
2.142008708E0,-1.249556380E-2,1.579391420E-2,1.560029827E-2,2.547461769E-2
2.151970708E0,-6.891176621E-3,8.457412720E-3,2.146863699E-2,2.408149745E-2
2.161933708E0,-5.628324221E-3,-5.760092139E-3,1.379467808E-2,1.597341035E-2
2.171895708E0,1.087942994E-3,-5.766524076E-3,1.509049416E-2,1.619133823E-2
2.181857708E0,-1.155966669E-2,-1.011334419E-2,4.252022132E-3,1.593691679E-2
2.191820708E0,-5.647208900E-3,-6.928950548E-4,3.203031644E-3,6.529202373E-3
2.201782708E0,-1.390048984E-2,1.186809361E-2,9.830923676E-3,2.075385082E-2
2.211744708E0,1.065473698E-2,1.889352322E-2,-1.532438278E-2,2.655796203E-2
2.221707708E0,-2.729174201E-3,2.157914937E-2,-2.673412777E-2,3.446478880E-2
2.231669708E0,1.264099959E-2,4.210579991E-3,-3.446524322E-2,3.695100600E-2
2.241631708E0,1.959744575E-3,1.423212290E-2,-1.519698657E-2,2.091273109E-2
2.251594708E0,3.988408637E-3,2.515823007E-2,-1.878132977E-2,3.164778494E-2
2.261556708E0,-3.320583520E-3,1.108865976E-2,-9.881794453E-4,1.161727803E-2
2.271518708E0,-1.606855975E-3,1.183710337E-2,-4.574788436E-3,1.279170401E-2
2.281480708E0,-5.614843648E-3,9.442083836E-3,-6.531924605E-3,1.278066725E-2
2.291443708E0,2.167682071E-2,6.598582864E-3,3.443279117E-4,2.266151834E-2
2.301405708E0,2.593276687E-3,3.604223728E-3,1.113185607E-2,1.198472912E-2
2.311367708E0,3.905940056E-4,-3.280872703E-3,4.539778233E-3,5.614826424E-3
2.321330708E0,-9.510368351E-3,2.855780125E-3,9.935515746E-3,1.404695908E-2
2.331292708E0,3.292137729E-3,5.553685427E-3,-8.900924027E-4,6.517197030E-3
2.341254708E0,1.197203700E-3,-1.635466218E-3,4.115270376E-3,4.587319121E-3
2.351217958E0,-1.308550218E-2,2.021499395E-2,2.858557552E-4,2.408231844E-2
2.361179958E0,1.716619176E-3,1.826377809E-2,9.496389851E-3,2.065656776E-2
2.371141958E0,5.169473109E-3,4.190699458E-3,5.052067414E-3,8.355166026E-3
2.381104958E0,3.648310821E-3,-2.548801303E-3,-2.996113300E-3,5.365002780E-3
2.391066958E0,-1.424373967E-2,-8.387830853E-3,6.602164283E-3,1.779967414E-2
2.401028958E0,5.401740046E-3,2.798886716E-2,-5.409259200E-3,2.901405807E-2
2.410990958E0,9.005625732E-5,3.712221801E-2,-1.410867356E-2,3.971299346E-2
2.420953958E0,2.313482850E-3,3.038564086E-2,-1.140850246E-2,3.253910419E-2
2.430915958E0,2.390752891E-3,1.541969240E-2,-1.952451088E-2,2.499378199E-2
2.440877958E0,4.849593868E-3,-1.451395869E-2,-3.727015257E-3,1.575005398E-2
2.450840958E0,-5.808400190E-3,3.152818680E-3,-1.529931284E-2,1.666573587E-2
2.460802958E0,8.268163931E-3,2.067107677E-2,-4.445126429E-3,2.270275531E-2
2.470764958E0,-2.281600907E-2,2.127509415E-2,1.703586280E-2,3.554462719E-2
2.480727958E0,-3.068924840E-3,2.202529192E-2,1.042383134E-2,2.455988688E-2
2.490689958E0,5.623102840E-3,4.370208979E-3,-1.081734896E-3,7.203343838E-3
2.500651958E0,7.007485963E-3,-1.554014504E-2,-5.975123495E-4,1.705749068E-2
2.510614958E0,-9.524748847E-4,-4.314660430E-3,7.357624546E-3,8.582432172E-3
2.520576958E0,2.061207471E-3,4.062645435E-3,9.377252832E-3,1.042528344E-2
2.530538958E0,3.920603776E-4,1.977996111E-2,-5.160825625E-3,2.044589675E-2
2.540500958E0,-1.233817320E-3,1.004668593E-2,1.614474714E-2,1.905547332E-2
2.550463958E0,-1.425592289E-2,2.486762345E-2,4.016306251E-4,2.866690323E-2
2.560425958E0,-7.420980041E-3,1.723759174E-2,-2.105531193E-2,2.820517106E-2
2.570387958E0,-1.510388793E-2,1.993198872E-2,6.029721871E-3,2.572487416E-2
2.580350958E0,-7.656746171E-4,1.798486590E-2,-1.984603465E-2,2.679378193E-2
2.590312958E0,1.176343302E-2,9.751401544E-3,-1.923850894E-2,2.456803644E-2
2.600274958E0,-5.343806930E-4,2.667090476E-2,-3.681121923E-2,4.546084672E-2
2.610237958E0,1.216323182E-2,2.577277243E-2,-1.720711313E-2,3.329061053E-2
2.620199958E0,-1.329128306E-2,2.159025908E-2,-1.254527427E-2,2.828747777E-2
2.630161958E0,1.009595786E-2,5.426800847E-3,5.980459079E-3,1.292843468E-2
2.640124958E0,-7.465706673E-5,3.484355807E-3,2.186200842E-3,4.114095671E-3
2.650086958E0,4.929248476E-4,3.502482176E-4,1.866840541E-2,1.867819610E-2
2.660048958E0,1.127019754E-2,-2.467525005E-4,-7.705972418E-3,1.365504486E-2
2.670010958E0,-9.754233789E-3,1.399238706E-3,3.705965281E-2,3.834737034E-2
2.679973958E0,1.263958347E-2,-1.417248130E-2,1.062848389E-2,2.176196145E-2
2.689935958E0,-2.424902915E-2,-4.297118783E-3,2.207682051E-2,3.307365489E-2
2.699897958E0,-1.915132147E-2,1.201076567E-2,2.428348660E-3,2.273606130E-2
2.709860958E0,6.762167858E-4,8.561493158E-3,1.376200676E-2,1.622187610E-2
2.719822958E0,-4.902460920E-3,-4.019376040E-3,-7.087994814E-3,9.509425708E-3
2.729784958E0,-1.736361295E-2,4.954345822E-3,-1.596004821E-2,2.409904015E-2
2.739747958E0,-1.000053861E-2,1.498115122E-2,-2.012209632E-2,2.700637748E-2
2.749709958E0,1.317674615E-3,1.618041515E-2,-1.400240041E-2,2.143850084E-2
2.759671958E0,-1.247825056E-2,1.558458388E-2,-3.111478865E-2,3.696912312E-2
2.769634958E0,7.258934509E-3,1.259022474E-2,-1.434373163E-2,2.041931748E-2
2.779596958E0,3.831684985E-3,1.932504773E-2,-1.028868757E-2,2.222602915E-2
2.789558958E0,6.400663750E-3,2.247260392E-2,-1.559335470E-2,2.809162035E-2
2.799520958E0,8.205438838E-3,1.439993799E-2,-3.626443148E-3,1.696580474E-2
2.809483958E0,8.890869557E-3,1.904847443E-2,-1.455225796E-4,2.102172963E-2
2.819445958E0,1.010564231E-2,-2.354673743E-3,6.092798710E-3,1.203290036E-2
2.829407958E0,5.294973543E-4,-2.355258465E-3,9.102945328E-3,9.417601793E-3
2.839370958E0,6.570379185E-3,1.882803440E-4,1.075419903E-2,1.260389340E-2
2.849332958E0,1.268381674E-2,-2.210832238E-3,2.884504572E-3,1.319421664E-2
2.859294958E0,-3.379238402E-3,3.329404593E-3,8.691959158E-3,9.902239197E-3
2.869257958E0,4.596194727E-3,3.325896263E-3,-7.105463371E-3,9.092535490E-3
2.879219958E0,-1.428493056E-2,4.076678753E-3,7.387299165E-3,1.659068232E-2
2.889181958E0,-6.202826863E-3,2.158850491E-2,-5.603313670E-3,2.315028573E-2
2.899144958E0,-1.806932162E-2,2.113826931E-2,-1.352979921E-2,3.092543096E-2
2.909106958E0,-2.437083852E-2,1.425726593E-2,-1.134009004E-2,3.042704462E-2
2.919068958E0,-8.389132773E-3,4.977734685E-3,-2.468752921E-2,2.654485806E-2
2.929031958E0,-9.895069459E-3,1.545302153E-2,-1.311121166E-2,2.255243102E-2
2.938993958E0,-3.383116750E-3,1.649967313E-2,-1.593022741E-2,2.318311536E-2
2.948955958E0,1.081998934E-2,6.471698284E-3,-1.236225642E-2,1.765730534E-2
2.958917958E0,-5.322880293E-3,1.021567047E-2,-3.697852269E-3,1.209822669E-2
2.968880958E0,9.982325449E-3,3.179715872E-3,-5.198686346E-3,1.169545870E-2
2.978842958E0,1.012341237E-2,1.171080351E-2,-7.715327963E-3,1.729603083E-2
2.988804958E0,2.300234338E-2,1.380761504E-2,1.276615284E-2,2.971081777E-2
2.998767958E0,1.570525579E-3,6.177583337E-3,2.234148011E-3,6.754295212E-3
3.008729958E0,6.383642871E-3,-1.283873141E-2,7.259318233E-3,1.607114251E-2
