"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.968439458E0,2.751223915E-2,1.802696586E-3,8.729892969E-2,9.154930990E-2
2.978401458E0,1.981736502E-2,-3.164513111E-3,4.444760978E-2,4.876814652E-2
2.988363458E0,1.138816968E-2,2.793097973E-2,-2.620722055E-3,3.027702465E-2
2.998326458E0,2.007457170E-2,2.700828910E-2,-4.174911976E-3,3.390967412E-2
3.008288458E0,2.221435798E-2,6.195709705E-3,1.668970764E-2,2.846771611E-2
3.018250458E0,2.325395638E-2,-1.702533782E-2,2.989856780E-2,4.152749657E-2
3.028212458E0,4.080221800E-2,-1.732880831E-2,-8.527652398E-3,4.514232434E-2
3.038174458E0,5.712533263E-3,-6.503857970E-3,-3.564696550E-2,3.668295727E-2
3.048136458E0,-1.636563713E-2,-5.657181144E-3,-7.420452878E-2,7.619809623E-2
3.058098458E0,-1.778346130E-2,-4.259696603E-3,-1.245537333E-1,1.258889550E-1
3.068060458E0,-2.111652269E-2,2.330115438E-3,-7.894135818E-2,8.175007645E-2
3.078022458E0,-2.478967961E-2,-6.604430079E-3,-3.286018252E-2,4.168858725E-2
3.087984458E0,-1.973424776E-2,1.755509555E-2,1.835309431E-2,3.216299093E-2
3.097947458E0,-2.059884310E-2,4.841494560E-3,8.023432374E-2,8.297770250E-2
3.107909458E0,3.094415959E-2,2.006939828E-2,4.562582374E-2,5.866888061E-2
3.117871458E0,2.633688256E-2,1.233177781E-2,7.390939057E-2,7.942482069E-2
3.127833458E0,2.259289667E-2,1.334393084E-2,1.263542372E-1,1.290499621E-1
3.137795458E0,3.489212194E-2,1.186984777E-2,1.005153912E-1,1.070593169E-1
3.147757458E0,2.635687501E-2,1.821992397E-3,5.653438926E-2,6.240305830E-2
3.157719458E0,2.383014010E-2,1.419353127E-2,1.738801137E-2,3.273644523E-2
3.167681458E0,2.445667382E-2,1.296210766E-2,-5.330175608E-3,2.818786798E-2
3.177643458E0,2.364696465E-2,2.778713822E-2,-4.057039417E-2,5.456428201E-2
3.187605458E0,1.172693817E-2,1.914846182E-2,-4.789161980E-2,5.289415767E-2
3.197568458E0,2.795508122E-3,-1.837779880E-3,-4.565389037E-2,4.577630399E-2
3.207530458E0,-6.668155594E-4,-6.447724700E-3,-3.937456548E-2,3.990456370E-2
3.217492458E0,-1.425376445E-2,-1.714871407E-2,-9.457871318E-3,2.422188112E-2
3.227454458E0,-5.039342868E-3,-2.616804421E-2,-4.664206982E-2,5.371819237E-2
3.237416458E0,3.784132961E-3,-2.418349922E-2,-7.247572638E-2,7.649766147E-2
3.247378458E0,-1.616139571E-2,-3.368288577E-2,-2.763394117E-3,3.746149826E-2
3.257340458E0,7.073175777E-3,-1.432275474E-2,6.874739550E-2,7.057886020E-2
3.267302458E0,2.164767142E-3,2.445364058E-2,5.462286137E-2,5.988592271E-2
3.277264458E0,1.230758267E-2,6.228571057E-2,7.088930368E-2,9.516448765E-2
3.287226458E0,3.317196017E-2,2.265913010E-2,8.635752797E-2,9.524409565E-2
3.297189458E0,3.152750615E-2,-2.075644612E-2,6.500342332E-2,7.516820300E-2
3.307151458E0,3.371337123E-2,-2.769942999E-2,2.934476338E-2,5.258293411E-2
3.317113458E0,2.118121665E-2,1.086529613E-2,-2.160897017E-2,3.215036843E-2
3.327075458E0,2.705570408E-2,1.161257029E-2,-6.635054871E-2,7.258965647E-2
3.337037458E0,1.502525887E-2,-1.165525496E-2,-5.878973342E-2,6.178864077E-2
3.346999458E0,1.926319515E-2,-1.344801128E-2,-7.436781228E-2,7.799032759E-2
3.356961458E0,3.512607909E-2,3.736487746E-2,-4.223078415E-2,6.643353543E-2
3.366923458E0,1.164330014E-2,3.476345122E-2,3.007573843E-2,4.741955315E-2
3.376885458E0,5.425398429E-3,9.536808729E-3,5.006400660E-2,5.125222361E-2
3.386847458E0,9.458241337E-3,-1.766034544E-2,3.721825853E-2,4.226753953E-2
3.396810458E0,3.809424452E-3,6.444801092E-3,4.557919219E-2,4.618993328E-2
3.406772458E0,-1.121754519E-2,3.888924658E-2,4.897393942E-2,6.353466426E-2
3.416734458E0,-8.267985773E-3,3.433485031E-2,3.510653660E-2,4.979669112E-2
3.426696458E0,2.229068242E-4,1.195814073E-2,1.161373973E-2,1.667110577E-2
3.436658458E0,1.942014264E-2,2.669838667E-2,1.286840603E-2,3.543362336E-2
3.446620458E0,6.880889176E-3,1.688851297E-2,3.643560871E-2,4.074459582E-2
3.456582458E0,3.509142520E-3,2.019335926E-2,8.930861771E-2,9.163031724E-2
3.466544458E0,1.656959304E-3,2.735561371E-2,1.692359626E-2,3.220998643E-2
3.476506458E0,3.768854826E-3,3.154222012E-2,-1.146507427E-2,3.377223482E-2
3.486468458E0,1.354893513E-3,7.891986966E-3,-8.934618607E-3,1.199777498E-2
3.496431458E0,2.817620419E-2,1.073607266E-2,-5.642416924E-3,3.067570060E-2
3.506393458E0,1.384255901E-2,8.931621909E-3,2.346136808E-2,2.866750952E-2
3.516355458E0,-3.302726671E-3,-4.861375093E-3,2.921268940E-2,2.979802331E-2
3.526317458E0,1.466825895E-2,2.176626027E-2,-2.510282770E-3,2.636720361E-2
3.536279458E0,2.192171854E-2,3.239532888E-2,-2.707991749E-4,3.911639566E-2
3.546241458E0,-4.263195796E-3,1.594184875E-2,9.490031004E-3,1.903623042E-2
3.556203458E0,-9.530506984E-3,-1.758433163E-2,-2.800816298E-4,2.000294298E-2
3.566166250E0,2.614178884E-2,-1.351934731E-2,-2.611249566E-2,3.934499085E-2
3.576128250E0,8.555977133E-3,2.521904111E-3,2.678075932E-2,2.822718220E-2
3.586090250E0,4.406767781E-3,1.599038064E-2,3.878326580E-2,4.218119938E-2
3.596052250E0,-9.547463909E-3,3.213805139E-2,4.828045964E-3,3.387208943E-2
3.606015250E0,-1.314394921E-2,2.121019006E-2,-1.118002251E-2,2.734279551E-2
3.615977250E0,-1.937187114E-3,-1.350122094E-2,1.052089512E-2,1.722570449E-2
3.625939250E0,3.872546973E-3,-1.046827018E-2,1.193526350E-2,1.634110815E-2
3.635901250E0,1.574729864E-2,-1.698557675E-2,-2.660015345E-2,3.527116946E-2
3.645863250E0,2.341189744E-2,-1.314804912E-2,1.058930755E-3,2.687209467E-2
3.655825250E0,1.806524685E-2,7.321298718E-3,4.368060127E-2,4.783251494E-2
3.665787250E0,2.628131802E-2,1.594945014E-2,2.658195399E-2,4.064102502E-2
3.675749250E0,3.717050094E-2,7.360475063E-3,-6.501519084E-3,3.844596837E-2
3.685711250E0,2.593916683E-2,-4.088957906E-3,4.169006288E-2,4.927089704E-2
3.695673250E0,2.677272168E-2,-1.641313434E-3,5.136077285E-2,5.794308866E-2
3.705636250E0,1.166027306E-2,1.797726452E-2,3.076322481E-2,3.749026551E-2
3.715598250E0,4.906407790E-4,2.496059418E-2,4.458443463E-2,5.109837376E-2
3.725560250E0,6.005501607E-3,2.921678245E-2,3.148776792E-2,4.337241007E-2
3.735522250E0,-7.437308847E-3,2.805727959E-2,4.065386318E-2,4.995258844E-2
3.745484250E0,1.420122402E-2,9.219889641E-3,2.496929191E-2,3.016863714E-2
3.755446250E0,1.591274515E-2,1.644003153E-2,-2.690245450E-2,3.531617410E-2
3.765408250E0,1.358447524E-3,1.175114930E-2,-2.808183789E-2,3.047170013E-2
3.775370250E0,1.425708092E-2,1.293637991E-2,-2.241362013E-2,2.954631362E-2
3.785332250E0,1.984580167E-2,-1.889235377E-3,-3.189656138E-3,2.018908023E-2
3.795294250E0,8.872270386E-3,6.651207805E-3,2.322353259E-2,2.573496091E-2
3.805256250E0,2.722283166E-3,-1.219670713E-2,1.126341842E-2,1.682364660E-2
3.815219250E0,2.186372147E-3,-1.248965263E-3,1.794802845E-2,1.812379272E-2
3.825181250E0,2.412847144E-2,-1.005779564E-2,4.698237777E-3,2.655966538E-2
3.835143250E0,2.524393974E-2,3.149310350E-3,1.094942294E-2,2.769592952E-2
3.845105250E0,1.179686265E-2,-1.251479566E-2,2.191536427E-3,1.733750013E-2
3.855067250E0,1.732498021E-2,4.157370329E-3,7.481439337E-3,1.932383507E-2
3.865029250E0,1.322087664E-2,3.250934958E-2,1.677441917E-2,3.889769310E-2
3.874991250E0,5.250696873E-3,2.132011771E-2,3.841313705E-2,4.424574934E-2
3.884953250E0,6.100808938E-3,2.491790950E-2,1.366845131E-2,2.906800036E-2
3.894915250E0,4.758297361E-3,1.892451346E-2,8.633925542E-3,2.133830531E-2
3.904877250E0,7.918589513E-3,2.713400424E-2,1.110912502E-2,3.037055983E-2
3.914840250E0,2.742092893E-3,3.892959237E-2,-1.165174663E-2,4.072831245E-2
3.924802250E0,1.936602392E-3,1.374621928E-2,2.641187310E-2,2.983782857E-2
3.934764250E0,6.987948040E-4,-1.884557605E-3,4.978100136E-2,4.982156127E-2
3.944726250E0,1.783538960E-2,-4.509957433E-3,4.382137299E-2,4.752634605E-2
3.954688250E0,1.698409896E-2,-1.178447843E-2,3.915354073E-2,4.427565133E-2
3.964650250E0,-8.973406660E-3,-8.726969361E-3,4.511711597E-3,1.330554632E-2
3.974612250E0,6.196230473E-3,-2.285968959E-2,-1.689085186E-2,2.909054068E-2
3.984574250E0,1.411531335E-2,-1.749136090E-2,-1.668970764E-2,2.799528743E-2
3.994536250E0,2.679901360E-2,-6.567007899E-3,-1.022853434E-2,2.942678435E-2
4.004498250E0,1.757395968E-2,4.838220119E-2,-2.727126762E-2,5.825292687E-2
4.014461250E0,4.983051997E-3,1.048282975E-1,2.946879745E-2,1.090055631E-1
4.024423250E0,6.920028976E-3,9.895301521E-2,1.039301652E-1,1.436699873E-1
4.034385250E0,1.214138242E-2,-4.311152101E-3,1.304905576E-1,1.311250732E-1
4.044347250E0,3.214307634E-2,-5.302489042E-2,7.405849457E-2,9.658921771E-2
4.054309250E0,3.262777854E-2,-2.259481072E-2,9.802199230E-3,4.088007478E-2
4.064271250E0,1.790444613E-2,5.215774834E-2,-2.974610165E-2,6.265644793E-2
4.074233250E0,-1.807840765E-2,6.932634294E-2,-4.055219471E-2,8.232527646E-2
4.084195250E0,-2.873342328E-3,6.152440310E-2,5.253065452E-3,6.181507073E-2
4.094157250E0,1.104629257E-2,2.095232785E-2,3.493177794E-2,4.220485436E-2
4.104119250E0,4.844615512E-2,4.266771734E-2,9.806292281E-3,6.529722365E-2
4.114081250E0,3.402743295E-2,-1.328779757E-2,-5.612230673E-3,3.695847522E-2
4.124044250E0,-6.678084440E-3,-1.982907772E-1,4.170928560E-2,2.027399656E-1
4.134006250E0,2.068111069E-2,-2.126497847E-1,-4.492430404E-2,2.183250612E-1
4.143968250E0,5.762725214E-2,-1.405963004E-2,-1.330773658E-1,1.456988629E-1
4.153930250E0,2.668954732E-3,1.552839214E-1,-5.285649061E-2,1.640549547E-1
4.163892250E0,-6.559167149E-2,7.079750240E-2,7.051676296E-2,1.195289403E-1
4.173854250E0,-2.894948018E-2,-4.931483209E-2,2.385773621E-2,6.196141254E-2
4.183816250E0,1.810970396E-2,-8.977581024E-2,-6.339960515E-2,1.113874653E-1
4.193778250E0,1.062207936E-2,-2.346955419E-2,-5.151923239E-2,5.760104035E-2
4.203740250E0,-3.804466882E-2,1.962442517E-2,4.849154413E-2,6.468341936E-2
4.213702250E0,-4.285533987E-2,4.680754602E-2,5.659052253E-2,8.502948759E-2
4.223665250E0,-1.629015780E-2,4.325419307E-2,1.040278137E-2,4.737628435E-2
4.233627250E0,4.042627858E-3,3.473129153E-2,4.339218736E-2,5.572689992E-2
4.243589250E0,1.932482161E-2,2.963953614E-3,7.111442149E-2,7.375293007E-2
4.253551250E0,3.101751474E-2,-1.152486205E-3,-5.841953158E-3,3.158390194E-2
4.263513250E0,4.707416992E-2,1.376668453E-2,-8.392808296E-2,9.720813847E-2
4.273475250E0,3.378285717E-2,2.230946660E-2,-5.723839402E-2,7.010868340E-2
4.283437250E0,2.163791160E-2,3.430210590E-2,5.021530330E-2,6.454773717E-2
4.293399250E0,4.151196948E-2,1.557639778E-2,4.811673760E-2,6.543002534E-2
4.303361250E0,4.195270336E-2,-2.218492091E-2,3.699898794E-2,6.017578536E-2
4.313323250E0,3.173289188E-2,-4.736595511E-2,3.038944155E-3,5.709417932E-2
4.323286250E0,7.577155516E-3,-3.507452309E-2,-1.389590800E-2,3.848027696E-2
4.333248250E0,1.952035844E-3,1.812461436E-2,-3.828639865E-2,4.240472157E-2
4.343210250E0,-1.500116880E-2,4.277939916E-2,-2.675554320E-2,5.264001472E-2
4.353172250E0,-2.954621138E-2,-1.188914359E-2,2.341868341E-2,3.953182357E-2
4.363134250E0,-3.241059559E-2,-4.051769614E-2,6.243905380E-2,8.118353187E-2
4.373096250E0,-4.567714676E-3,-9.760757089E-3,3.614215158E-2,3.771460615E-2
4.383058250E0,-1.728042488E-2,3.428222537E-2,5.211506367E-2,6.472915820E-2
4.393020250E0,-2.814900093E-2,7.557058454E-2,8.993777812E-2,1.207976963E-1
4.402982250E0,-2.815662744E-3,4.837693870E-2,7.251424491E-2,8.721566299E-2
4.412944250E0,2.172988191E-2,1.457184613E-2,1.597042702E-2,3.065258564E-2
4.422907250E0,3.161406321E-2,2.775088549E-3,-2.368940949E-2,3.960225033E-2
4.432869250E0,2.558143829E-2,3.230879009E-2,-1.262187280E-2,4.309964704E-2
4.442831250E0,4.217789426E-2,4.178011000E-2,1.767613292E-3,5.939424898E-2
4.452793250E0,3.106480866E-2,1.653534114E-2,-1.447887540E-2,3.805361582E-2
4.462755250E0,3.132722074E-2,-6.433106661E-3,-4.604682326E-5,3.198095903E-2
4.472717250E0,4.373033458E-2,-3.028331459E-2,8.818185925E-3,5.391828732E-2
4.482679250E0,3.364571940E-2,-1.875845253E-2,-4.716254510E-2,6.089515281E-2
4.492641250E0,-7.685303881E-3,-1.257092893E-2,-3.808357336E-2,4.083443044E-2
4.502603250E0,-1.492923663E-2,3.917634487E-4,-9.783049598E-3,1.785339308E-2
4.512565250E0,-2.513848201E-2,-6.958771348E-3,-2.008935191E-2,3.292339345E-2
4.522527250E0,-1.513510887E-2,-3.672168374E-2,-1.733348608E-2,4.333593563E-2
4.532490250E0,-3.653237557E-2,-1.409588277E-2,2.079284504E-2,4.433566037E-2
4.542452250E0,-8.094551875E-3,2.375606775E-2,5.903363541E-2,6.414703917E-2
4.552414250E0,9.612297197E-3,1.832692802E-2,4.523347557E-2,4.974273675E-2
4.562376250E0,-2.081564461E-2,1.298140347E-2,8.627961382E-2,8.969938494E-2
4.572337750E0,1.109886727E-2,1.339889467E-2,7.865966856E-2,8.056090051E-2
4.582299750E0,2.019153428E-2,3.413779914E-2,2.783274651E-2,4.845357742E-2
4.592261750E0,9.467859550E-3,3.748533010E-2,3.849806786E-2,5.456089778E-2
4.602223750E0,3.524029166E-2,2.658436596E-2,2.938401282E-2,5.302854777E-2
4.612185750E0,2.555811109E-2,1.703293920E-2,2.890278697E-3,3.084950196E-2
4.622147750E0,2.403671355E-2,9.887056947E-3,-1.855906248E-3,2.605689700E-2
4.632110750E0,3.194643402E-2,6.955263019E-3,-8.771992922E-3,3.385111801E-2
4.642072750E0,9.078921494E-3,-9.580078125E-3,1.061810508E-2,1.693956516E-2
4.652034750E0,-6.976897717E-3,-2.505356491E-2,8.325192556E-3,2.730690476E-2
4.661996750E0,2.042637080E-2,-1.550915480E-2,-1.661778688E-2,3.056012676E-2
4.671958750E0,-3.333803709E-4,-5.775879622E-3,-2.114820957E-2,2.192529808E-2
4.681920750E0,-1.659759572E-2,-1.427656174E-2,-1.712240160E-2,2.779347109E-2
4.691882750E0,-1.647644415E-2,-1.436777830E-2,-1.888774909E-2,2.889036744E-2
4.701844750E0,-2.440934564E-2,-2.172825336E-3,-1.465970054E-3,2.454967194E-2
4.711806750E0,-1.608700132E-2,2.047694921E-2,2.456985399E-2,3.580188243E-2
4.721768750E0,5.756113292E-3,1.198094487E-2,1.941904172E-2,2.353242575E-2
4.731731750E0,6.966036970E-3,1.500687897E-2,1.431339920E-2,2.187705383E-2
4.741693750E0,1.790265542E-2,-7.294986248E-3,2.761639953E-2,3.371034587E-2
4.751655750E0,1.395124870E-2,2.306141853E-3,-3.995292820E-2,4.238150661E-2
4.761617750E0,1.803674167E-2,3.503476202E-2,-7.159096956E-2,8.171918699E-2
4.771579750E0,1.273945665E-2,3.338116944E-2,-5.927980319E-3,3.621791241E-2
4.781541750E0,2.270834721E-2,2.102074027E-3,3.773719892E-3,2.311555126E-2
4.791503750E0,2.147837169E-2,-2.450743496E-2,-3.576040149E-2,4.838120641E-2
4.801465750E0,3.023669446E-2,-1.202772260E-2,-1.561148107E-2,3.609213410E-2
4.811427750E0,2.208088615E-2,3.021314800E-2,7.694636129E-2,8.556367431E-2
4.821389750E0,3.109364274E-3,2.341868341E-2,1.565894584E-1,1.583614895E-1
4.831351750E0,-2.809164568E-3,-6.113263965E-3,1.517685753E-1,1.519176219E-1
4.841314750E0,-2.703035320E-3,-2.017815650E-2,9.389977835E-2,9.608138620E-2
4.851276750E0,-7.548983814E-3,-1.842925429E-2,7.981792890E-2,8.226497641E-2
4.861238750E0,-3.290691914E-3,-2.135461628E-2,7.160668395E-2,7.479549102E-2
4.871200750E0,4.132592753E-3,2.671592832E-3,6.437199712E-3,8.102670624E-3
4.881162750E0,-1.476669317E-2,3.688423634E-3,-2.231597163E-2,2.701226177E-2
4.891124750E0,-1.334165591E-3,1.093429327E-4,-7.045310140E-3,7.171356125E-3
4.901086750E0,3.651707231E-3,-1.165350080E-2,-3.207607090E-2,3.432219939E-2
4.911048750E0,6.070910480E-3,-5.565964580E-3,-4.325426616E-2,4.403143714E-2
4.921010750E0,1.751039861E-2,2.059038520E-2,6.388010010E-3,2.777381310E-2
4.930972750E0,1.834367481E-2,3.024706185E-2,4.198870942E-2,5.490379654E-2
4.940935750E0,1.835256441E-2,4.465343177E-2,6.751370609E-2,8.299907288E-2
4.950897750E0,2.381648594E-2,2.503836215E-2,3.628782034E-2,5.010938521E-2
4.960859750E0,1.630197100E-2,1.829769194E-2,-1.487180829E-2,2.866584153E-2
4.970821750E0,2.546406914E-2,-6.566423178E-4,-9.042901732E-2,9.394816214E-2
4.980783750E0,1.277387756E-2,1.891983569E-2,-6.660373315E-2,7.040731070E-2
4.990745750E0,9.390493578E-3,3.748357594E-2,-3.773676038E-2,5.401169243E-2
5.000707750E0,6.292136230E-3,2.471851945E-2,-1.209965066E-1,1.236557754E-1
5.010669750E0,-2.064223127E-2,-7.085655928E-3,-1.163959173E-1,1.184243125E-1
5.020631750E0,8.704745374E-3,1.955776691E-2,-6.187757492E-2,6.547604995E-2
5.030593750E0,6.844460566E-3,4.531358242E-2,1.350882232E-2,4.777714592E-2
5.040556750E0,1.451989727E-2,1.370294988E-2,8.012439609E-2,8.257431259E-2
5.050518750E0,1.783229697E-2,8.647447228E-3,1.058579922E-1,1.076971850E-1
5.060480750E0,7.057360886E-4,-1.652072310E-2,8.558445297E-2,8.716725845E-2
5.070442750E0,5.088954208E-2,-4.884179235E-3,6.208427399E-3,5.149898320E-2
5.080404750E0,2.870477193E-2,2.317193091E-2,7.668148242E-2,8.509378391E-2
5.090366750E0,8.263604930E-3,2.886068702E-2,1.224781179E-1,1.261035915E-1
5.100328750E0,2.168831642E-2,9.783561230E-3,8.362154268E-2,8.694057476E-2
5.110290750E0,2.054077066E-2,-1.517118573E-2,4.005627774E-2,4.750361588E-2
5.120252750E0,1.398558282E-2,-6.327856779E-3,7.658609971E-2,7.810933982E-2
5.130214750E0,-4.575103638E-3,-3.215383887E-3,7.597104572E-2,7.617657156E-2
5.140177750E0,5.555878133E-3,7.660437226E-3,1.059047699E-2,1.420240413E-2
5.150139750E0,-9.976916774E-3,9.425126910E-3,-2.683287263E-2,3.013925910E-2
5.160101750E0,-2.059642656E-2,1.859180689E-2,-4.951129854E-2,5.675594025E-2
5.170063750E0,-2.704992082E-2,3.919037819E-2,-2.527327403E-2,5.391031756E-2
5.180025750E0,-2.819696866E-2,1.234581113E-2,1.862922907E-3,3.083761624E-2
5.189987750E0,4.339648141E-3,4.343311787E-3,3.024640404E-2,3.086327689E-2
5.199949750E0,1.412469858E-2,-1.069455743E-2,-1.052498817E-2,2.060718430E-2
5.209911750E0,1.138340968E-2,-4.607605934E-3,-8.829880357E-3,1.512543671E-2
5.219873750E0,2.556832088E-2,3.274265349E-2,2.227847636E-2,4.713969558E-2
5.229835750E0,1.951205128E-2,2.952142239E-2,1.930648282E-2,4.031097622E-2
5.239797750E0,3.665698750E-2,5.051409602E-3,8.928259760E-3,3.806527675E-2
5.249760750E0,2.621149176E-2,-7.124832273E-3,1.109172955E-2,2.933993865E-2
5.259722750E0,1.725292470E-2,7.683826089E-3,-3.031196594E-3,1.912832316E-2
5.269684750E0,2.036505726E-2,-6.431937218E-5,-2.239542067E-2,3.027035780E-2
5.279646750E0,2.326267239E-2,-2.108447492E-2,-3.207826361E-2,4.488565479E-2
5.289608750E0,2.144635362E-3,-4.084104717E-2,-4.391850986E-2,6.001188301E-2
5.299570750E0,-4.571312084E-3,-1.799246728E-2,-7.854506314E-2,8.070906217E-2
5.309532750E0,-1.197429823E-3,1.690254629E-2,-5.682718858E-2,5.929974090E-2
5.319494750E0,-4.356426452E-2,1.351291537E-2,-7.317278758E-3,4.619509274E-2
5.329456750E0,-1.070996347E-2,8.021795154E-3,1.851228476E-3,1.350849962E-2
5.339418750E0,5.506158527E-3,1.404618144E-2,-9.799933434E-4,1.511864351E-2
5.349381750E0,1.523364587E-2,2.797307968E-2,3.510960639E-2,4.740508004E-2
5.359343750E0,3.449216097E-2,6.127589643E-2,9.118688956E-2,1.151498740E-1
5.369305750E0,2.258944545E-2,3.550429344E-2,8.323277593E-2,9.326592565E-2
5.379267750E0,2.496947920E-2,2.729948044E-2,1.096048880E-1,1.156804564E-1
5.389229750E0,1.892438555E-2,8.510037661E-3,1.165018250E-1,1.183352371E-1
5.399191750E0,2.207076087E-2,1.565533519E-2,1.322580978E-1,1.349978238E-1
5.409153750E0,2.368836568E-2,3.335134864E-2,7.811690077E-2,8.817993712E-2
5.419115750E0,1.494207309E-2,1.975072503E-2,1.107813478E-2,2.713082670E-2
5.429077750E0,1.773519893E-2,-7.428887486E-3,-2.613120675E-2,3.244326766E-2
5.439039750E0,4.568048150E-3,-1.928762555E-2,-1.086003363E-2,2.260132504E-2
5.449002750E0,2.066100632E-2,-5.064858198E-3,-3.155961558E-2,3.805968085E-2
5.458964750E0,2.207295586E-2,-1.340006411E-2,-1.872285761E-2,3.189549335E-2
5.468926750E0,-4.037018185E-3,-1.738494158E-2,3.878048837E-2,4.269027978E-2
5.478888750E0,-1.960088099E-2,-2.410105348E-2,7.224519990E-2,7.864111026E-2
5.488850750E0,6.778163190E-3,2.713108063E-4,2.100144446E-2,2.206983858E-2
5.498812750E0,-1.719295191E-2,4.862252176E-2,-4.864898041E-2,7.089760583E-2
5.508774750E0,-1.577842365E-2,3.369282603E-2,-6.087485053E-2,7.134362344E-2
5.518736750E0,-1.001518406E-3,1.587519050E-3,-4.863070786E-2,4.866691898E-2
5.528698750E0,2.171923358E-2,4.810796678E-2,-6.851891555E-2,8.649244686E-2
5.538660750E0,1.982453928E-2,3.793264210E-2,-3.651937008E-2,5.626332807E-2
5.548622750E0,1.467652956E-2,1.446133375E-2,-5.387185961E-3,2.129677127E-2
5.558585750E0,2.784846775E-2,-3.003714681E-3,-2.936413229E-2,4.058092807E-2
5.568547458E0,4.168806204E-2,-3.526455760E-3,-6.050523341E-2,7.356095212E-2
5.578509458E0,3.359835695E-2,3.924651146E-3,-4.370501339E-2,5.526645160E-2
5.588471458E0,1.568924904E-2,4.663739204E-3,1.010983586E-3,1.639893553E-2
5.598433458E0,2.855505123E-2,-7.292062640E-3,-8.434096947E-3,3.065451222E-2
5.608395458E0,2.039424994E-2,-4.407631159E-3,-2.692935169E-2,3.406673782E-2
5.618357458E0,1.339125217E-2,-4.936219454E-3,8.780763745E-3,1.675690035E-2
5.628319458E0,3.418791618E-3,5.748982430E-3,4.970367193E-2,5.015170923E-2
5.638281458E0,-5.541100209E-3,-2.608442903E-3,5.008257151E-2,5.045564126E-2
5.648244458E0,2.536524434E-3,-3.063941002E-3,4.329570830E-2,4.347804098E-2
5.658206458E0,-1.394476651E-2,-4.293610454E-3,5.142567694E-2,5.345551284E-2
5.668168458E0,-4.865424747E-3,1.884206772E-2,5.315996110E-2,5.660986962E-2
5.678130458E0,-3.350255855E-3,3.280054092E-2,5.369556606E-2,6.301042385E-2
5.688092458E0,1.667740108E-3,3.685207665E-2,-1.489285827E-3,3.691984402E-2
5.698054458E0,1.230982791E-2,2.412678123E-2,3.071476601E-2,4.095156025E-2
5.708016458E0,-2.952222638E-3,5.487027168E-3,1.344602323E-1,1.346045213E-1
5.717978458E0,2.631301633E-2,2.285442710E-2,3.739118993E-2,5.111556271E-2
5.727940458E0,3.660607104E-2,1.224114597E-2,1.806029499E-2,4.261483716E-2
5.737902458E0,2.557423434E-2,-3.331158757E-3,4.097860292E-2,4.841883908E-2
5.747865458E0,1.980027790E-2,-9.650244713E-3,5.683084309E-2,6.095016780E-2
5.757827458E0,3.389311829E-2,-2.600432217E-2,2.035532713E-2,4.732132270E-2
5.767789458E0,2.081373742E-2,-1.003557622E-2,2.274610743E-2,3.242390875E-2
5.777751458E0,4.293599033E-3,1.787318408E-2,8.416884206E-2,8.615265333E-2
5.787713458E0,-9.559827573E-3,2.717668891E-2,8.090967715E-2,8.588561334E-2
5.797675458E0,-1.968993911E-2,-1.283463836E-3,4.920431972E-2,5.301326306E-2
5.807637458E0,1.151636532E-3,-1.281124949E-2,-3.266313136E-2,3.510462263E-2
5.817599458E0,-7.427048811E-3,-3.335251808E-3,-6.859434463E-2,6.907582120E-2
5.827561458E0,-1.177720595E-2,2.791285336E-2,-7.705234207E-2,8.279428351E-2
5.837523458E0,-1.736520266E-2,2.600841522E-2,-1.180289716E-1,1.221017037E-1
5.847485458E0,3.788237432E-3,1.299251318E-2,-1.376966661E-1,1.383601388E-1
5.857448458E0,1.518407245E-2,-5.753660202E-3,-1.071046916E-1,1.083285541E-1
5.867410458E0,1.790842270E-2,-1.140031636E-2,-7.503337160E-2,7.797875140E-2
5.877372458E0,4.622447812E-2,1.505131781E-2,-8.462156273E-2,9.759125691E-2
5.887334458E0,2.021058113E-2,3.976632893E-2,-8.881693996E-2,9.938952325E-2
5.897296458E0,9.597309139E-3,4.939610839E-2,-1.429936588E-2,5.231209928E-2
5.907258458E0,2.473249338E-2,1.648563981E-2,3.042598665E-2,4.253484703E-2
5.917220458E0,3.032797498E-2,-1.190493107E-3,2.475374892E-2,3.916569195E-2
5.927182458E0,3.695391413E-2,1.883972883E-3,5.286833122E-2,6.453062505E-2
5.937144458E0,2.309675307E-2,5.810962915E-3,3.263448000E-2,4.040094773E-2
5.947106458E0,3.064075305E-2,3.280872703E-3,1.650785923E-2,3.495896580E-2
5.957069458E0,2.865818835E-2,8.245743513E-3,-2.995630905E-2,4.226895430E-2
5.967031458E0,3.993084126E-3,-1.535771191E-2,1.273245826E-2,2.034501240E-2
5.976993458E0,-3.428862533E-2,-3.043768108E-2,9.382164493E-2,1.044253959E-1
5.986955458E0,-3.254522317E-2,-2.357363462E-2,1.311952932E-1,1.372119265E-1
5.996917458E0,-4.231427142E-2,1.343807101E-2,1.519336130E-1,1.582874034E-1
6.006879458E0,-3.224903657E-2,1.772583425E-2,1.472100860E-1,1.517399584E-1
6.016841458E0,-3.987634338E-3,2.282519102E-2,1.532216084E-1,1.549637114E-1
6.026803458E0,1.141937691E-2,3.126447737E-2,1.249057357E-1,1.292645061E-1
