"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.813118334E-1,-4.409458414E-3,-1.129243523E-4,5.075383186E-2,5.094514230E-2
3.912738333E-1,-2.132259136E-2,1.112606367E-2,5.524390876E-2,6.025223357E-2
4.012358333E-1,-1.609460955E-2,-1.780933980E-3,2.336138070E-2,2.842467749E-2
4.111978334E-1,-4.365355333E-3,2.900694050E-3,-6.150920033E-2,6.173209926E-2
4.211598333E-1,-2.757032986E-3,7.041143999E-3,-4.144623399E-2,4.213038395E-2
4.311228334E-1,1.084603686E-3,2.336127106E-3,1.768665791E-2,1.787321244E-2
4.410848334E-1,3.196325619E-5,4.386179186E-3,9.193694115E-2,9.204151638E-2
4.510468333E-1,-9.973842418E-4,4.034724981E-3,6.813760400E-2,6.826424291E-2
4.610088334E-1,4.818400342E-3,1.245577533E-2,2.951732934E-2,3.239808717E-2
4.709708333E-1,2.310424025E-2,2.070058694E-2,-1.363377732E-1,1.398224182E-1
4.809328334E-1,2.773184092E-2,8.302808683E-3,6.949064970E-2,7.527909423E-2
4.908948333E-1,-4.069799138E-4,3.546458719E-2,1.688816214E-1,1.725656530E-1
5.008568333E-1,1.476548033E-2,3.251695096E-2,1.873915672E-2,4.033023065E-2
5.108188334E-1,3.919445754E-3,5.254254995E-2,-1.449524760E-2,5.464607775E-2
5.207808333E-1,6.162337179E-3,3.650045799E-2,-8.095996320E-2,8.902119677E-2
5.307428334E-1,1.073554732E-2,3.462203996E-2,1.175284499E-1,1.229913581E-1
5.407048333E-1,1.257261001E-2,1.388072351E-2,4.612225235E-2,4.977958587E-2
5.506668333E-1,6.463041664E-3,-2.359473942E-2,-2.408117294E-2,3.432762045E-2
5.606288334E-1,-1.238321275E-2,-2.040482746E-2,-1.094043285E-1,1.119777122E-1
5.705908333E-1,4.713182438E-3,-4.132616507E-2,-1.239902079E-2,4.340278476E-2
5.805528334E-1,-7.648096404E-3,-1.515609261E-2,3.880329251E-2,4.235440982E-2
5.905148333E-1,-3.213230011E-3,-2.329861449E-2,1.396081209E-2,2.735058607E-2
6.004768333E-1,1.173625260E-3,-1.754394930E-2,1.172542155E-2,2.113416816E-2
6.104388334E-1,-9.899813470E-3,-4.085321669E-3,3.942251265E-2,4.085132389E-2
6.204008333E-1,5.281671127E-3,1.713170232E-2,7.041275561E-2,7.265911799E-2
6.303628334E-1,2.471303083E-2,5.892968288E-2,6.157644331E-2,8.874175899E-2
6.403248333E-1,3.380546488E-2,4.817601375E-2,3.567912519E-2,6.882396190E-2
6.502868333E-1,1.493136538E-2,5.515601780E-2,3.193749189E-3,5.723051639E-2
6.602488334E-1,1.863345231E-2,5.780365532E-2,3.939853907E-3,6.086041869E-2
6.702108333E-1,1.654465329E-2,4.509319721E-2,3.791860878E-2,6.119593842E-2
6.801728334E-1,-1.338352289E-3,2.534406189E-2,6.096657872E-2,6.603814338E-2
6.901348333E-1,-3.998147906E-4,1.396636695E-2,2.698314607E-2,3.038600713E-2
7.000968333E-1,-1.838944298E-2,-2.897441536E-3,2.578622103E-3,1.879404354E-2
7.100588334E-1,-1.765956885E-2,-5.804567523E-3,-2.197266698E-2,2.878109571E-2
7.200208333E-1,-8.798590901E-3,-1.201166103E-2,6.285756826E-4,1.490269472E-2
7.299828334E-1,-9.925810739E-3,-4.199755333E-2,-1.763227880E-2,4.661773762E-2
7.399448333E-1,-6.565584925E-3,-5.006488368E-2,2.130140662E-3,5.053847032E-2
7.499078333E-1,-3.629547197E-3,-2.529737553E-2,9.916293025E-3,2.741283803E-2
7.598698334E-1,-4.506346320E-3,-3.951109797E-2,-1.007475257E-3,3.978000787E-2
7.698318333E-1,1.436332208E-2,-6.385671124E-3,1.022210240E-2,1.875028519E-2
7.797938334E-1,2.454327428E-2,1.674801534E-2,3.522187293E-2,4.608089260E-2
7.897558333E-1,2.862744707E-2,3.854535721E-2,2.354732215E-2,5.347664601E-2
7.997178333E-1,2.078584437E-2,4.387865743E-2,2.789004922E-2,5.599323842E-2
8.096798334E-1,2.343886087E-2,5.744567782E-2,2.474775553E-2,6.679698723E-2
8.196418333E-1,2.333312677E-2,4.414207449E-2,5.154145181E-2,7.175986901E-2
8.296038334E-1,2.116707141E-2,2.617939146E-2,3.866412878E-2,5.126714644E-2
8.395658333E-1,2.579278087E-2,2.274047948E-2,1.875143588E-2,3.916648184E-2
8.495278333E-1,1.294003214E-2,7.923616748E-3,-1.134009004E-2,1.894269717E-2
8.594898334E-1,-3.580574482E-4,-1.249478722E-2,-2.959860563E-3,1.284557073E-2
8.694518333E-1,-4.348083206E-3,-2.059873575E-2,1.679612696E-2,2.693183290E-2
8.794138334E-1,-7.276252317E-3,-2.503810633E-2,1.724343896E-2,3.125998726E-2
8.893758333E-1,-1.745597611E-2,-2.884961385E-2,-4.233442605E-2,5.412222233E-2
8.993378334E-1,-2.519866722E-3,-2.191845233E-2,-2.586632788E-2,3.399757637E-2
9.092998334E-1,-3.418761925E-3,-1.445148485E-2,-2.646098971E-2,3.034332421E-2
9.192618333E-1,-3.304188475E-3,-9.932117052E-3,5.632038116E-2,5.728481426E-2
9.292238334E-1,-9.896848749E-3,-9.880369194E-3,6.709679961E-2,6.853867396E-2
9.391858333E-1,-1.506224480E-3,-4.377627634E-3,1.291006744E-2,1.371503471E-2
9.491478334E-1,1.840294639E-3,2.845898330E-2,-5.818915129E-2,6.480183441E-2
9.591098333E-1,1.347127223E-2,3.544773990E-2,-6.994439363E-3,3.856085608E-2
9.690718333E-1,8.351029940E-3,4.077926768E-2,9.584346592E-2,1.044923841E-1
9.790338334E-1,2.599279905E-2,2.829807524E-2,8.027350008E-2,8.899573855E-2
9.889958333E-1,1.210552939E-2,3.069187051E-2,1.680138946E-2,3.702460594E-2
9.989578334E-1,1.535656074E-2,3.963697756E-2,9.912784696E-3,4.364833614E-2
1.008919833E0,1.524020572E-2,2.010254469E-2,1.678735614E-3,2.528229275E-2
1.018881833E0,1.522850672E-2,3.181689307E-3,1.978697777E-2,2.517051952E-2
1.028843833E0,9.572545267E-3,-1.310598571E-2,3.549961567E-2,3.903361624E-2
1.038805833E0,6.441674202E-3,-7.907207999E-3,3.310167253E-2,3.463726071E-2
1.048767833E0,-8.817091857E-3,-2.077320205E-2,2.127217054E-2,3.101245350E-2
1.058729833E0,-3.606962326E-3,-1.394911766E-2,4.953761101E-3,1.523574120E-2
1.068691833E0,-1.914106144E-2,-3.882843554E-3,-6.123788953E-3,2.046845129E-2
1.078654833E0,-8.111611584E-3,9.215504229E-3,-3.216787219E-2,3.443102906E-2
1.088616250E0,-5.787350214E-3,-1.115769345E-2,-2.973893881E-3,1.291633038E-2
1.098578250E0,3.844813812E-3,-4.156767335E-3,1.558867693E-2,1.658517882E-2
1.108540250E0,7.905663969E-4,1.830726676E-4,5.166307390E-2,5.166944663E-2
1.118502250E0,-3.611854801E-3,-1.542769577E-3,2.713692784E-3,4.773862336E-3
1.128464250E0,1.125067560E-2,1.290184479E-2,-1.734284163E-2,2.436820585E-2
1.138426250E0,1.131393517E-2,1.796144050E-2,1.259958029E-2,2.468537820E-2
1.148388250E0,7.843688051E-3,3.179767035E-2,4.747880638E-2,5.767887253E-2
1.158350250E0,3.995425296E-3,3.414857995E-2,6.604137719E-2,7.445503634E-2
1.168312250E0,3.427861654E-4,2.794166917E-2,4.463413596E-2,5.265985636E-2
1.178274250E0,1.205082367E-2,3.190567939E-2,3.669829488E-2,5.009949675E-2
1.188236250E0,-1.143450430E-3,3.192236222E-2,1.962968767E-2,3.749225689E-2
1.198198250E0,4.093674507E-3,3.210929040E-2,2.501321912E-2,4.090752781E-2
1.208160250E0,-9.639799667E-3,3.365620784E-2,2.725328743E-2,4.436674137E-2
1.218122250E0,-4.762637091E-3,5.321879871E-4,3.398284793E-2,3.431908929E-2
1.228084250E0,1.585131056E-2,1.643268596E-3,2.858879149E-2,3.273046558E-2
1.238046250E0,1.291540531E-2,-8.797391765E-3,-3.598961234E-3,1.603603187E-2
1.248008250E0,5.474126749E-3,-1.568122739E-2,-4.282149911E-2,4.592981322E-2
1.257970250E0,1.238206158E-2,-2.583044060E-2,-2.605694711E-2,3.872326953E-2
1.267932250E0,1.480912203E-2,-3.893359406E-2,4.331617355E-3,4.187956244E-2
1.277894250E0,2.173030674E-2,-2.934949597E-2,3.736955523E-3,3.670918116E-2
1.287856250E0,8.650459915E-3,-2.344455734E-2,2.215100706E-2,3.339378444E-2
1.297818250E0,1.601335838E-2,-1.546131726E-3,1.092669189E-2,1.944764164E-2
1.307780250E0,1.128146256E-2,9.808722530E-3,-9.875362515E-3,1.791661854E-2
1.317742250E0,2.536839636E-3,1.737184016E-2,-1.271418571E-2,2.167641355E-2
1.327704250E0,1.940416787E-3,1.766716110E-2,5.106958151E-3,1.849256121E-2
1.337666250E0,-6.803715066E-3,1.576966653E-2,4.372898698E-2,4.698081761E-2
1.347628250E0,-8.742548993E-3,2.596035842E-2,6.812766373E-2,7.342854307E-2
1.357590250E0,-7.735790934E-3,1.603984443E-2,5.465333998E-2,5.748135908E-2
1.367552250E0,-8.546902528E-3,2.329923576E-2,1.034313977E-2,2.688651093E-2
1.377514250E0,-7.719039575E-3,2.959749101E-2,-9.868930578E-3,3.214017481E-2
1.387477250E0,-7.746455250E-3,3.445756875E-2,5.030418098E-2,6.146415408E-2
1.397439250E0,-2.633147389E-3,1.915966289E-2,4.266713262E-2,4.684560121E-2
1.407401250E0,1.029069298E-2,1.253794698E-2,7.034785151E-3,1.768012100E-2
1.417363250E0,4.891547640E-3,7.977210134E-3,-1.653007865E-3,9.502397321E-3
1.427325250E0,1.581510122E-2,-9.760007914E-3,-2.365958869E-2,3.008573280E-2
1.437287250E0,3.453982263E-3,-1.257356018E-2,1.121729851E-2,1.720035450E-2
1.447249250E0,1.677091084E-2,-2.916582031E-2,5.228580236E-3,3.404771029E-2
1.457211250E0,1.383070698E-2,-2.968932884E-2,1.765449822E-2,3.720787564E-2
1.467173250E0,1.152519324E-2,-1.661217721E-2,-1.503319144E-3,2.027447852E-2
1.477135250E0,2.693401119E-3,-1.142428994E-2,-1.508581638E-4,1.173846534E-2
1.487097250E0,-1.089151495E-2,1.095810240E-2,2.260767460E-2,2.738269630E-2
1.497059250E0,-3.666375519E-3,2.355808469E-2,4.611172736E-2,5.191066425E-2
1.507021250E0,-1.147800895E-2,3.430963419E-2,5.105613291E-2,6.257495023E-2
1.516983250E0,-2.069219984E-3,4.240033513E-2,3.713508189E-2,5.640110280E-2
1.526945250E0,-3.834574332E-3,3.708779253E-2,2.515823007E-2,4.497938256E-2
1.536907250E0,-1.034743610E-2,4.076452173E-2,4.027445197E-2,5.823098099E-2
1.546869250E0,-1.101797012E-2,3.770010564E-2,2.380635381E-2,4.592859799E-2
1.556831250E0,-7.991816753E-3,2.118358523E-2,3.787416995E-2,4.412557271E-2
1.566793250E0,6.993409249E-3,-1.097778194E-3,1.062614501E-2,1.276823588E-2
1.576755250E0,1.649727257E-2,3.905702513E-3,1.361816525E-2,2.174554987E-2
1.586717250E0,2.010354968E-2,-1.996339923E-2,5.083569288E-3,2.878424387E-2
1.596679250E0,3.099817096E-2,-6.814125851E-3,1.122197628E-2,3.366380349E-2
1.606641250E0,8.876667218E-3,-1.515664078E-2,1.002329707E-2,2.022338906E-2
1.616603250E0,1.846833242E-2,-1.317785164E-2,1.047119379E-2,2.498761645E-2
1.626565250E0,8.126444325E-3,-1.390462400E-2,1.189908385E-3,1.614910363E-2
1.636527250E0,5.100302375E-4,-2.534950711E-3,-9.051489830E-4,2.739598626E-3
1.646489250E0,1.726942709E-2,5.492965747E-3,1.286738276E-2,2.222555565E-2
1.656451250E0,1.485798968E-2,9.546712451E-3,1.990275264E-2,2.660862902E-2
1.666413250E0,-9.356339900E-3,1.240711553E-2,1.690839350E-2,2.296456799E-2
1.676375250E0,-7.969549368E-3,2.214804690E-2,1.885785520E-2,3.016070957E-2
1.686337250E0,-9.830807189E-3,1.854144774E-2,2.499509275E-2,3.263716771E-2
1.696300250E0,-1.310662525E-2,2.160657646E-2,4.879384518E-2,5.494967788E-2
1.706261250E0,-9.641647479E-3,2.899886403E-2,2.199781001E-2,3.765367348E-2
1.716224250E0,-1.056162464E-3,3.007614043E-2,1.361465693E-2,3.303102459E-2
1.726186250E0,-2.722623493E-3,1.999194095E-2,-7.344687581E-3,2.147172134E-2
1.736148250E0,7.900645870E-3,7.991316542E-3,1.975014031E-2,2.272332254E-2
1.746110250E0,1.151680157E-2,-1.127359623E-2,4.459671378E-2,4.741937969E-2
1.756072250E0,1.705809136E-2,-1.979390306E-2,4.878390491E-2,5.534118229E-2
1.766034250E0,1.459095008E-2,-8.634619899E-3,-2.261703014E-3,1.710461299E-2
1.775996250E0,1.389645846E-2,5.311044250E-3,5.222148299E-3,1.576672387E-2
1.785958250E0,2.506122110E-2,-1.811778042E-3,-1.683998108E-4,2.512719048E-2
1.795920250E0,2.520903232E-2,6.324001271E-3,1.869120955E-2,3.201327252E-2
1.805882250E0,1.042358238E-2,1.121024530E-2,2.213521957E-2,2.691261071E-2
1.815844250E0,1.430158142E-3,2.466408553E-2,-1.408886611E-2,2.844043979E-2
1.825806250E0,-5.876897124E-3,1.628113344E-2,-1.678150892E-4,1.731015274E-2
1.835768250E0,7.313361580E-3,1.032746192E-2,1.435491443E-2,1.913649120E-2
1.845730250E0,-8.970971843E-3,1.369547641E-2,5.701853871E-2,5.932249293E-2
1.855692250E0,-5.553116694E-3,1.594864614E-2,2.677732408E-2,3.165788217E-2
1.865654250E0,-1.451495455E-2,2.200276187E-2,1.719490707E-2,3.147173755E-2
1.875616250E0,-9.114763099E-3,1.277086716E-3,1.255280256E-2,1.556543315E-2
1.885578250E0,-1.058605960E-2,9.730625656E-3,2.362801373E-2,2.765922570E-2
1.895540250E0,-9.418167353E-3,7.944082003E-3,1.674233258E-2,2.078740040E-2
1.905502250E0,5.340814800E-4,1.575976280E-2,4.218824565E-2,4.503891027E-2
1.915464250E0,8.285114004E-3,-4.122469760E-4,3.410154641E-2,3.509599021E-2
1.925426250E0,1.216909731E-2,6.035039183E-3,-1.245164573E-2,1.842693975E-2
1.935388250E0,1.682726110E-2,7.990768366E-3,-4.194090843E-2,4.589170835E-2
1.945350250E0,1.297422236E-2,1.029340189E-2,-1.050393820E-2,1.961166199E-2
1.955312250E0,2.263257780E-2,-1.619549001E-2,4.668066144E-2,5.434714001E-2
1.965274250E0,2.041641911E-2,-1.009551018E-2,5.311844587E-2,5.779549106E-2
1.975236250E0,1.503186897E-2,-1.051857451E-2,2.617389143E-2,3.196357437E-2
1.985198250E0,3.509322961E-3,-2.320193443E-3,-1.244521379E-2,1.313704653E-2
1.995160250E0,-3.617898447E-3,2.649263777E-3,-3.055404067E-2,3.088134047E-2
2.005122250E0,-9.075529652E-3,7.251095586E-3,-4.619300365E-4,1.162570450E-2
2.015084250E0,-7.673410736E-3,1.415990978E-2,5.851893425E-2,6.069472747E-2
2.025047250E0,-8.630131704E-3,1.607421510E-2,7.378776848E-2,7.600983056E-2
2.035009250E0,-5.604791462E-3,3.421978807E-2,5.148297966E-2,6.207177118E-2
2.044971250E0,-3.317586822E-3,3.006683970E-2,-6.092798710E-4,3.025545329E-2
2.054933250E0,-1.753488611E-3,3.156093121E-2,-2.231414437E-2,3.869222325E-2
2.064895250E0,-2.477999744E-3,1.926337788E-2,1.316266716E-2,2.346218269E-2
2.074857250E0,-1.171080808E-3,6.356051322E-3,5.133446038E-2,5.173971048E-2
2.084819708E0,1.382863304E-2,5.310185440E-3,5.582102895E-2,5.775306428E-2
2.094781708E0,1.048476573E-3,-6.426217910E-3,1.809713244E-2,1.923283085E-2
2.104743708E0,1.153131226E-2,-8.437166736E-4,-5.405166149E-3,1.276318304E-2
2.114705708E0,6.885909559E-3,-1.031571267E-2,-2.501321912E-2,2.791936262E-2
2.124667708E0,1.167090540E-2,-2.006011583E-2,2.380401492E-3,2.332990765E-2
2.134629708E0,8.202188609E-3,-1.645189041E-2,3.635915637E-2,4.074222439E-2
2.144591708E0,2.145832214E-3,-1.697344378E-2,4.070246816E-2,4.415193431E-2
2.154553708E0,-3.754558840E-3,-2.456360478E-3,-9.069031477E-4,4.577432927E-3
2.164515708E0,-5.319691733E-3,5.086931437E-3,-2.006472051E-2,2.137215480E-2
2.174477708E0,5.206321988E-3,1.446082212E-2,1.811116576E-2,2.375364162E-2
2.184439708E0,-7.111461335E-3,2.001012214E-2,3.981953859E-2,4.512841149E-2
2.194401708E0,-6.043519930E-3,2.330049656E-2,2.679661989E-2,3.602077332E-2
2.204363708E0,-1.965413634E-3,2.509847883E-2,5.179463625E-2,5.758889506E-2
2.214325708E0,-4.793051749E-3,2.484893063E-2,2.859171510E-2,3.818283477E-2
2.224287708E0,-5.958358431E-3,1.309748897E-2,1.107579589E-2,1.815818017E-2
2.234249708E0,6.797548081E-3,8.228896223E-3,-1.931276858E-2,2.206591088E-2
2.244211708E0,4.431127373E-3,-5.818326753E-3,1.451629758E-2,1.625455971E-2
2.254173708E0,2.129174501E-3,-2.092018643E-2,4.759692013E-2,5.203512651E-2
2.264135708E0,2.252084801E-3,-4.514233209E-3,4.783607125E-3,6.952199979E-3
2.274097708E0,1.857596459E-3,-1.227637544E-2,-5.097017884E-3,1.342161130E-2
2.284059708E0,1.479803287E-2,-9.278763793E-3,-2.066464484E-2,2.705743485E-2
2.294021708E0,1.295777250E-2,-9.958849791E-3,-8.837481737E-3,1.857911840E-2
2.303983708E0,5.726731033E-4,-9.658302907E-3,1.885493159E-2,2.119243296E-2
2.313945708E0,1.743923160E-2,-9.781916700E-3,3.547388792E-2,4.072111759E-2
2.323907708E0,2.542505953E-2,-4.044409432E-3,1.212127805E-2,2.845551407E-2
2.333869708E0,1.044778437E-2,2.264400043E-2,1.271886349E-2,2.799422158E-2
2.343832708E0,-4.786060215E-3,2.999808010E-2,3.038154781E-2,4.296311941E-2
2.353794708E0,-7.841241814E-3,4.577516528E-2,4.115796626E-2,6.205504827E-2
2.363756708E0,-1.431402960E-2,4.758593833E-2,3.157730341E-2,5.887647290E-2
2.373718708E0,-1.768320668E-2,4.092786005E-2,2.738368034E-2,5.232257138E-2
2.383680708E0,-3.736354813E-3,2.291090755E-2,5.676476955E-3,2.389754009E-2
2.393642708E0,-7.868218948E-3,2.009516258E-2,3.141825914E-2,3.811602597E-2
2.403604708E0,-2.534085049E-3,8.005678765E-3,4.129303694E-2,4.213819383E-2
2.413566708E0,-2.387993736E-4,-2.044862676E-2,-3.924300313E-2,4.425174185E-2
2.423528708E0,8.765268624E-3,-1.907831350E-2,1.703937113E-2,2.703982524E-2
2.433490708E0,2.164557008E-3,-1.057604168E-2,4.278232276E-2,4.412329437E-2
2.443452708E0,-7.844396112E-3,-3.711684588E-3,-3.321218491E-3,9.292020508E-3
2.453414708E0,2.624360577E-3,-3.442109674E-3,-1.439701438E-2,1.503360936E-2
2.463376708E0,1.747151920E-2,7.985103875E-5,-3.917049766E-3,1.790540807E-2
2.473338708E0,1.332705157E-2,6.958259717E-3,1.075653791E-2,1.848596197E-2
2.483300708E0,2.452080133E-3,-7.887948733E-3,2.812510729E-2,2.931303622E-2
2.493262708E0,2.122366378E-2,-9.074202608E-3,2.513484120E-2,3.412543479E-2
2.503224708E0,5.009599726E-3,2.192705870E-5,2.932729483E-2,2.975208887E-2
2.513186708E0,1.216751445E-2,1.225265767E-2,5.378268957E-3,1.808595601E-2
2.523148708E0,7.260933069E-3,3.198035929E-2,3.217313468E-2,4.594099613E-2
2.533110708E0,-6.415491924E-4,3.043252822E-2,2.828239739E-2,4.155050374E-2
2.543072708E0,-7.104641106E-3,2.785620846E-2,5.328158319E-2,6.054231068E-2
2.553034708E0,-4.201363774E-3,2.984340297E-2,3.426994622E-2,4.563671079E-2
2.562996708E0,-6.967777431E-3,1.971333940E-2,5.678231120E-3,2.166582519E-2
2.572958708E0,-9.639699168E-3,2.430314787E-2,-9.104114771E-4,2.616095651E-2
2.582920708E0,-1.091926181E-2,1.286953893E-2,2.902440906E-2,3.357486607E-2
2.592882708E0,-9.339453781E-3,-7.708841208E-3,2.737607896E-2,2.993495163E-2
2.602844708E0,3.295609513E-3,-1.100210270E-2,1.929288805E-2,2.245267991E-2
2.612806708E0,8.573932196E-3,-2.100385644E-2,1.478760839E-3,2.273457790E-2
2.622768708E0,4.715324894E-3,-1.145602936E-2,1.928879499E-2,2.292449585E-2
2.632730708E0,1.226148560E-2,-8.290492985E-3,1.360003889E-2,2.010068060E-2
2.642692708E0,1.413533321E-2,1.384189434E-2,1.280540228E-4,1.978438985E-2
2.652654708E0,1.077095267E-2,1.189718351E-2,1.000750959E-2,1.891313419E-2
2.662617708E0,2.440628042E-2,1.917987233E-2,6.865215898E-3,3.179096123E-2
2.672579708E0,1.374393749E-2,1.618317431E-2,-2.202061415E-2,3.058918757E-2
2.682541708E0,1.092185880E-2,-5.824557692E-4,3.430561423E-3,1.146276607E-2
2.692503708E0,1.033154812E-2,-1.132349856E-4,6.106422722E-2,6.193216898E-2
2.702465708E0,1.069987474E-2,-1.120490972E-3,4.280512691E-2,4.413639891E-2
2.712427708E0,6.229783441E-3,1.361878652E-2,1.182190061E-2,1.907980299E-2
2.722389708E0,-7.263589441E-3,1.321339175E-2,-2.964538336E-4,1.508115838E-2
2.732351708E0,-2.631251612E-3,1.211272649E-2,2.365549564E-2,2.670625586E-2
2.742313708E0,-5.840648955E-3,1.166325834E-2,6.930997074E-2,7.052670997E-2
2.752275708E0,-1.057242828E-2,1.888586702E-2,5.568361938E-2,5.974209303E-2
2.762237708E0,-5.729503892E-3,2.181409780E-2,1.795562983E-2,2.882857471E-2
2.772199708E0,-5.432186681E-3,2.191441409E-2,-2.254686356E-3,2.268994949E-2
2.782161708E0,-3.721044702E-3,2.750577752E-2,-1.807374358E-3,2.781511410E-2
2.792123708E0,3.220057092E-3,1.372937199E-2,3.277130485E-2,3.567664284E-2
2.802085708E0,1.030310690E-2,-2.872243691E-3,1.615585685E-2,1.937564208E-2
2.812047708E0,1.943208147E-2,5.870878603E-3,1.331001699E-2,2.427405113E-2
2.822009708E0,1.605332501E-3,-8.631403930E-3,2.082778215E-3,9.023092117E-3
2.831971708E0,1.574515619E-2,3.473666366E-3,-2.257609963E-3,1.628106582E-2
2.841933708E0,9.758920697E-3,3.567623813E-3,-6.597413421E-3,1.230814107E-2
2.851895708E0,6.529293358E-3,-4.223169778E-3,-9.045642614E-4,7.828478219E-3
2.861857708E0,-6.614669559E-3,-3.824060764E-3,1.900520504E-2,2.048353272E-2
2.871819708E0,-7.220253807E-3,-1.188159702E-2,3.157847285E-2,3.450368619E-2
2.881781708E0,-6.410665687E-3,-9.555739090E-3,3.726430535E-2,3.900047740E-2
2.891743708E0,-8.047456664E-3,4.150700849E-3,5.232673287E-3,1.045804695E-2
2.901705708E0,-1.123103946E-3,1.174321901E-2,-1.138160527E-2,1.639223882E-2
2.911667708E0,-6.759283079E-3,2.637847088E-2,-3.297829628E-3,2.742967944E-2
2.921629708E0,2.620619272E-3,2.542572191E-2,4.864591062E-2,5.495233935E-2
2.931591708E0,1.711919248E-2,2.350147633E-2,5.507784784E-2,6.228126093E-2
2.941553708E0,1.844592114E-2,1.408371326E-2,3.546453238E-2,4.238320472E-2
2.951515708E0,1.108740809E-2,2.127732340E-2,-8.697733283E-3,2.552069109E-2
2.961477708E0,6.825208152E-4,1.469591673E-2,-1.887656629E-2,2.393241647E-2
2.971439708E0,8.780507930E-3,3.452104758E-3,3.770577013E-2,3.886823186E-2
2.981402708E0,-9.621600208E-3,-3.901061285E-3,5.776464343E-2,5.869026751E-2
2.991364708E0,1.634309566E-2,1.296166912E-2,1.165817857E-2,2.389591533E-2
3.001326708E0,2.047836534E-3,-9.127540179E-3,-1.828131974E-2,2.053563429E-2
3.011288708E0,7.186728248E-3,-2.061580231E-2,-4.762089372E-2,5.238711565E-2
3.021250708E0,-2.883223209E-3,-1.179359643E-2,5.806285143E-2,5.931860255E-2
