"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.636771666E-1,7.070018444E-3,6.180598214E-2,2.774717331E0,2.775414605E0
3.736401666E-1,-8.204950020E-3,1.429180242E-2,2.952340126E0,2.952386119E0
3.836031667E-1,-1.251980476E-2,7.299203426E-4,3.121527433E0,3.121552626E0
3.935660416E-1,1.221112674E-3,3.422259912E-2,3.308808804E0,3.308986004E0
4.035280417E-1,1.536569372E-2,9.003606439E-2,3.482336283E0,3.483533922E0
4.134910416E-1,2.176950499E-2,1.088175625E-1,3.623781204E0,3.625480022E0
4.234540416E-1,1.836385578E-2,1.030611396E-1,3.715620041E0,3.717094446E0
4.334170417E-1,1.592079364E-2,9.059386700E-2,3.810883522E0,3.811993434E0
4.433800416E-1,1.551625878E-2,1.171354651E-1,3.870938540E0,3.872741490E0
4.533430416E-1,1.389448065E-3,6.904649734E-2,3.931101561E0,3.931708131E0
4.633060417E-1,1.715843100E-4,5.969773978E-2,3.877833128E0,3.878292616E0
4.732680416E-1,3.898243885E-3,6.085373089E-2,3.786645651E0,3.787136604E0
4.832310416E-1,1.732856594E-2,1.086039394E-1,3.703567743E0,3.705200281E0
4.931940417E-1,1.521716174E-2,1.031251773E-1,3.571713686E0,3.573234532E0
5.031570416E-1,2.414076589E-4,3.698157892E-2,3.487475872E0,3.487671953E0
5.131200416E-1,-5.399650428E-3,4.646147415E-2,3.387432575E0,3.387755492E0
5.230830417E-1,-2.211364917E-2,-1.731484197E-2,3.349020481E0,3.349138247E0
5.330460416E-1,-4.893180355E-2,-1.348817497E-1,3.459416628E0,3.462390910E0
5.430090416E-1,-3.412489220E-2,-9.898820519E-2,3.622766495E0,3.624279273E0
5.529710416E-1,-5.007948726E-3,-4.039603472E-2,3.851315737E0,3.851530842E0
5.629340416E-1,7.069486193E-3,-1.996980980E-3,4.076484203E0,4.076490822E0
5.728970416E-1,-3.950550221E-3,-4.122898355E-2,4.439625740E0,4.439818932E0
5.828600416E-1,4.556917585E-3,-5.676266924E-2,4.873565197E0,4.873897875E0
5.928230416E-1,3.827359900E-2,-6.451836228E-2,5.325336456E0,5.325864799E0
6.027860416E-1,3.925950080E-2,-9.353563190E-2,5.559094429E0,5.560019882E0
6.127490416E-1,7.601969689E-2,8.562880568E-3,5.610665798E0,5.611187309E0
6.227110416E-1,1.399145126E-1,2.975864410E-1,5.438394070E0,5.448326699E0
6.326740417E-1,2.607420981E-1,7.634056211E-1,5.082414150E0,5.146038105E0
6.426370416E-1,3.342746496E-1,1.120201230E0,4.521813869E0,4.670480811E0
6.526000416E-1,-1.477412730E-1,-1.988883913E-1,3.804157734E0,3.812217221E0
6.625630417E-1,-4.452753812E-2,-9.385997057E-2,3.264973402E0,3.266625738E0
6.725260416E-1,1.679338813E-1,5.270413160E-1,2.782164097E0,2.836619713E0
6.824890416E-1,-8.987023681E-2,-1.508874297E-1,2.292746067E0,2.299462590E0
6.924520417E-1,-2.133728936E-2,-3.231772780E-2,1.972885966E0,1.973266011E0
7.024140416E-1,9.822639078E-2,2.963555157E-1,1.576455235E0,1.607073777E0
7.123770416E-1,-8.212597668E-2,-1.995726079E-1,1.245806694E0,1.264360795E0
7.223400417E-1,3.557083011E-2,1.253722012E-1,9.292886257E-1,9.383820238E-1
7.323030416E-1,-4.553372506E-3,3.155543702E-3,6.165683270E-1,6.165932147E-1
7.422660416E-1,-2.345941961E-2,-6.022476032E-2,3.553422987E-1,3.611724178E-1
7.522290417E-1,3.877347708E-2,1.059812233E-1,2.630525827E-1,2.862377744E-1
7.621920416E-1,-8.465019614E-2,-2.382336855E-1,7.266423106E-1,7.693698670E-1
7.721540416E-1,-2.072769403E-2,-2.461584657E-2,1.195558310E0,1.195991325E0
7.821170416E-1,1.713741124E-1,5.133394599E-1,1.340457678E0,1.445584060E0
7.920800416E-1,-1.156115755E-1,-2.812418640E-1,1.390363812E0,1.423226810E0
8.020430416E-1,-1.730151102E-2,-3.403846547E-2,1.604074001E0,1.604528392E0
8.120060416E-1,1.214198619E-1,3.794528246E-1,1.772744894E0,1.816962214E0
8.219690416E-1,-8.899676055E-2,-1.912599653E-1,1.791563630E0,1.803940420E0
8.319320416E-1,1.274930872E-2,6.930240989E-2,1.967668772E0,1.968930106E0
8.418950416E-1,4.198335856E-2,1.648483723E-1,2.032179832E0,2.039287243E0
8.518570416E-1,-6.096911803E-2,-1.386422962E-1,2.169896126E0,2.175175422E0
8.618200417E-1,8.999575861E-3,7.100147009E-2,2.308004618E0,2.309114011E0
8.717830416E-1,-4.804233089E-2,-1.101715341E-1,2.675943375E0,2.678641218E0
8.817460416E-1,-1.039157212E-1,-3.022999763E-1,3.376087904E0,3.391187593E0
8.917090417E-1,-9.950637072E-2,-3.634163439E-1,4.199075699E0,4.215947068E0
9.016720416E-1,-5.379454046E-2,-2.013299912E-1,4.971014023E0,4.975380190E0
9.116350416E-1,7.153730839E-2,5.649267882E-2,5.649241924E0,5.649977286E0
9.215980417E-1,1.854058206E-1,5.143683553E-1,6.026320457E0,6.051073325E0
9.315600416E-1,2.731919587E-1,9.313684106E-1,6.145169258E0,6.221349225E0
9.415230416E-1,1.234693155E-1,4.530699849E-1,5.993582249E0,6.011950204E0
9.514860417E-1,-2.294462621E-1,-5.569728017E-1,5.885077953E0,5.915826807E0
9.614490416E-1,-3.503470123E-2,-1.412091404E-1,5.873064518E0,5.874866321E0
9.714120416E-1,1.846433729E-1,6.349853277E-1,5.877383232E0,5.914468125E0
9.813750417E-1,1.406873614E-1,4.596742392E-1,5.602804184E0,5.623389375E0
9.913380416E-1,-2.120983601E-1,-4.991433620E-1,5.388938427E0,5.416159819E0
1.001300042E0,-1.908096485E-2,-4.467383400E-2,5.300550461E0,5.300773059E0
1.011263042E0,1.809115410E-1,6.388306618E-1,5.258604050E0,5.300353776E0
1.021226042E0,-2.182372659E-2,7.494596392E-2,4.965845108E0,4.966458578E0
1.031189042E0,-1.200081557E-1,-3.178857267E-1,4.773815632E0,4.785892705E0
1.041152042E0,7.890786976E-2,3.067065179E-1,4.816693783E0,4.827093778E0
1.051115042E0,1.126496345E-1,4.337955415E-1,4.716451168E0,4.737697767E0
1.061078042E0,-1.181391031E-1,-2.726982236E-1,4.555272102E0,4.564956199E0
1.071041042E0,3.274417296E-2,1.493738443E-1,4.737402916E0,4.739870369E0
1.081003042E0,9.894822538E-2,3.787636459E-1,4.843605042E0,4.859399392E0
1.090966042E0,-6.918647140E-2,-1.233159155E-1,4.855727673E0,4.857785999E0
1.100929042E0,1.631484367E-2,1.226565689E-1,5.043389797E0,5.044907477E0
1.110892042E0,6.561506540E-2,2.798060179E-1,5.236444473E0,5.244325263E0
1.120855042E0,-5.563892424E-2,-4.700910673E-2,5.372938156E0,5.373431862E0
1.130818042E0,5.120076239E-3,1.077821627E-1,5.468506813E0,5.469571279E0
1.140781042E0,5.104762316E-2,2.602811456E-1,5.551559448E0,5.557892086E0
1.150743042E0,-3.353609145E-2,2.460867353E-2,5.571976662E0,5.572131924E0
1.160706042E0,-2.604276873E-3,8.348050714E-2,5.555411816E0,5.556039616E0
1.170669042E0,1.517402008E-2,1.383543015E-1,5.425424099E0,5.427209119E0
1.180632042E0,-2.420420758E-3,8.193497360E-2,5.137401104E0,5.138055012E0
1.190595042E0,-1.070822775E-2,5.701595172E-2,5.082077503E0,5.082408606E0
1.200558042E0,4.795934632E-2,2.477318496E-1,5.408974171E0,5.414856669E0
1.210521042E0,1.784831984E-3,1.160820201E-1,5.729580402E0,5.730756478E0
1.220484042E0,-4.874135833E-3,9.250026196E-2,5.945007324E0,5.945728899E0
1.230446042E0,1.744794473E-2,1.486285329E-1,5.859815121E0,5.861725695E0
1.240409042E0,-1.697252970E-3,1.111722365E-1,5.571670055E0,5.572779320E0
1.250372042E0,-1.395590231E-2,8.580508083E-2,5.278084755E0,5.278800618E0
1.260335042E0,4.523312673E-4,1.097612828E-1,5.054261684E0,5.055453384E0
1.270298042E0,1.527739689E-2,1.355993003E-1,5.084751606E0,5.086582297E0
1.280261042E0,-1.672554389E-2,6.161668897E-2,5.156771183E0,5.157166411E0
1.290224042E0,1.141193975E-2,1.527077854E-1,5.360900402E0,5.363087079E0
1.300186042E0,1.036530593E-3,1.242322028E-1,5.486105919E0,5.487512448E0
1.310149042E0,-2.592848241E-2,5.569513142E-2,5.726740837E0,5.727070355E0
1.320112042E0,-3.235687036E-3,1.147808209E-1,6.067374706E0,6.068461167E0
1.330075042E0,1.830424927E-2,1.576621085E-1,6.354520321E0,6.356502253E0
1.340038042E0,5.244373344E-3,1.489921957E-1,6.505033493E0,6.506741652E0
1.350001042E0,-1.613613591E-2,7.823332399E-2,6.454066753E0,6.454561061E0
1.359964042E0,1.316289604E-2,1.631514132E-1,6.238127708E0,6.240274750E0
1.369927042E0,2.132245898E-2,1.771336198E-1,5.820076942E0,5.822810883E0
1.379889042E0,5.609541200E-3,9.140726924E-2,5.182915211E0,5.183724225E0
1.389851250E0,1.598763838E-2,1.215464622E-1,4.542125225E0,4.543779342E0
1.399814250E0,8.550244384E-4,7.498668134E-2,3.807747364E0,3.808485752E0
1.409777250E0,-1.150066312E-2,3.731314093E-2,3.080543756E0,3.080791192E0
1.419740250E0,2.794652712E-3,5.639895052E-2,2.473362446E0,2.474006960E0
1.429703250E0,1.828485727E-2,8.947625011E-2,1.930416226E0,1.932575262E0
1.439666250E0,-6.415428128E-3,9.013363160E-3,1.341763854E0,1.341809464E0
1.449628250E0,1.407480985E-2,6.229089200E-2,9.880024791E-1,9.900642172E-1
1.459591250E0,-1.228116453E-2,-1.670671999E-2,7.132843733E-1,7.135856912E-1
1.469554250E0,4.319966771E-3,2.113099210E-2,4.530652165E-1,4.535782969E-1
1.479517250E0,-7.719970308E-4,3.263844876E-3,1.721390188E-1,1.721716889E-1
1.489480250E0,-9.904775769E-3,-3.113938496E-2,3.073430154E-3,3.282090571E-2
1.499443250E0,6.116267759E-3,1.947772130E-2,-5.093205255E-4,2.042179634E-2
1.509406250E0,-4.114047159E-3,-1.062832028E-2,4.404876381E-5,1.139686432E-2
1.519369250E0,1.132113393E-3,2.602263354E-3,-5.639509764E-4,2.893353764E-3
1.529331250E0,2.666094340E-3,2.624634188E-3,9.700298542E-4,3.864934873E-3
1.539294250E0,-1.527319197E-3,-6.784313824E-3,-4.632833879E-4,6.969522903E-3
1.549257250E0,2.620094689E-3,7.713632658E-3,2.344497479E-4,8.149846112E-3
1.559220250E0,-2.653496806E-3,-8.066395298E-3,7.577608339E-4,8.525372712E-3
1.569183250E0,1.893826993E-3,7.036745548E-3,-1.105738338E-3,7.370551259E-3
1.579146250E0,-2.535542473E-3,-4.516846500E-3,-7.225095760E-4,5.229999812E-3
1.589109250E0,1.165744383E-3,4.397179000E-3,6.798635004E-4,4.599604059E-3
1.599071250E0,3.420286812E-4,-2.749147359E-3,6.439108402E-4,2.844189866E-3
1.609034250E0,-2.563465387E-5,1.422519097E-3,1.078970381E-3,1.785607684E-3
1.618997250E0,1.089963363E-3,5.085223820E-4,6.403477164E-4,1.362593243E-3
1.628960250E0,-1.737767830E-2,-4.348709434E-2,5.128177581E-4,4.683347157E-2
1.638923250E0,-8.355954662E-3,-2.262388915E-2,8.188149659E-4,2.413157261E-2
1.648886250E0,3.132749349E-2,8.646228909E-2,-5.369097926E-4,9.196427326E-2
1.658849250E0,-1.041755639E-2,-3.026086092E-2,-3.025515471E-4,3.200526085E-2
1.668812250E0,5.943430122E-3,1.675865054E-2,-1.231694128E-3,1.782396701E-2
1.678774250E0,-1.876457967E-2,-5.036845431E-2,1.555954665E-1,1.646178600E-1
1.688737250E0,6.097881496E-2,1.949724555E-1,1.337880731E0,1.353387426E0
1.698700250E0,-1.378117688E-2,3.485655040E-2,2.692905188E0,2.693166027E0
1.708663250E0,-3.086099774E-2,9.831683710E-4,3.888641596E0,3.888764178E0
1.718626250E0,2.599349618E-2,1.973774433E-1,4.771824360E0,4.775975423E0
1.728589250E0,-3.609304130E-2,1.202969439E-2,5.360778332E0,5.360913331E0
1.738552250E0,3.282210976E-2,2.176060081E-1,5.859689713E0,5.863820699E0
1.748514250E0,-3.105487302E-2,5.668611079E-2,6.298712254E0,6.299043878E0
1.758477250E0,-3.439758904E-3,1.320335865E-1,6.667540073E0,6.668848126E0
1.768440250E0,8.350063581E-4,1.756633520E-1,6.929311275E0,6.931537568E0
1.778403250E0,-2.263676375E-2,9.718000889E-2,7.066506386E0,7.067210827E0
1.788366250E0,2.689725347E-2,2.116977572E-1,7.167516232E0,7.170692319E0
1.798329250E0,-3.185873851E-2,8.299145103E-2,7.150044918E0,7.150597520E0
1.808292250E0,1.093557663E-2,2.090549469E-1,7.141581059E0,7.144648597E0
1.818254250E0,-2.237483393E-3,1.608946174E-1,7.079754353E0,7.081582717E0
1.828217250E0,-1.975496113E-2,1.143403724E-1,7.003841400E0,7.004802520E0
1.838180250E0,1.999937557E-2,2.356417626E-1,6.957229614E0,6.961247799E0
1.848143250E0,-4.692377895E-2,2.183834836E-2,6.843824387E0,6.844020090E0
1.858106250E0,4.943678156E-3,1.465443224E-1,6.771669388E0,6.773256674E0
1.868069250E0,2.465985902E-2,2.044843435E-1,6.608652115E0,6.611860913E0
1.878032250E0,-1.454693079E-2,6.697309017E-2,6.483369350E0,6.483731575E0
1.887995250E0,-9.365847334E-3,6.596760452E-2,6.447780132E0,6.448124385E0
1.897957250E0,1.369286515E-2,1.334939152E-1,6.411863327E0,6.413267455E0
1.907920250E0,3.341650218E-2,1.939918548E-1,6.443556309E0,6.446562449E0
1.917883250E0,2.922974527E-2,1.818699390E-1,6.501307011E0,6.503916043E0
1.927846250E0,-1.084017567E-2,9.542480856E-2,6.567507267E0,6.568209429E0
1.937809250E0,-1.085642166E-2,4.961417615E-2,6.719521999E0,6.719713932E0
1.947772250E0,9.259477258E-3,8.248937130E-2,6.821101189E0,6.821606238E0
1.957735250E0,3.867728636E-2,2.291419208E-1,6.929934978E0,6.933830165E0
1.967697250E0,1.741838455E-2,1.637193412E-1,6.966032028E0,6.967977443E0
1.977660250E0,-5.925553851E-3,8.097946644E-2,7.067063332E0,7.067529761E0
1.987623250E0,1.597652584E-2,1.411627233E-1,7.152240753E0,7.153651512E0
1.997586250E0,2.353923861E-3,1.435470432E-1,7.261444092E0,7.262863181E0
2.007549250E0,1.921754330E-2,1.756615043E-1,7.314678192E0,7.316812375E0
2.017512250E0,2.574468404E-2,2.504590154E-1,7.313394547E0,7.317727263E0
2.027475250E0,1.733819954E-2,2.271205187E-1,7.257341862E0,7.260915592E0
2.037437250E0,-1.174751483E-2,1.572799087E-1,7.104687691E0,7.106438078E0
2.047400250E0,-1.140481327E-3,1.565134674E-1,6.933003426E0,6.934769950E0
2.057363250E0,-4.493910819E-4,1.669261605E-1,6.678211689E0,6.680297591E0
2.067326250E0,-3.314741701E-2,8.104244620E-2,6.429484367E0,6.430080548E0
2.077289250E0,-2.355897054E-2,7.922536880E-2,6.156446457E0,6.157001272E0
2.087252250E0,-3.477809951E-4,1.190214455E-1,5.796801090E0,5.798022862E0
2.097215250E0,5.028342362E-3,1.377258897E-1,5.385587692E0,5.387350786E0
2.107178250E0,2.059692517E-3,1.070090979E-1,4.858375072E0,4.859553841E0
2.117140250E0,8.002270013E-3,1.084581241E-1,4.241005421E0,4.242399578E0
2.127103250E0,1.305218041E-2,1.075783968E-1,3.515715361E0,3.517385104E0
2.137066250E0,5.468563177E-3,7.282494009E-2,2.808789253E0,2.809738501E0
2.147029250E0,9.485005867E-4,5.375114828E-2,2.353153229E0,2.353767236E0
2.156992250E0,4.734450486E-3,5.472666398E-2,1.961613894E0,1.962382860E0
2.166955250E0,-2.650542650E-3,2.212978713E-2,1.576424479E0,1.576582028E0
2.176918250E0,3.101352602E-3,3.266445175E-2,1.218802929E0,1.219244506E0
2.186880250E0,-5.132075865E-3,3.548378823E-3,8.552334905E-1,8.552562496E-1
2.196843250E0,-6.332362536E-3,-3.898618743E-3,5.263498425E-1,5.264023697E-1
2.206806250E0,5.723666400E-4,1.060062461E-2,2.485776097E-1,2.488041979E-1
2.216769250E0,-2.191461623E-3,-7.187161129E-3,1.540960092E-2,1.714390824E-2
2.226732250E0,-1.254926436E-3,-5.603539292E-3,4.573354963E-4,5.760525038E-3
2.236695250E0,3.179237014E-3,1.136825327E-2,3.659890499E-4,1.181010916E-2
2.246658250E0,-4.210647661E-3,-1.244860888E-2,3.749369644E-4,1.314678647E-2
2.256620250E0,3.566049039E-3,1.293104887E-2,-1.501792576E-3,1.349755947E-2
2.266583250E0,-5.282762460E-3,-1.148300152E-2,-1.137284562E-5,1.263989844E-2
2.276546250E0,2.707786392E-3,8.932258934E-3,-3.322837874E-4,9.339580789E-3
2.286509250E0,-2.440783195E-3,-7.622676902E-3,-1.083799871E-3,8.076957838E-3
2.296472250E0,2.078600926E-3,5.359168164E-3,-3.477022983E-4,5.758659750E-3
2.306435250E0,-1.937276684E-3,-4.738083109E-3,1.924435375E-3,5.468630908E-3
2.316398250E0,5.689868703E-5,2.669233363E-3,4.229451297E-4,2.703132773E-3
2.326360250E0,7.746929768E-4,-9.090290405E-5,-9.638676420E-5,7.859408086E-4
2.336323250E0,4.399337340E-4,1.557593932E-3,1.816561795E-3,2.433009927E-3
2.346286250E0,-9.582145140E-5,8.644605987E-5,9.178675245E-4,9.268956060E-4
2.356249250E0,1.220578793E-3,-3.236806951E-4,-6.206405815E-4,1.407045314E-3
2.366212250E0,2.019600244E-3,1.300012460E-3,7.809664821E-4,2.525614022E-3
2.376175250E0,-1.223799773E-4,-1.686988864E-3,8.816339541E-4,1.907403134E-3
2.386138250E0,1.844048966E-3,3.917048685E-3,-3.031038214E-4,4.340006788E-3
2.396101000E0,-4.979348741E-4,-2.177751157E-4,6.582973292E-4,8.536512834E-4
2.406064000E0,-1.735548023E-3,9.248036891E-3,-1.197563717E-3,9.485382024E-3
2.416027000E0,3.240777552E-2,9.769454598E-2,-8.058128878E-4,1.029326846E-1
2.425990000E0,-3.357039765E-2,-9.301295877E-2,1.648194273E-3,9.889943701E-2
2.435953000E0,1.155792922E-2,2.345027030E-2,4.433594644E-3,2.651712025E-2
2.445916000E0,-3.429654241E-2,-9.871175885E-2,1.859528758E-2,1.061416453E-1
2.455879000E0,2.640967257E-3,6.334504113E-3,2.747719288E-1,2.748576241E-1
2.465842000E0,2.011275291E-2,7.568943501E-2,1.279115319E0,1.281510598E0
2.475804000E0,-3.172514215E-2,-7.422496378E-2,2.404279232E0,2.405633899E0
2.485767000E0,1.406011358E-2,9.332224727E-2,3.438355923E0,3.439650881E0
2.495730000E0,4.929906130E-2,2.141463906E-1,4.327385902E0,4.332961784E0
2.505693000E0,-2.678735368E-2,1.197160129E-2,4.988430977E0,4.988517264E0
2.515656000E0,5.699483212E-3,8.553530276E-2,5.661565304E0,5.662214272E0
2.525619000E0,5.637057871E-2,2.957130671E-1,6.256753445E0,6.263991342E0
2.535582000E0,-3.006817587E-2,5.432040617E-2,6.730679989E0,6.730966343E0
2.545544000E0,3.518358245E-2,2.395790517E-1,7.192914963E0,7.196989764E0
2.555507000E0,-2.564407885E-2,8.733891696E-2,7.554146767E0,7.554695168E0
2.565470000E0,1.063700859E-2,1.942102760E-1,7.917015076E0,7.919403922E0
2.575433000E0,-1.101406757E-3,1.938957572E-1,8.131863594E0,8.134174961E0
2.585396000E0,-1.803477854E-2,1.404197216E-1,8.204778671E0,8.206000000E0
2.595359000E0,1.665236242E-2,2.382868975E-1,8.114871025E0,8.118385905E0
2.605322000E0,-1.747059822E-2,1.023368314E-1,7.893750191E0,7.894432856E0
2.615284000E0,2.896827273E-2,2.573074996E-1,7.741131306E0,7.745460619E0
2.625247000E0,-2.878029272E-2,7.037486881E-2,7.550329208E0,7.550712025E0
2.635210000E0,-5.754335318E-3,1.428416073E-1,7.263999939E0,7.265406523E0
2.645173000E0,3.573367000E-2,2.425838113E-1,6.969249249E0,6.973561421E0
2.655136000E0,-3.381744400E-2,3.009870835E-2,6.576283932E0,6.576439759E0
2.665099000E0,1.590638608E-2,1.627509594E-1,6.326234341E0,6.328347479E0
2.675062000E0,1.222589891E-2,1.661214530E-1,6.195086479E0,6.197325415E0
2.685025000E0,-2.072532102E-2,8.185955137E-2,6.210849285E0,6.211423296E0
2.694987000E0,3.611745685E-2,2.310788631E-1,6.634137630E0,6.638259110E0
2.704950000E0,-1.700776629E-2,8.453130722E-2,6.881733418E0,6.882273580E0
2.714913000E0,-3.114995174E-2,2.747441269E-2,7.100110531E0,7.100232018E0
2.724876000E0,4.342241213E-2,2.471684963E-1,7.301334381E0,7.305645866E0
2.734839000E0,3.192965174E-3,1.671924293E-1,7.377990723E0,7.379885542E0
2.744802000E0,-2.458089963E-2,6.425920129E-2,7.374549389E0,7.374870314E0
2.754765000E0,4.108002875E-3,1.415403932E-1,7.319945335E0,7.321314791E0
2.764727000E0,2.297470719E-2,1.936808228E-1,7.301066399E0,7.303671040E0
2.774690000E0,2.903925627E-2,2.088374048E-1,7.216001511E0,7.219081253E0
2.784653000E0,1.743719541E-2,1.712474078E-1,7.075253487E0,7.077347076E0
2.794616000E0,2.173022134E-3,1.222713515E-1,6.887900352E0,6.888985867E0
2.804579000E0,1.584804058E-2,1.856528968E-1,6.574615955E0,6.577255744E0
2.814542000E0,-9.463440627E-3,1.197375357E-1,6.250823021E0,6.251976893E0
2.824505000E0,5.092960317E-3,1.370200068E-1,6.001655102E0,6.003221167E0
2.834467000E0,3.871634603E-3,1.452664882E-1,5.894990921E0,5.896781775E0
2.844430000E0,-1.629210263E-2,6.642659009E-2,5.860828400E0,5.861227470E0
2.854393000E0,1.052539796E-2,1.391820163E-1,5.964968681E0,5.966601527E0
2.864356000E0,2.299657091E-2,1.762460619E-1,5.958385944E0,5.961036368E0
2.874319000E0,-2.960432321E-2,3.784877434E-2,5.948013306E0,5.948207396E0
2.884282000E0,-7.143127266E-3,9.807552397E-2,6.125313282E0,6.126102565E0
2.894245000E0,2.455221862E-2,2.100587785E-1,6.154388428E0,6.158021145E0
2.904207000E0,1.013652794E-2,1.434605867E-1,5.801107407E0,5.802889869E0
2.914170000E0,-3.676306829E-2,-1.699087769E-2,5.232451916E0,5.232608648E0
2.924133000E0,1.369472966E-2,1.246290505E-1,4.595350742E0,4.597060843E0
2.934096000E0,2.412872761E-2,1.550319642E-1,3.958868504E0,3.961976392E0
2.944059000E0,-1.875741407E-2,1.223321259E-2,3.274087667E0,3.274164252E0
2.954022000E0,1.997826248E-2,1.093102247E-1,2.683448792E0,2.685748550E0
2.963985000E0,-6.623229478E-3,2.299628779E-2,2.001441717E0,2.001584783E0
2.973947000E0,-7.023768965E-3,2.490747720E-3,1.398934364E0,1.398954214E0
2.983910000E0,3.029283136E-2,1.088499799E-1,8.631184101E-1,8.704822592E-1
2.993873000E0,-1.617347077E-2,-3.528881818E-2,4.535793960E-1,4.552374659E-1
3.003836000E0,6.212972105E-3,2.595198527E-2,2.358962446E-1,2.374008104E-1
3.013799000E0,-1.136287116E-3,-4.523630720E-3,2.623729222E-2,2.664863760E-2
3.023762000E0,-8.951388299E-3,-2.743270807E-2,8.871546015E-4,2.886984357E-2
3.033725000E0,1.199889928E-2,3.240159899E-2,-1.331791282E-3,3.457760647E-2
3.043687000E0,-7.247789297E-3,-2.528609335E-2,-3.346526064E-4,2.630644330E-2
3.053650000E0,6.016883533E-3,1.306049619E-2,-4.526306875E-4,1.438694974E-2
3.063613000E0,6.858408451E-4,-1.690522069E-3,-1.193537144E-3,2.180085651E-3
3.073576000E0,-2.641512547E-3,-8.196357638E-3,4.746668274E-4,8.624568143E-3
3.083539000E0,3.471313976E-3,1.061568037E-2,4.368468653E-4,1.117736666E-2
3.093502000E0,-2.202284522E-3,-1.097669639E-2,-5.871385802E-4,1.121082746E-2
3.103465000E0,1.311442582E-3,8.232575841E-3,-7.208753377E-4,8.367487549E-3
3.113428000E0,-1.550390385E-3,-4.823305644E-3,2.333354205E-4,5.071728808E-3
3.123390000E0,7.382333279E-4,8.872062899E-4,-5.425033160E-4,1.275316939E-3
3.133353000E0,2.492723754E-3,2.581775654E-3,2.322101500E-4,3.596270123E-3
3.143316000E0,-2.878119238E-3,-2.283414127E-3,3.494750708E-4,3.690485503E-3
3.153279000E0,2.683626022E-3,4.119357560E-3,-1.680386253E-3,5.195637910E-3
