"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.421830833E-1,1.123445109E-2,1.082900679E-3,8.773932932E-4,1.132057349E-2
3.521460833E-1,1.073244587E-2,2.967354376E-4,8.174722316E-4,1.076762309E-2
3.621080833E-1,4.448749125E-3,-1.383922412E-3,2.226530341E-4,4.664352516E-3
3.720710833E-1,-1.046949765E-3,-4.539466463E-4,-1.204535132E-3,1.659239661E-3
3.820340832E-1,-3.736493876E-3,-1.371108578E-3,1.088827383E-3,4.126362840E-3
3.919970833E-1,-2.465899335E-3,5.445030984E-4,-2.749774139E-4,2.540227496E-3
4.019600833E-1,-1.784507884E-3,-9.154966101E-4,-9.620259516E-5,2.007948548E-3
4.119220832E-1,-6.435452029E-3,7.590991445E-4,-2.128460677E-3,6.820675860E-3
4.218850833E-1,-5.542313680E-3,-1.024325378E-3,-7.907950785E-4,5.691382983E-3
4.318480833E-1,-5.191841163E-3,3.067224752E-4,-1.989483833E-3,5.568423409E-3
4.418110832E-1,-3.610703861E-3,-6.773076020E-4,6.367496680E-4,3.728455190E-3
4.517730833E-1,-9.772810154E-5,-9.132637642E-4,-2.282450441E-4,9.464128513E-4
4.617360833E-1,3.032766050E-3,-6.017442793E-4,-9.596534073E-5,3.093376058E-3
4.716990833E-1,6.004587747E-3,-5.471494514E-4,-9.215453174E-4,6.099482954E-3
4.816620833E-1,7.958667353E-3,-4.521065857E-4,2.362832893E-4,7.974999448E-3
4.916240833E-1,9.787459858E-3,-1.064633601E-3,9.382925928E-4,9.889803242E-3
5.015870833E-1,1.435061637E-2,7.886213716E-4,-7.314898539E-4,1.439087181E-2
5.115500833E-1,1.553678792E-2,1.523946412E-5,9.119468741E-4,1.556353617E-2
5.215130833E-1,1.646527648E-2,-7.935258327E-4,-3.369727638E-4,1.648783077E-2
5.314760833E-1,1.675529405E-2,-8.097710088E-4,6.076504942E-4,1.678585259E-2
5.414380833E-1,1.255444530E-2,-1.628788305E-3,-4.475400783E-5,1.265974135E-2
5.514010832E-1,9.275562130E-3,-9.997496381E-4,-2.519479021E-4,9.332686104E-3
5.613640833E-1,6.722834893E-3,-1.157316030E-3,-1.339633018E-4,6.823037121E-3
5.713270833E-1,1.197574893E-3,5.588249769E-4,4.820259055E-4,1.406705354E-3
5.812890832E-1,-5.378081463E-3,-9.953237604E-4,3.528392408E-4,5.480777786E-3
5.912520833E-1,-1.199124195E-2,5.274717696E-4,-7.672864012E-5,1.200308282E-2
6.012150833E-1,-1.978040487E-2,-1.359322923E-3,-1.673801336E-3,1.989758243E-2
6.111780833E-1,-2.110665850E-2,7.941091899E-4,3.206399269E-4,2.112402548E-2
6.211400833E-1,-1.704228111E-2,-9.168249089E-4,-8.658550214E-4,1.708887410E-2
6.311030833E-1,-1.523799170E-2,-3.410493955E-4,6.199225318E-4,1.525440951E-2
6.410660833E-1,-1.100587286E-2,7.684705779E-4,-6.725399289E-4,1.105314862E-2
6.510290833E-1,-6.438551471E-3,7.096147165E-4,1.772774616E-3,6.715744778E-3
6.609920833E-1,-9.870228823E-4,1.466195798E-3,-6.220173091E-4,1.873726186E-3
6.709540833E-1,-1.816597534E-3,1.225179760E-3,-1.787682995E-3,2.827879512E-3
6.809170833E-1,3.577648662E-3,4.588162992E-4,1.369836973E-3,3.858307359E-3
6.908800832E-1,5.087927449E-3,-2.880860120E-5,1.384217991E-3,5.272939893E-3
7.008430833E-1,6.307537667E-3,2.242622664E-3,5.267590750E-4,6.715047503E-3
7.108050833E-1,7.583724335E-3,4.508479033E-4,6.908098003E-4,7.628457039E-3
7.207680832E-1,4.760202952E-3,1.276429975E-3,7.084158715E-4,4.979021859E-3
7.307310833E-1,3.072823863E-3,1.664452488E-3,-1.090392470E-5,3.494677020E-3
7.406940833E-1,-4.799162038E-3,1.263683196E-3,8.901115507E-5,4.963544547E-3
7.506560833E-1,-1.183390245E-2,1.226664986E-3,1.835534349E-4,1.189872455E-2
7.606190833E-1,-1.274687704E-2,-3.695550840E-4,-1.096469350E-4,1.275270433E-2
7.705820833E-1,-8.093003184E-3,-1.063308562E-3,-1.963473158E-3,8.395388762E-3
7.805450833E-1,1.056715148E-3,-3.579983022E-4,-3.981196787E-4,1.184613425E-3
7.905070833E-1,5.245334934E-3,-1.217757817E-4,6.450405344E-4,5.286250581E-3
8.004700833E-1,8.672216907E-3,5.043251440E-5,3.897750285E-4,8.681118251E-3
8.104330833E-1,8.367551491E-3,-8.971201023E-4,-4.363374319E-4,8.426810356E-3
8.203960833E-1,7.881524041E-3,-7.115134504E-4,-2.200384624E-4,7.916633725E-3
8.303590833E-1,4.786665086E-3,-1.052131760E-3,1.400208566E-4,4.902932768E-3
8.403210833E-1,4.717659671E-3,-1.756355050E-3,-1.005763188E-4,5.034998652E-3
8.502840833E-1,6.440991070E-3,-8.737834869E-4,-4.726198968E-4,6.517149155E-3
8.602470832E-1,1.005216315E-2,-1.535936841E-3,8.247474907E-4,1.020222008E-2
8.702100833E-1,7.477419451E-3,-6.349894684E-4,1.187470043E-3,7.597703493E-3
8.801720833E-1,-8.497387171E-6,-7.463828661E-5,4.450732376E-4,4.513682159E-4
8.901350832E-1,-9.884297848E-3,7.200487889E-4,-4.417593591E-4,9.920330919E-3
9.000980833E-1,-1.991714165E-2,7.268302143E-4,3.979373723E-4,1.993437151E-2
9.100610833E-1,-2.817613631E-2,6.916762795E-4,-1.436980674E-3,2.822123291E-2
9.200230833E-1,-3.008305840E-2,1.024052734E-3,-1.499823993E-3,3.013782605E-2
9.299860833E-1,-2.326669544E-2,8.248484228E-4,-1.098219305E-3,2.330720012E-2
9.399490833E-1,-6.335576065E-3,5.816249177E-5,2.578276908E-4,6.341086821E-3
9.499120833E-1,4.367668182E-3,-2.222682815E-4,4.580974346E-4,4.397247070E-3
9.598750833E-1,9.513450786E-3,1.915301196E-3,-2.298366046E-3,9.972793541E-3
9.698370832E-1,1.498970948E-2,6.497672293E-4,-3.633133601E-4,1.500818391E-2
9.798000833E-1,1.766753942E-2,2.473271452E-4,7.884113584E-4,1.768685139E-2
9.897630833E-1,1.255719829E-2,2.523870207E-4,-1.431624405E-4,1.256055029E-2
9.997260832E-1,4.119868390E-3,2.541739959E-4,2.649195958E-4,4.136194189E-3
1.009688083E0,-4.250179976E-3,5.670955870E-4,4.369597882E-4,4.310053491E-3
1.019651083E0,-8.646872826E-3,-3.580043558E-4,7.608839078E-4,8.687664882E-3
1.029614083E0,-8.576831780E-3,1.882098150E-4,1.467686845E-3,8.703537844E-3
1.039577083E0,-8.929672651E-3,1.028167550E-3,1.413025428E-3,9.099056161E-3
1.049539083E0,-6.416447461E-3,4.593164194E-4,8.644141490E-4,6.490684202E-3
1.059502083E0,-3.868844593E-3,7.085243706E-4,2.914294600E-5,3.933295638E-3
1.069465083E0,8.381926455E-5,-3.474191763E-4,1.087714918E-4,3.735732734E-4
1.079428083E0,7.116961293E-3,-8.809100837E-5,-1.629983541E-3,7.301763103E-3
1.089391083E0,9.980924428E-3,-2.360033803E-3,-2.081219573E-4,1.025826139E-2
1.099353083E0,1.443628129E-2,-9.308033623E-4,-1.001058146E-3,1.450085272E-2
1.109316083E0,1.679078303E-2,-2.458392642E-3,3.137445310E-4,1.697269940E-2
1.119279083E0,2.057516202E-2,-1.890552230E-3,-4.338740837E-4,2.066639124E-2
1.129242083E0,1.455375645E-2,-3.142237896E-3,1.833075657E-5,1.488911757E-2
1.139204083E0,7.666821592E-3,-1.052997774E-3,-2.703326754E-4,7.743515828E-3
1.149167083E0,4.571429454E-3,-5.374099128E-4,-5.534265656E-4,4.636060572E-3
1.159130083E0,1.455760328E-3,7.965625264E-4,2.040445106E-4,1.671940236E-3
1.169093083E0,-4.771242850E-3,1.300166361E-3,4.425481893E-5,4.945417008E-3
1.179055083E0,-5.509869196E-3,3.150671022E-3,1.411812613E-3,6.502199727E-3
1.189018083E0,-8.150127716E-3,1.704841154E-3,1.236043987E-3,8.417771076E-3
1.198980625E0,-1.361422613E-2,9.669980500E-4,1.571088214E-3,1.373865192E-2
1.208943625E0,-1.296920702E-2,-5.057300441E-4,1.774559496E-4,1.298027674E-2
1.218906625E0,-6.439120509E-3,-1.025334233E-3,-4.884852096E-4,6.538516729E-3
1.228868625E0,7.763517089E-3,-4.367756192E-4,-4.237703979E-4,7.787332784E-3
1.238831625E0,1.607959159E-2,-7.039716002E-4,-1.240538433E-3,1.614273141E-2
1.248794625E0,1.745644584E-2,-6.762747653E-4,-5.156260449E-4,1.747714849E-2
1.258757625E0,1.584208384E-2,-1.655891538E-5,-8.226619102E-4,1.586343807E-2
1.268719625E0,1.018979028E-2,1.536170021E-4,-8.842837997E-5,1.019133179E-2
1.278682625E0,1.266520703E-3,-4.245045129E-4,8.810325526E-4,1.600155346E-3
1.288645625E0,-6.046785973E-3,1.224790933E-3,1.005402301E-3,6.250965303E-3
1.298608625E0,-1.110462472E-2,1.016694354E-3,3.888604697E-4,1.115784791E-2
1.308570625E0,-1.176828425E-2,6.406561006E-4,-9.917221032E-4,1.182736096E-2
1.318533625E0,-9.410594590E-3,-3.265959676E-4,2.985616447E-4,9.420992226E-3
1.328496625E0,-6.749298424E-3,-1.358570997E-3,-1.017039875E-3,6.959390381E-3
1.338459625E0,3.881952725E-4,-1.119240187E-5,-8.740017656E-4,9.563994593E-4
1.348421625E0,1.088340301E-3,7.544662803E-4,-1.442320412E-3,1.958058260E-3
1.358384625E0,7.615370676E-3,-1.334839268E-3,7.594757481E-4,7.768685205E-3
1.368347625E0,1.503014378E-2,-1.878158655E-4,7.584104314E-4,1.505043798E-2
1.378310625E0,1.836838759E-2,1.000693999E-3,-1.413584687E-4,1.839616899E-2
1.388273625E0,1.454222389E-2,9.210656863E-4,-4.231208004E-4,1.457750557E-2
1.398235625E0,1.329547912E-2,9.032604285E-4,2.691390691E-4,1.332884392E-2
1.408198625E0,1.266058162E-2,-2.083429135E-4,1.767273061E-4,1.266352898E-2
1.418161625E0,7.740266621E-3,-2.942422871E-4,7.440433837E-4,7.781510550E-3
1.428124625E0,4.973242059E-3,1.528957626E-3,7.546959678E-4,5.257415145E-3
1.438086625E0,1.683445880E-3,7.209344767E-5,5.339970812E-6,1.684997333E-3
1.448049625E0,-4.305470735E-3,4.681055434E-4,-7.597862277E-4,4.396984894E-3
1.458012625E0,-6.302492693E-3,1.588411396E-3,-3.760494292E-4,6.510443770E-3
1.467975625E0,-5.243087187E-3,1.321562799E-3,-5.531497300E-4,5.435298162E-3
1.477937625E0,-1.834271709E-3,-4.281010479E-5,8.584570605E-5,1.836778400E-3
1.487900625E0,-1.832673559E-3,5.361612421E-4,6.086241920E-4,2.004141876E-3
1.497863625E0,-1.679579495E-3,-2.101443242E-4,-2.216393128E-3,2.788825275E-3
1.507826625E0,-4.247665405E-3,-1.108162338E-3,1.227606786E-3,4.558256639E-3
1.517789625E0,-4.829609767E-3,7.771602832E-4,-6.267870776E-5,4.892140352E-3
1.527751625E0,-4.447712563E-3,-3.799831029E-4,1.885423553E-3,4.845756512E-3
1.537714625E0,-1.411140431E-3,4.594218917E-4,9.309070883E-4,1.751848680E-3
1.547677625E0,3.623832017E-3,-1.508920570E-3,1.572462614E-3,4.228668638E-3
1.557640625E0,9.378110059E-3,-2.565174364E-4,2.903345739E-4,9.386109078E-3
1.567602625E0,1.188627537E-2,-6.096526049E-4,-1.792790135E-3,1.203616696E-2
1.577565625E0,9.234150872E-3,3.152678255E-4,1.858510077E-4,9.241400149E-3
1.587528625E0,3.669475904E-3,2.124698367E-4,-3.038439900E-7,3.675621979E-3
1.597491625E0,3.313736524E-4,5.664671771E-4,-1.366946381E-4,6.703573557E-4
1.607453625E0,-3.842598526E-3,5.084101576E-4,3.410765203E-4,3.891063802E-3
1.617416625E0,-3.498331411E-3,-1.549111912E-3,9.523275075E-4,3.942714554E-3
1.627379625E0,-5.474130623E-3,-1.282263198E-3,2.117024269E-4,5.626288555E-3
1.637342625E0,-3.970250487E-3,-3.802406136E-4,6.977003068E-4,4.048982289E-3
1.647305625E0,1.406405121E-3,-3.943555057E-4,-5.561159924E-4,1.562932061E-3
1.657267625E0,7.309750654E-3,8.438392542E-4,-2.633812837E-4,7.363008149E-3
1.667230625E0,7.874340750E-3,4.640724510E-4,-1.041823300E-3,7.956506852E-3
1.677193625E0,7.578367367E-3,-5.755049642E-4,1.241015736E-3,7.700842680E-3
1.687156625E0,4.088028800E-3,1.643211581E-4,7.238298422E-4,4.154865888E-3
1.697118625E0,4.807570949E-3,-7.988055004E-4,-5.336888134E-4,4.902616894E-3
1.707081625E0,5.698131863E-3,-1.054202556E-3,-3.810897470E-4,5.807346998E-3
1.717044625E0,5.507071968E-3,-7.418787573E-4,1.555718016E-3,5.770483888E-3
1.727007625E0,2.144564874E-3,6.498892326E-4,-9.391312487E-4,2.429708217E-3
1.736969625E0,1.444841269E-3,2.394411946E-3,-1.189855393E-4,2.799094928E-3
1.746932625E0,-8.390855510E-4,1.729953336E-3,-1.016736962E-3,2.174984403E-3
1.756895625E0,-1.427747775E-3,-1.899134368E-4,1.371522900E-3,1.988870505E-3
1.766858625E0,8.918857202E-5,-1.307949424E-5,1.307561761E-4,1.588170398E-4
1.776820625E0,1.362016890E-3,-3.776506055E-4,-1.039854484E-3,1.754710043E-3
1.786783625E0,3.105854848E-3,-5.254561547E-4,-6.734034978E-4,3.221166059E-3
1.796746625E0,5.396691151E-3,5.065114237E-5,-6.937035359E-4,5.441329388E-3
1.806709625E0,5.357809365E-3,-6.763918791E-4,-1.352303196E-3,5.567077429E-3
1.816672625E0,8.036371320E-3,-4.905029200E-4,-1.535760472E-3,8.196488110E-3
1.826634625E0,6.406251341E-3,-9.272613097E-4,2.381710801E-4,6.477391083E-3
1.836597625E0,3.422002774E-3,-1.115910709E-4,2.372464631E-3,4.165470439E-3
1.846560625E0,2.573519479E-3,9.083996993E-4,2.941337880E-4,2.744942114E-3
1.856523625E0,-1.340701710E-4,1.694984036E-3,-1.630483894E-3,2.355721422E-3
1.866485625E0,-2.829406876E-4,1.152764307E-3,-1.953798346E-5,1.187140562E-3
1.876448625E0,6.628418341E-4,-7.848531241E-4,3.794784425E-4,1.095151867E-3
1.886411625E0,2.403217833E-3,1.517806668E-4,5.746881943E-4,2.475633221E-3
1.896374625E0,1.173990080E-3,-3.313699272E-4,1.204824308E-3,1.714543773E-3
1.906336625E0,-3.091062419E-3,7.703797892E-4,-3.597829491E-4,3.205868941E-3
1.916299625E0,-2.913865261E-3,-1.810051035E-4,1.986014191E-3,3.530952559E-3
1.926262625E0,-4.179398995E-3,2.773248125E-4,-2.556006890E-3,4.906878461E-3
1.936225625E0,-2.208009828E-3,4.974245094E-4,-7.064859383E-4,2.371046377E-3
1.946188625E0,-3.203609958E-4,-7.161779795E-4,6.882115267E-4,1.043636513E-3
1.956150625E0,-2.655782970E-3,-2.858564258E-4,-8.393793833E-4,2.799902646E-3
1.966113625E0,-4.357010126E-3,-2.460018732E-5,-1.717249397E-4,4.360462345E-3
1.976076625E0,-7.238403428E-3,7.710286882E-4,-1.294908579E-3,7.393629532E-3
1.986039625E0,-9.242964908E-3,2.695554867E-4,-9.092828259E-4,9.291493729E-3
1.996001625E0,-7.679192349E-3,-1.345492550E-3,3.880592994E-4,7.805827013E-3
2.005964625E0,-3.015731229E-3,4.358957522E-4,1.430154196E-3,3.366003710E-3
2.015927625E0,2.882186789E-3,-1.182858250E-3,-3.112729173E-4,3.130981500E-3
2.025890625E0,9.062584490E-3,-2.530417871E-3,-8.186050691E-4,9.444763972E-3
2.035852625E0,1.382299885E-2,-1.129909884E-3,-4.506697878E-4,1.387642234E-2
2.045815625E0,1.338810474E-2,2.099263947E-4,6.758142263E-5,1.338992101E-2
2.055778625E0,1.246845536E-2,9.355717339E-5,-8.650822565E-4,1.249877991E-2
2.065741625E0,9.895309806E-3,6.714630872E-4,8.531892672E-4,9.954694910E-3
2.075704625E0,4.027515650E-3,1.894460991E-3,-1.148590818E-4,4.452309217E-3
2.085666625E0,-3.484729212E-3,3.235628828E-3,-7.388377562E-4,4.812329251E-3
2.095629625E0,-9.960796684E-3,1.784346532E-3,1.904303441E-3,1.029697697E-2
2.105592625E0,-1.196881942E-2,1.467164140E-3,3.343273420E-5,1.205845458E-2
2.115555625E0,-1.306146942E-2,4.738220014E-5,8.939269464E-4,1.309210960E-2
2.125517625E0,-1.254188828E-2,-2.338277409E-3,-3.561608028E-4,1.276296805E-2
2.135480625E0,-3.425917588E-3,-2.711148933E-3,-4.018431064E-4,4.387336064E-3
2.145443625E0,5.106051452E-3,-1.490356051E-3,-1.302151941E-5,5.319125131E-3
2.155406625E0,1.015039720E-2,-1.024039579E-3,7.041404024E-5,1.020216538E-2
2.165368625E0,1.063349377E-2,-1.113743056E-4,-6.755373906E-4,1.065551242E-2
2.175331625E0,1.314888056E-2,3.057159483E-4,-7.155465428E-4,1.317188404E-2
2.185294625E0,1.290094014E-2,-3.976249136E-4,3.718221560E-4,1.291242091E-2
2.195257625E0,7.572533563E-3,9.041216690E-4,8.389741415E-4,7.672325473E-3
2.205220333E0,5.146394018E-3,-3.795218654E-4,-4.936717451E-4,5.183929015E-3
2.215183333E0,5.554683041E-3,-1.311970758E-3,4.444923252E-4,5.724800816E-3
2.225146333E0,5.696629640E-3,-1.271490706E-3,1.475499012E-4,5.838668413E-3
2.235109333E0,7.849092595E-3,-2.518463181E-3,9.391072672E-4,8.296555540E-3
2.245072333E0,3.165391507E-3,8.778662886E-4,-1.509245485E-4,3.288332530E-3
2.255034333E0,2.927869093E-3,1.351746731E-3,1.637894893E-4,3.229003506E-3
2.264997333E0,4.579827655E-3,3.699855879E-3,9.323777631E-4,5.960963275E-3
2.274960333E0,5.742349196E-3,2.657481236E-3,1.587814768E-3,6.523644422E-3
2.284923333E0,7.025726140E-3,1.590885455E-3,7.540557999E-5,7.203987113E-3
2.294885333E0,7.166118361E-3,-1.132978708E-3,1.519340556E-3,7.412508944E-3
2.304848333E0,1.204263233E-2,-1.643240452E-3,-5.970734637E-4,1.216888365E-2
2.314811333E0,1.565584727E-2,2.199041890E-3,-6.944080815E-5,1.580968567E-2
2.324774333E0,1.698636264E-2,-8.010090096E-4,-1.316332724E-3,1.705610925E-2
2.334736333E0,1.905047521E-2,1.571795205E-3,-1.302715391E-4,1.911565109E-2
2.344699333E0,1.495213527E-2,2.193377120E-3,2.771922154E-4,1.511469774E-2
2.354662333E0,1.293183956E-2,2.174769994E-3,1.812882954E-3,1.323815106E-2
2.364625333E0,5.329313688E-3,2.052530646E-3,-9.818382096E-4,5.794693496E-3
2.374588333E0,-1.624843339E-3,-3.511072136E-4,-1.574540278E-3,2.289665748E-3
2.384550333E0,-9.115782566E-3,-5.513769574E-4,1.418319996E-3,9.241922958E-3
2.394513333E0,-1.479180902E-2,2.060660627E-4,1.279115560E-3,1.484844147E-2
2.404476333E0,-1.546186022E-2,-2.693051007E-3,-7.363646291E-4,1.571190244E-2
2.414439333E0,-1.600467041E-2,4.349853843E-4,3.074973356E-4,1.601353309E-2
2.424401333E0,-1.116038114E-2,1.118086278E-3,-7.223470602E-4,1.123948439E-2
2.434364333E0,-3.060117597E-3,-2.937349491E-4,1.149012242E-3,3.281894126E-3
2.444327333E0,4.338676576E-3,1.142774010E-3,5.173104582E-4,4.516376532E-3
2.454290333E0,1.057192311E-2,6.638884079E-4,-1.013817498E-3,1.064115275E-2
2.464252333E0,1.186781749E-2,1.409040997E-3,9.771618061E-4,1.199105224E-2
2.474215333E0,1.129476540E-2,3.769721370E-4,8.579496061E-4,1.133357450E-2
2.484178333E0,1.094589103E-2,8.832390886E-4,-1.013986301E-3,1.102818253E-2
2.494141333E0,7.037550211E-3,-2.502351999E-4,-7.203589194E-4,7.078746188E-3
2.504103333E0,7.789361291E-3,1.039533643E-3,8.498406969E-4,7.904239921E-3
2.514066333E0,6.666586734E-3,7.042624056E-4,1.797126606E-5,6.703706974E-3
2.524029333E0,5.012231413E-3,-9.008247871E-4,1.130906399E-3,5.216598348E-3
2.533992333E0,5.757438950E-3,6.910669617E-5,-1.852293033E-3,6.048460009E-3
2.543955333E0,5.914565641E-3,-7.157269865E-4,-6.810349878E-4,5.996512361E-3
2.553917333E0,7.081680465E-3,2.844715491E-4,-1.400711713E-3,7.224480298E-3
2.563880333E0,3.587080399E-3,6.983268540E-4,5.220907042E-4,3.691528800E-3
2.573843333E0,1.372850500E-3,4.215426743E-4,9.501038585E-4,1.721950657E-3
2.583806333E0,2.327061025E-3,-7.087597623E-5,3.223967506E-4,2.350356587E-3
2.593768333E0,4.234488122E-3,1.900834730E-3,6.740957033E-4,4.690252375E-3
2.603731333E0,3.252314171E-3,2.171944594E-3,7.861293852E-5,3.911658316E-3
2.613694333E0,2.939119702E-3,1.380223315E-3,-1.785389148E-3,3.705543878E-3
2.623657333E0,4.453356378E-4,1.999100205E-4,-2.649903763E-4,5.554347361E-4
2.633619333E0,-1.482076477E-3,1.471126452E-3,1.504946267E-4,2.093660038E-3
2.643582333E0,-1.841603313E-3,-4.119947553E-4,-2.527078614E-4,1.903970510E-3
2.653545333E0,-1.488105860E-3,3.287582658E-4,-8.063926362E-5,1.526120486E-3
2.663508333E0,-2.295043319E-3,-1.436863095E-4,-1.537122065E-3,2.765974302E-3
2.673470333E0,-3.820796032E-3,7.194955833E-5,8.518229006E-4,3.915260056E-3
2.683433333E0,-3.530511633E-3,-1.309698331E-3,1.849709428E-3,4.195384020E-3
2.693396333E0,-3.952587023E-3,1.808250556E-3,-1.037789043E-4,4.347813739E-3
2.703359333E0,-4.756062292E-3,-1.805981155E-4,2.951625502E-4,4.768633466E-3
2.713322333E0,-7.507025730E-3,2.871775068E-4,3.840584541E-4,7.522327241E-3
2.723284333E0,-3.190041520E-3,6.874506362E-4,-6.306059659E-4,3.323645161E-3
2.733247333E0,-3.494330682E-3,-8.175726980E-4,1.788992551E-3,4.009896056E-3
2.743210333E0,-3.196855541E-3,6.192026194E-4,9.468942881E-5,3.257646900E-3
2.753173333E0,-1.934418688E-3,5.902140401E-4,2.377366181E-4,2.036380851E-3
2.763135333E0,3.769539529E-3,5.412120372E-4,1.621781383E-3,4.139144064E-3
2.773098333E0,5.752624013E-3,8.260866161E-4,-4.496215843E-4,5.829001775E-3
2.783061333E0,5.283374805E-3,1.438613515E-3,2.100435086E-4,5.479760620E-3
2.793024333E0,2.653805539E-3,-4.376894794E-4,4.144924460E-4,2.721407707E-3
2.802986333E0,-2.479704097E-3,-3.300977405E-4,5.143609596E-4,2.553911534E-3
2.812949333E0,-1.291719498E-3,-6.075445563E-4,-5.339381751E-4,1.524053682E-3
2.822912333E0,9.948704392E-4,-5.843748804E-4,1.600815449E-4,1.164855052E-3
2.832875333E0,-3.997494932E-4,1.077922527E-3,-2.222757321E-3,2.502472125E-3
2.842838333E0,-6.445753388E-5,4.981523380E-4,-7.090165745E-4,8.689160077E-4
2.852800333E0,2.019408625E-3,-3.132747952E-4,5.146020558E-4,2.107360331E-3
2.862763333E0,3.700395813E-3,-2.051505726E-4,-2.582920715E-3,4.517354907E-3
2.872726333E0,3.856600029E-3,-7.917031180E-4,-4.629716277E-4,3.964151907E-3
2.882689333E0,1.089586690E-2,-2.002150286E-4,2.630059607E-4,1.090087949E-2
2.892651333E0,1.011030283E-2,9.706686251E-5,-2.660788596E-5,1.011080379E-2
2.902614333E0,4.916606005E-3,5.187932402E-6,-4.220872652E-4,4.934693424E-3
2.912577333E0,2.265820745E-3,7.785696071E-4,-1.587455627E-4,2.401106919E-3
2.922540333E0,2.263998613E-5,1.418078318E-4,5.840101512E-4,6.014065903E-4
2.932502333E0,-3.207670525E-3,4.484923556E-5,1.161814434E-4,3.210087191E-3
2.942465333E0,-6.288415287E-3,9.724281263E-4,-4.145866260E-4,6.376650010E-3
2.952428333E0,-5.690652877E-3,-8.905039867E-4,1.123744063E-3,5.868503066E-3
2.962391333E0,-3.078717273E-4,-6.484226324E-4,-7.407350931E-4,1.031467590E-3
2.972353333E0,2.509735757E-3,-8.808821440E-4,-6.556129083E-4,2.739444325E-3
2.982316333E0,6.111927330E-3,-3.352004569E-4,-5.834412295E-4,6.148855073E-3
2.992279333E0,8.143653162E-3,-7.579282392E-4,4.266342148E-5,8.178958504E-3
3.002242333E0,9.909062646E-3,-1.810877584E-4,1.255200594E-3,9.989887078E-3
3.012205333E0,1.081016473E-2,3.668309655E-4,1.307779457E-3,1.089516010E-2
