"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.613712500E-1,-8.442685008E-3,-1.725707902E-3,1.814889372E-3,8.806294416E-3
2.713342500E-1,-2.191378176E-2,1.209239010E-3,1.236232929E-3,2.198190988E-2
2.812962501E-1,-2.527575567E-2,5.084138364E-3,3.486603964E-3,2.601670031E-2
2.912592500E-1,-2.288091555E-2,5.756852683E-3,2.070765244E-3,2.368471486E-2
3.012222500E-1,-2.051922493E-2,4.191180691E-3,1.419089735E-3,2.099091239E-2
3.111842501E-1,-1.612366177E-2,4.113766365E-3,1.300094766E-3,1.669088940E-2
3.211472500E-1,-8.160809986E-3,1.661261544E-3,-1.116723986E-3,8.402718727E-3
3.311092500E-1,1.013567904E-3,-9.935725247E-4,-1.687323209E-3,2.204895886E-3
3.410722500E-1,3.341969568E-3,-3.060451942E-3,-1.666550757E-3,4.828303854E-3
3.510352500E-1,5.003375467E-3,-2.573931124E-3,-3.248581430E-3,6.497089256E-3
3.609972501E-1,6.025230512E-3,-1.861002878E-3,-1.578513300E-3,6.500649096E-3
3.709602500E-1,7.614787668E-3,-4.339844454E-3,-1.216621371E-3,8.848695309E-3
3.809232500E-1,1.152191125E-2,-2.585500479E-4,-2.123431768E-4,1.152676783E-2
3.908852501E-1,1.420594286E-2,-9.112348780E-4,3.974557854E-3,1.477958970E-2
4.008482500E-1,1.211003587E-2,-1.570277382E-4,-2.958211116E-4,1.211466617E-2
4.108112500E-1,4.858011845E-3,2.785155550E-3,-1.040888019E-3,5.695684190E-3
4.207732501E-1,7.943550125E-3,2.622968983E-3,4.150944296E-3,9.338645160E-3
4.307362500E-1,1.547212154E-2,4.092482850E-3,1.156562706E-3,1.604595270E-2
4.406982500E-1,1.066192053E-2,4.801416770E-3,9.560267208E-4,1.173218392E-2
4.506612500E-1,3.213479184E-3,4.376769066E-3,1.947170240E-3,5.768364401E-3
4.606242500E-1,-4.517677706E-3,3.557580523E-3,5.588644417E-4,5.777380072E-3
4.705862501E-1,-1.246703137E-2,-8.026859723E-5,4.291143268E-4,1.247467247E-2
4.805492500E-1,-1.620185003E-2,-4.163596313E-4,-1.179435058E-3,1.625005744E-2
4.905122500E-1,-1.178045385E-2,2.894618083E-4,-9.461191949E-4,1.182192973E-2
5.004742501E-1,-1.393654943E-2,2.312398748E-3,-2.124035498E-3,1.428587150E-2
5.104372500E-1,-1.418088749E-2,-7.171706529E-4,-4.040019121E-4,1.420475700E-2
5.203992500E-1,-9.718746878E-4,-1.961932052E-3,3.608580446E-4,2.218994437E-3
5.303622501E-1,1.244525705E-2,1.440530177E-4,-2.332266187E-3,1.266272640E-2
5.403252500E-1,1.842565089E-2,9.752255864E-4,3.921476891E-4,1.845560770E-2
5.502872500E-1,2.056202479E-2,1.748524141E-3,-9.064066689E-4,2.065613161E-2
5.602502500E-1,2.530404925E-2,9.194819722E-4,8.981513092E-4,2.533667365E-2
5.702133750E-1,2.552552707E-2,-1.154788770E-4,1.352933235E-3,2.556161764E-2
5.801753750E-1,1.972276531E-2,9.527150542E-4,2.171855420E-3,1.986484567E-2
5.901383751E-1,9.169021621E-3,-6.927957293E-4,1.550921355E-3,9.325035146E-3
6.001013750E-1,-3.074062290E-3,-2.535436768E-3,3.777989186E-4,4.002627960E-3
6.100633750E-1,-7.556750439E-3,-1.908332575E-3,-6.976274308E-4,7.825145011E-3
6.200263751E-1,-1.231395546E-2,-2.690236550E-3,-1.195105957E-3,1.266093006E-2
6.299883750E-1,-1.580489613E-2,-1.408877433E-3,-3.149791155E-4,1.587069278E-2
6.399513750E-1,-1.849708706E-2,-1.960950671E-3,-1.419658307E-3,1.865483817E-2
6.499143750E-1,-1.796505786E-2,-3.110109828E-4,3.555320436E-4,1.797126693E-2
6.598763750E-1,-1.280331798E-2,-1.859595068E-5,-6.040048320E-4,1.281757071E-2
6.698393751E-1,-5.683273543E-3,-4.154345952E-4,-2.022918779E-4,5.702026488E-3
6.798023750E-1,1.269974047E-3,1.143047353E-3,6.757524097E-4,1.837398338E-3
6.897643750E-1,5.826111417E-3,-2.620376181E-4,8.022473194E-4,5.886920988E-3
6.997273751E-1,1.545346342E-3,1.178998966E-3,1.788013615E-4,1.951948720E-3
7.096893750E-1,3.186765127E-3,-4.240842536E-4,-1.136675011E-3,3.409889956E-3
7.196523750E-1,1.204840606E-3,-2.602997702E-4,-1.562247984E-3,1.989978799E-3
7.296153751E-1,-1.242858358E-3,-1.316424459E-3,-1.239429926E-3,2.194050318E-3
7.395773750E-1,-3.666867502E-3,-1.860774588E-3,-2.241577720E-3,4.683275565E-3
7.495403750E-1,2.461136319E-3,-3.801266197E-3,-1.248935238E-3,4.697515930E-3
7.595033750E-1,1.507458277E-3,-2.206298988E-3,5.119469715E-4,2.720712294E-3
7.694653750E-1,1.703125890E-4,-1.813289709E-4,-5.671146791E-4,6.192783163E-4
7.794283751E-1,-3.210836556E-3,-1.009013504E-4,2.260363661E-3,3.927963384E-3
7.893913750E-1,-4.057650454E-3,1.989834942E-3,8.862707764E-4,4.605371450E-3
7.993533750E-1,-9.574920870E-3,4.420054611E-4,-4.250698257E-4,9.594538178E-3
8.093163751E-1,-8.098886348E-3,-5.261807237E-4,-8.537480608E-4,8.160742122E-3
8.192783750E-1,-2.155243186E-3,5.334911402E-4,9.052697569E-4,2.397748803E-3
8.292413750E-1,-1.163831912E-4,3.487733193E-5,-8.447465952E-4,8.534390931E-4
8.392043751E-1,-1.292701345E-3,-2.205640078E-3,-3.317491617E-3,4.188278351E-3
8.491663750E-1,2.647572663E-3,-1.525777625E-3,-2.044908935E-3,3.676858838E-3
8.591293750E-1,3.615897847E-3,-1.686099917E-3,-9.836393874E-4,4.109160086E-3
8.690923750E-1,1.900075004E-4,7.158634253E-5,2.543930896E-5,2.046328739E-4
8.790543750E-1,-3.033216111E-3,1.178928884E-3,8.571445942E-4,3.365259299E-3
8.890173751E-1,-4.192996770E-3,-2.479552990E-3,3.639759962E-4,4.884862687E-3
8.989793750E-1,-8.355250582E-3,-2.289136872E-3,-6.296494976E-4,8.686012802E-3
9.089423750E-1,-3.897216870E-3,-1.849505352E-3,8.648332441E-4,4.399648385E-3
9.189053751E-1,-1.263084123E-3,-2.902253065E-3,-1.810578397E-3,3.646456977E-3
9.288673750E-1,4.267656244E-3,-2.664839150E-3,4.365093773E-4,5.050227515E-3
9.388303750E-1,8.544426411E-3,1.114452723E-3,-6.415382959E-4,8.640648064E-3
9.487933750E-1,1.141931023E-2,2.410613932E-3,1.022189157E-3,1.171565519E-2
9.587553750E-1,6.874626037E-3,3.256700467E-3,-2.763683442E-4,7.612027361E-3
9.687183750E-1,1.453936566E-4,4.955517128E-3,-1.429177122E-3,5.159538407E-3
9.786813750E-1,-1.173017360E-2,5.364845507E-3,8.030259050E-5,1.289903053E-2
9.886433750E-1,-1.773728617E-2,5.072457716E-3,-1.388507430E-3,1.850051623E-2
9.986063751E-1,-2.271366864E-2,2.970424481E-3,1.615271904E-3,2.296395585E-2
1.008568375E0,-2.153857052E-2,9.905046318E-4,3.812919604E-4,2.156470503E-2
1.018531375E0,-1.309501939E-2,5.316419993E-4,-9.665337857E-4,1.314139884E-2
1.028494375E0,-1.638141694E-3,-1.335752895E-3,1.223628875E-3,2.442337329E-3
1.038456375E0,3.876998555E-3,-4.352848046E-3,-2.128491877E-3,6.205552479E-3
1.048419375E0,1.129611675E-2,-2.028736053E-3,-1.081503928E-3,1.152769163E-2
1.058382375E0,1.927148551E-2,-1.612750348E-3,-7.270372007E-4,1.935251148E-2
1.068344375E0,1.919415593E-2,4.178537056E-4,2.324607456E-3,1.933892509E-2
1.078307375E0,1.472137682E-2,-8.516752860E-4,-1.958080102E-4,1.474729220E-2
1.088270375E0,6.190332584E-3,-3.479457693E-3,-3.093576524E-4,7.107921320E-3
1.098232375E0,4.007605370E-3,-3.108212957E-3,3.552180715E-5,5.071799522E-3
1.108195375E0,2.851135330E-3,-1.795498421E-3,-3.086491488E-4,3.383496941E-3
1.118157375E0,-9.582501370E-4,2.527611097E-3,-1.071112230E-3,2.907635224E-3
1.128120375E0,-2.847511787E-4,2.300624503E-3,-5.328925326E-4,2.378640534E-3
1.138083375E0,1.330988016E-4,2.816822380E-4,1.278589480E-3,1.315998188E-3
1.148045375E0,-2.671813127E-3,6.996449083E-4,-1.986478921E-3,3.402085667E-3
1.158008375E0,-7.884152234E-3,-1.598130562E-3,1.826901338E-3,8.249330048E-3
1.167971375E0,-1.012012735E-2,-6.283896510E-4,-2.122530481E-3,1.035939124E-2
1.177933375E0,-4.388206638E-3,-1.603372977E-3,-1.396819018E-3,4.876296317E-3
1.187896375E0,1.930747065E-3,-3.294859082E-3,-1.307774335E-3,4.036601827E-3
1.197858375E0,7.295152172E-3,-1.245823107E-3,-2.872647950E-3,7.938729538E-3
1.207821375E0,1.279046014E-2,-2.965116408E-3,-6.226000842E-4,1.314440629E-2
1.217784375E0,1.093903091E-2,-3.139287233E-3,4.892696161E-4,1.139108890E-2
1.227746375E0,7.920433767E-3,-1.261170837E-3,-7.766827475E-4,8.057732872E-3
1.237709375E0,-2.288527787E-3,-8.371955482E-4,-6.405950990E-4,2.519646383E-3
1.247672375E0,-5.198255181E-3,-1.669713296E-3,1.581630204E-3,5.684307656E-3
1.257634375E0,-7.858753204E-3,-1.090209465E-3,-1.843461301E-3,8.145361145E-3
1.267597375E0,-6.801547483E-3,-1.053080312E-3,3.428512719E-5,6.882674028E-3
1.277559375E0,-5.272360519E-3,-1.714609563E-3,-3.715807106E-4,5.556594606E-3
1.287522375E0,-3.897272982E-3,-4.756948445E-3,1.115670893E-3,6.249961339E-3
1.297485375E0,-6.315689534E-3,-3.763323184E-3,3.233805764E-4,7.359015605E-3
1.307447375E0,-5.134605803E-3,-2.710211556E-4,1.314906985E-3,5.307222399E-3
1.317410375E0,-4.572145641E-3,1.131399535E-3,2.443820937E-3,5.306302049E-3
1.327373375E0,-1.602511387E-3,2.518037334E-3,8.586918702E-4,3.105785970E-3
1.337335375E0,-1.392920502E-3,1.357431989E-3,1.644057920E-4,1.951890979E-3
1.347298375E0,8.318580221E-4,7.687055040E-4,-7.458443288E-4,1.356163590E-3
1.357261375E0,6.004515570E-3,-1.183125190E-3,-2.240676666E-3,6.517255892E-3
1.367223375E0,6.219430827E-3,-1.158092520E-3,2.581768204E-4,6.331599590E-3
1.377186375E0,4.749898799E-3,-3.812997602E-3,-1.080061542E-3,6.186034452E-3
1.387148375E0,3.286631778E-3,-1.065638266E-3,-2.179754199E-3,4.085200329E-3
1.397111375E0,2.362514846E-3,-3.488049610E-3,-2.792035230E-5,4.212926064E-3
1.407074375E0,4.427670967E-3,-3.889080603E-3,-6.674353499E-4,5.930825244E-3
1.417036375E0,2.586361254E-3,-3.481616965E-3,-2.882012632E-4,4.346720740E-3
1.426999375E0,-7.958116475E-4,-3.417182248E-3,-2.180607989E-4,3.515394886E-3
1.436962375E0,-5.358869676E-4,-4.130376503E-3,1.635765657E-3,4.474697105E-3
1.446924375E0,5.671826657E-4,-2.086751861E-3,3.108666278E-4,2.184689353E-3
1.456887375E0,6.693784613E-3,1.178549835E-3,9.889074136E-4,6.868309110E-3
1.466850375E0,1.012979262E-2,1.224890118E-3,2.065144479E-3,1.041046954E-2
1.476812375E0,1.060862839E-2,-1.107506454E-3,2.283622744E-4,1.066872608E-2
1.486775375E0,7.882252336E-3,1.300084405E-4,6.216448965E-4,7.907796561E-3
1.496737375E0,1.396278199E-2,-6.452377420E-4,-6.766461302E-4,1.399405097E-2
1.506700375E0,1.333324052E-2,-2.045360394E-3,1.264051069E-3,1.354830717E-2
1.516663375E0,8.519310504E-3,-6.423471496E-5,3.825447056E-4,8.528136843E-3
1.526625375E0,5.447198637E-3,-3.087047487E-3,-1.492165960E-3,6.436489294E-3
1.536588375E0,1.458848361E-3,-4.520360846E-3,-2.389118541E-3,5.316934090E-3
1.546551375E0,-2.704540966E-3,-3.980958369E-3,-1.521230908E-3,5.047446369E-3
1.556513375E0,-5.971973762E-3,-2.918889746E-3,1.997337677E-3,6.940730924E-3
1.566476375E0,-7.758211810E-3,-3.700493835E-4,2.006597817E-3,8.022045988E-3
1.576438542E0,-1.136359945E-2,-2.179828007E-4,-4.131502938E-4,1.137319665E-2
1.586401542E0,-9.219457395E-3,-7.624319987E-4,-1.605146565E-3,9.389152928E-3
1.596364542E0,-6.930736825E-3,5.353263114E-4,-5.396159831E-4,6.972293210E-3
1.606326542E0,-7.249448448E-3,-1.552114729E-3,-1.305687008E-3,7.527840427E-3
1.616289542E0,-1.195817022E-3,-2.522304421E-3,8.216460701E-4,2.909828209E-3
1.626252542E0,1.746554160E-3,-3.436580533E-3,1.404173323E-3,4.102711289E-3
1.636214542E0,6.253154948E-3,-2.700482728E-3,1.435598591E-3,6.960998282E-3
1.646177542E0,1.123363059E-2,-3.391111502E-3,-3.994812723E-4,1.174111063E-2
1.656140542E0,1.006530132E-2,-4.107679706E-4,-2.249313286E-3,1.032174555E-2
1.666102542E0,7.102955598E-3,-2.135457005E-3,-1.264314633E-3,7.524004675E-3
1.676065542E0,3.173461650E-3,-2.106961329E-3,-2.363134874E-3,4.482694649E-3
1.686027542E0,-2.685267245E-3,-1.405859017E-3,3.428934142E-4,3.050356643E-3
1.695990542E0,-7.353522815E-3,-6.226233672E-4,-2.194832545E-3,7.699301757E-3
1.705953542E0,-1.872871257E-2,-1.411773730E-3,-2.725841478E-4,1.878382501E-2
1.715915542E0,-2.614747919E-2,-1.809383626E-3,-9.346459992E-4,2.622666773E-2
1.725878542E0,-2.589931339E-2,1.162244007E-4,-3.175840247E-4,2.590152123E-2
1.735841542E0,-2.155196667E-2,-3.644761164E-4,-2.402306534E-3,2.168850356E-2
1.745803542E0,-1.454565581E-2,-1.363385352E-3,-1.909554237E-3,1.473367978E-2
1.755766542E0,-4.486897029E-3,-6.863878109E-3,-1.398227178E-3,8.318660161E-3
1.765728542E0,7.992533501E-4,-8.822187781E-3,-1.883635297E-3,9.056372624E-3
1.775691542E0,5.068833008E-3,-1.429018937E-2,-1.800011843E-3,1.526900858E-2
1.785654542E0,5.111079663E-3,-1.516828965E-2,-8.206698112E-5,1.600646374E-2
1.795616542E0,5.211214535E-3,-3.774754237E-3,-1.033614390E-3,6.517199183E-3
1.805579542E0,-2.346131951E-4,1.955990912E-3,-6.654367317E-4,2.079362846E-3
1.815542542E0,-4.061209038E-4,3.125917399E-3,-8.691686671E-4,3.269823840E-3
1.825504542E0,-6.030963268E-4,3.365785815E-4,-1.395777799E-4,7.046220814E-4
1.835467542E0,1.921580406E-3,-1.347604441E-3,1.417306252E-3,2.741763300E-3
1.845429542E0,3.515047021E-3,-7.174453931E-4,-4.630258773E-4,3.617274722E-3
1.855392542E0,6.061827764E-3,3.187905531E-4,4.475088790E-4,6.086677867E-3
1.865355542E0,1.232050918E-2,2.492112573E-3,2.193514956E-3,1.275997960E-2
1.875317542E0,1.250506565E-2,3.100644797E-3,1.313606510E-3,1.295052999E-2
1.885280542E0,6.708879024E-3,6.307918578E-3,5.841417005E-4,9.227140189E-3
1.895243542E0,5.559991114E-3,7.708208635E-3,2.304011025E-3,9.779491211E-3
1.905205542E0,2.131506801E-3,5.210316740E-3,1.108082943E-3,5.737470660E-3
1.915168542E0,-5.885939579E-3,4.514699802E-3,-3.705041017E-4,7.427252003E-3
1.925131542E0,-1.085298508E-2,3.866302315E-3,2.474855632E-3,1.178390806E-2
1.935093542E0,-8.616195992E-3,2.152824774E-3,3.485877533E-4,8.887913214E-3
1.945056542E0,-8.263722062E-3,1.463642111E-3,8.987428155E-4,8.440325183E-3
1.955018542E0,-8.865330368E-3,1.174955629E-3,6.883530878E-4,8.969305059E-3
1.964981542E0,3.259117249E-3,1.359820366E-3,3.764359280E-5,3.531624798E-3
1.974944542E0,1.309124194E-2,4.061423242E-4,-5.396921188E-5,1.309765169E-2
1.984906542E0,1.281850599E-2,-3.298748517E-3,-8.954994846E-4,1.326641462E-2
1.994869542E0,1.127786748E-2,-3.129904158E-3,-3.804470412E-3,1.230693260E-2
2.004832542E0,5.502788816E-3,-1.405324903E-3,-1.456581289E-3,5.863211738E-3
2.014794542E0,-5.452500191E-4,-6.127681118E-4,8.603688329E-4,1.188703862E-3
2.024757542E0,-5.693239160E-3,-4.450452980E-4,-5.964310840E-4,5.741669399E-3
2.034719542E0,-1.111543458E-2,-1.194991521E-3,-6.233288441E-4,1.119684909E-2
2.044682542E0,-9.256701916E-3,-2.505126642E-3,-8.982648142E-4,9.631670132E-3
2.054645542E0,-2.994279377E-3,-8.438467048E-4,1.265287166E-3,3.358383222E-3
2.064607542E0,9.894589894E-4,4.528739955E-4,-4.791179672E-4,1.188981906E-3
2.074570542E0,2.527700737E-3,3.333881730E-3,-1.012154389E-4,4.185006926E-3
2.084533542E0,-1.315465197E-3,2.538914327E-3,-8.073821664E-4,2.971262460E-3
2.094495542E0,-2.160219476E-3,1.995936036E-4,1.196642406E-4,2.172718417E-3
2.104458542E0,-1.767066540E-3,-1.255670213E-3,-4.788946826E-4,2.220038729E-3
2.114421542E0,-6.097898819E-3,-7.573928451E-4,-2.770278370E-3,6.740360240E-3
2.124383542E0,-7.193032652E-3,-3.925247584E-4,1.039417810E-3,7.278336610E-3
2.134346542E0,-8.571751416E-3,-3.287114669E-3,-2.217628062E-3,9.444465014E-3
2.144308542E0,-1.333226357E-2,-1.834767638E-3,1.676988322E-4,1.345896530E-2
2.154271542E0,-7.431231439E-3,1.040913630E-3,-1.450704178E-3,7.642724939E-3
2.164234542E0,3.280338831E-3,8.519841358E-4,8.546962636E-4,3.495283324E-3
2.174196542E0,6.039373577E-3,-9.744117269E-4,1.103435410E-3,6.216195067E-3
2.184159542E0,5.783374421E-3,-1.958573703E-4,-8.149771020E-6,5.786695622E-3
2.194122542E0,1.209395239E-3,1.085123047E-3,-9.889921639E-4,1.902165706E-3
2.204084542E0,-4.310710356E-4,2.076070523E-3,-3.238916397E-4,2.144946817E-3
2.214047542E0,-2.401277423E-3,3.689844161E-4,6.995612057E-4,2.528174963E-3
2.224009542E0,-5.933202803E-3,-9.721687529E-4,7.507521659E-4,6.059012824E-3
2.233972542E0,-1.077030227E-2,2.734418726E-3,7.550131995E-4,1.113761651E-2
2.243935542E0,-1.356021594E-2,3.057010239E-3,1.713819569E-3,1.400578257E-2
2.253897542E0,-1.019477937E-2,4.098282661E-4,-2.481311094E-4,1.020603031E-2
2.263860542E0,-7.441449910E-3,-4.627620801E-4,-2.670509275E-4,7.460605988E-3
2.273823542E0,-2.227512887E-3,-1.508585527E-3,4.261699505E-4,2.723832737E-3
2.283785542E0,-2.876888961E-3,5.238815211E-4,-2.105217660E-3,3.603176839E-3
2.293748542E0,-8.036177605E-4,-2.543281065E-3,1.616651425E-4,2.672118205E-3
2.303710542E0,1.658992143E-3,-2.245889511E-3,-7.333697286E-4,2.886885136E-3
2.313673542E0,-1.487266272E-3,-4.159123637E-5,-2.693190007E-3,3.076843059E-3
2.323636542E0,-3.795805620E-3,-1.741626067E-3,-6.706872955E-5,4.176828926E-3
2.333598542E0,-2.528407378E-3,2.179278526E-4,-1.865501283E-3,3.149671642E-3
2.343561542E0,8.862686809E-4,3.165625967E-4,-1.282514073E-3,1.590762836E-3
2.353524542E0,1.722501358E-3,3.426754847E-5,-1.037769718E-3,2.011256120E-3
2.363486542E0,1.476622187E-3,-7.640357362E-4,1.386246295E-3,2.164680687E-3
2.373449542E0,-5.809359718E-4,4.266635515E-4,-1.231374685E-3,1.426818841E-3
2.383412542E0,1.457013423E-3,1.675209496E-3,1.706889598E-4,2.226735209E-3
2.393374542E0,2.970221452E-3,3.425971605E-3,-1.088187331E-3,4.663008533E-3
2.403337542E0,6.676332094E-3,2.653400181E-3,-2.640788443E-4,7.189136275E-3
2.413299542E0,7.281668484E-3,1.907182625E-3,3.441872541E-4,7.535151382E-3
2.423262542E0,7.346536964E-3,2.033541445E-3,-1.535006100E-3,7.775804775E-3
2.433225542E0,1.199428691E-3,1.045242418E-3,4.216183443E-4,1.645880592E-3
2.443187542E0,-7.315457333E-4,5.064576399E-4,-6.597277243E-4,1.107654807E-3
2.453150542E0,-2.303876216E-3,6.159136537E-4,-2.120505087E-4,2.394193113E-3
2.463113542E0,-2.568061696E-3,-1.112211612E-3,-6.383494474E-4,2.870443444E-3
2.473075542E0,-3.099628491E-3,-2.751799766E-4,4.182197154E-5,3.112100558E-3
2.483038542E0,-4.284188151E-3,-3.736333456E-4,1.412903657E-3,4.526606537E-3
2.493000542E0,-6.604334339E-3,-7.667159662E-4,-7.245494053E-4,6.688053325E-3
2.502963542E0,-7.749465294E-3,-1.584402984E-3,5.749320844E-4,7.930642601E-3
2.512926542E0,-6.151302718E-3,-6.965050707E-4,7.975723129E-4,6.241775872E-3
2.522888542E0,-5.051788874E-3,2.495471155E-3,9.070404340E-4,5.707071882E-3
2.532851542E0,-1.487414585E-3,4.003685899E-5,5.941189593E-4,1.602180526E-3
2.542814542E0,9.036075789E-4,1.292324625E-3,1.224035397E-3,1.996214479E-3
2.552776542E0,2.106557367E-3,1.175411744E-3,-9.674800094E-4,2.599075659E-3
2.562739542E0,2.728630323E-3,8.948252071E-4,-2.736810129E-4,2.884620753E-3
2.572703000E0,3.235962242E-3,2.378472360E-3,8.357919287E-4,4.102088559E-3
2.582665000E0,1.229245681E-4,7.714121602E-5,1.114642946E-4,1.829904523E-4
2.592628000E0,-2.280578483E-3,-8.634873666E-4,-1.021710690E-3,2.643963196E-3
2.602590000E0,-5.671905354E-3,-1.898428309E-3,1.511462033E-4,5.983091639E-3
2.612553000E0,-7.300429046E-3,-9.186513489E-4,-1.323978649E-3,7.476169074E-3
2.622516000E0,-3.009669716E-3,-1.912762062E-3,-1.558901276E-3,3.891907462E-3
2.632478000E0,1.004246762E-3,-8.522912394E-4,9.330186294E-4,1.614136202E-3
2.642441000E0,5.157264415E-3,-4.297704436E-5,2.122609876E-4,5.161809567E-3
2.652404000E0,4.764182027E-3,4.880572669E-4,1.331853913E-3,4.970861609E-3
2.662366000E0,2.644711873E-3,7.304621395E-4,-4.799230956E-4,2.785390817E-3
2.672329000E0,-1.987324096E-3,6.305936258E-4,-1.753180288E-3,2.724104716E-3
2.682291000E0,-7.270152215E-3,6.148801185E-5,7.786246715E-4,7.311986760E-3
2.692254000E0,-6.957496982E-3,-1.557181356E-3,5.487938179E-4,7.150716935E-3
2.702217000E0,-7.306680083E-3,-1.539509627E-3,1.462312182E-3,7.608943465E-3
2.712179000E0,-2.240033355E-4,-2.418885473E-3,-1.148917247E-3,2.687228175E-3
2.722142000E0,6.831200793E-3,-3.941275645E-3,2.026557922E-5,7.886657637E-3
2.732105000E0,1.183181815E-2,-3.443530761E-3,6.626200629E-4,1.234053849E-2
2.742067000E0,1.280865259E-2,-3.170473967E-3,-1.707507530E-3,1.330522711E-2
2.752030000E0,1.089756750E-2,-9.675072506E-4,-1.267020823E-3,1.101355480E-2
2.761993000E0,7.686959580E-3,-1.371880062E-4,1.065613469E-4,7.688922125E-3
2.771955000E0,6.314467173E-4,3.338769544E-3,8.466538275E-4,3.501846617E-3
2.781918000E0,-5.581414327E-3,2.679409459E-3,9.141487535E-4,6.258361517E-3
2.791880000E0,-1.197353378E-2,1.726796385E-3,2.415106399E-3,1.233612888E-2
2.801843000E0,-1.639216579E-2,6.171425339E-4,-1.231668983E-3,1.644995358E-2
2.811806000E0,-1.537883189E-2,2.281618305E-3,-6.745355204E-4,1.556178815E-2
2.821768000E0,-1.175147854E-2,1.812135102E-3,3.336945083E-4,1.189505920E-2
2.831731000E0,-8.378852159E-3,-4.907003604E-4,-9.408944752E-4,8.445781951E-3
2.841694000E0,-3.072758205E-3,-3.009070642E-4,-1.280340366E-4,3.090110154E-3
2.851656000E0,2.115345793E-3,-1.513710595E-3,2.402767772E-3,3.541087482E-3
2.861619000E0,9.209713899E-3,-2.878895961E-3,6.123681087E-4,9.668602109E-3
2.871581000E0,1.491553616E-2,-1.730541000E-3,-2.547572367E-4,1.501775257E-2
2.881544000E0,1.783625223E-2,-7.885323139E-4,-1.996093197E-3,1.796491204E-2
2.891507000E0,1.664475352E-2,3.094889689E-4,-1.067182748E-3,1.668180092E-2
2.901469000E0,1.470572129E-2,-8.098883554E-4,-4.979600199E-4,1.473642161E-2
2.911432000E0,5.157755222E-3,-1.741994638E-3,1.245078864E-3,5.584550620E-3
2.921395000E0,1.388974953E-3,-1.142958179E-3,9.786757873E-4,2.047781999E-3
2.931357000E0,-4.985300824E-3,1.189172035E-3,-3.891238011E-4,5.139919432E-3
2.941320000E0,-3.287451109E-3,1.305117505E-3,1.172850607E-4,3.538986053E-3
2.951283000E0,-8.687681984E-4,1.573297894E-3,5.961214192E-4,1.893511339E-3
2.961245000E0,3.924922086E-3,2.327337163E-3,-9.263670072E-4,4.656142984E-3
2.971208000E0,7.136694156E-3,2.998453798E-3,1.197226811E-4,7.741928840E-3
2.981170000E0,8.007518947E-3,5.218666047E-6,4.606052535E-4,8.020757079E-3
2.991133000E0,1.324409246E-2,-2.967135515E-3,2.311502118E-3,1.376782192E-2
