"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.989351792E0,1.106481637E-3,-1.336918350E-2,1.923324645E-2,2.344945923E-2
2.999313792E0,4.451718251E-3,-2.789871041E-3,2.866539001E-2,2.914285093E-2
3.009275792E0,2.427242486E-2,-8.520142380E-3,1.683705747E-2,3.074459203E-2
3.019237792E0,1.415293081E-2,-8.871176317E-3,2.297546446E-2,2.840554853E-2
3.029199792E0,1.083758580E-3,-1.558960883E-2,1.085067809E-2,1.902492184E-2
3.039161792E0,1.395451377E-2,-1.303742711E-2,1.504547060E-2,2.431191366E-2
3.049123792E0,-3.718328944E-3,-7.222005688E-3,8.014778495E-3,1.141139828E-2
3.059085792E0,1.325437365E-2,-9.172490649E-3,2.103769720E-2,2.650278681E-2
3.069046792E0,1.436866680E-2,-1.086189743E-2,1.160847723E-2,2.142886243E-2
3.079008792E0,5.998352473E-3,-3.351148926E-3,1.370353460E-2,1.532962140E-2
3.088970792E0,-4.471749533E-4,-3.724475373E-3,3.001785100E-2,3.025133155E-2
3.098932792E0,1.464296517E-2,-9.055692516E-3,2.357948184E-2,2.919612919E-2
3.108894792E0,1.182533927E-2,4.977625050E-4,1.474433899E-2,1.890719304E-2
3.118856792E0,1.413948793E-2,-5.215277821E-3,1.654118836E-2,2.237711228E-2
3.128818792E0,3.774678059E-3,-1.942207497E-3,1.354799867E-2,1.419748683E-2
3.138780792E0,7.502858191E-3,-5.687586665E-3,6.213251352E-3,1.128033756E-2
3.148742958E0,-2.798931941E-4,-2.373551114E-2,1.115122497E-2,2.622599183E-2
3.158704958E0,1.240952180E-2,-1.214002568E-2,1.564013243E-2,2.336643313E-2
3.168666958E0,1.351765367E-2,-3.651366904E-3,5.612157583E-3,1.508495124E-2
3.178628958E0,1.336550387E-2,7.539747041E-3,1.070274353E-2,1.870917417E-2
3.188590958E0,3.822467626E-3,-1.626847057E-2,1.519340515E-2,2.258570241E-2
3.198552958E0,1.599288855E-3,-1.287134791E-2,1.384737611E-2,1.897311643E-2
3.208514958E0,2.282289325E-3,-4.472809341E-3,7.260487676E-3,8.827771477E-3
3.218476958E0,8.997328853E-3,2.083088849E-3,3.181060731E-2,3.312409883E-2
3.228438958E0,5.965697144E-3,-6.416953728E-3,1.399648011E-2,1.651267068E-2
3.238400958E0,1.163570790E-2,-1.273181872E-2,1.893737733E-2,2.561470606E-2
3.248362958E0,-1.217970452E-3,-1.040826313E-2,1.414909244E-2,1.760716360E-2
3.258324958E0,1.975959179E-4,1.913738865E-3,1.639325380E-2,1.650576296E-2
3.268286958E0,1.384252817E-2,-4.190608095E-3,2.163177431E-2,2.602134589E-2
3.278248958E0,1.415179106E-2,7.536147349E-4,2.267901063E-2,2.674282424E-2
3.288210958E0,-1.992748225E-3,-4.388719071E-3,2.028574526E-2,2.085050027E-2
3.298172958E0,6.202424867E-3,-3.818231821E-3,1.938819766E-2,2.071113655E-2
3.308134958E0,1.201204589E-2,-4.118120894E-3,1.504722476E-2,1.968926457E-2
3.318096958E0,-2.880930004E-3,-6.291001048E-3,1.953613222E-2,2.072527235E-2
3.328058958E0,9.086353853E-3,2.075030655E-3,4.867222309E-3,1.051462941E-2
3.338020958E0,9.629810293E-3,-1.947853714E-3,1.848831117E-2,2.093669101E-2
3.347982958E0,3.733524852E-3,-8.750741947E-3,1.714286685E-2,1.960593217E-2
3.357944958E0,-5.590052367E-4,-3.479787670E-3,2.163294375E-2,2.191815832E-2
3.367906958E0,4.191117443E-3,-9.092712700E-3,6.747686863E-4,1.003484940E-2
3.377868958E0,1.986899867E-4,-3.895104434E-3,1.579449892E-2,1.626891245E-2
3.387830958E0,1.853084281E-3,-8.058102708E-3,1.803866029E-2,1.984339199E-2
3.397792958E0,6.554511760E-4,-1.375374757E-4,7.111968398E-3,7.143432459E-3
3.407754958E0,7.939632637E-3,9.521277063E-4,1.444963932E-2,1.651473252E-2
3.417716958E0,-1.829369939E-3,-2.156782039E-3,1.086003363E-2,1.122223835E-2
3.427678958E0,5.460097999E-3,-1.594754979E-2,1.759661078E-2,2.436755477E-2
3.437640958E0,1.000878067E-2,6.577898338E-3,1.490455270E-2,1.912041130E-2
3.447602958E0,5.470849110E-3,-1.537435820E-2,2.299066722E-2,2.819347193E-2
3.457564958E0,1.511071273E-4,-2.770339513E-2,9.070785642E-3,2.915098776E-2
3.467526958E0,6.151099561E-3,-6.621058099E-4,3.316833079E-2,3.374037014E-2
3.477488958E0,-4.206694791E-3,6.242103707E-3,-7.248208523E-3,1.044972088E-2
3.487450958E0,6.753425585E-3,-1.274270916E-2,-5.087077618E-4,1.443066795E-2
3.497411958E0,6.435447831E-3,-3.633733895E-3,3.496401072E-2,3.573655070E-2
3.507373958E0,-5.955469084E-4,-7.177110035E-3,3.677898645E-3,8.086564352E-3
3.517335958E0,3.411795516E-3,-1.234312506E-2,5.625606179E-3,1.398715589E-2
3.527297958E0,7.710311007E-3,-6.686364189E-3,-1.413213551E-2,1.743197109E-2
3.537259958E0,1.242981575E-2,-1.355488742E-2,9.967163801E-3,2.091840450E-2
3.547221958E0,-1.238576177E-3,-1.202635216E-2,2.029510081E-2,2.362325833E-2
3.557183958E0,6.209763580E-3,1.854773350E-3,1.356027782E-2,1.502938729E-2
3.567145958E0,7.171839547E-3,-7.050773632E-3,-9.612822533E-4,1.010310620E-2
3.577107958E0,1.345959265E-2,2.498277705E-3,1.655288279E-2,2.148022240E-2
3.587069958E0,5.509066146E-3,-1.363811888E-2,1.580385447E-2,2.158957879E-2
3.597031958E0,9.711747828E-3,-1.165266026E-2,9.964824915E-3,1.814938766E-2
3.606993958E0,7.813550908E-3,-7.774384841E-3,2.149085641E-2,2.415263022E-2
3.616955958E0,1.392683771E-2,4.626828656E-3,-1.278727591E-2,1.946480869E-2
3.626917958E0,-1.412957964E-3,-1.251304150E-4,2.942377388E-2,2.945794591E-2
3.636879958E0,2.137541045E-2,-2.655914985E-4,3.181879342E-2,3.833294047E-2
3.646841958E0,7.456150129E-3,-6.124318857E-3,1.310828805E-2,1.627662962E-2
3.656803958E0,8.194894436E-3,-1.563229350E-2,1.685226023E-2,2.440335161E-2
3.666765958E0,1.537504913E-2,6.110705808E-4,1.670491040E-2,2.271166164E-2
3.676727958E0,-1.339812950E-3,2.390012853E-3,2.269304395E-2,2.285785431E-2
3.686689958E0,3.430656212E-3,-1.102240350E-2,3.062479198E-2,3.272828539E-2
3.696651958E0,1.544132138E-2,3.393943235E-4,2.897880077E-2,3.283779056E-2
3.706613958E0,-5.317638356E-3,-8.529132474E-3,1.865144849E-2,2.118725818E-2
3.716575958E0,1.221645747E-2,-1.263374995E-2,1.446191847E-2,2.275962559E-2
3.726537958E0,-9.793652245E-4,-8.091176022E-3,2.090087235E-2,2.243374134E-2
3.736499958E0,-2.622744598E-3,8.735922910E-4,1.192013383E-2,1.223648410E-2
3.746461958E0,1.333207881E-2,-1.070701931E-2,6.233716607E-3,1.820010468E-2
3.756423958E0,4.648469064E-3,-9.825569820E-3,2.180192828E-2,2.436132516E-2
3.766385958E0,1.506588560E-2,-1.114389768E-2,6.382820606E-3,1.979666041E-2
3.776347958E0,2.274825902E-2,-2.026089460E-2,1.281885087E-2,3.305011462E-2
3.786309958E0,1.229001590E-2,-1.094205910E-2,1.760830522E-2,2.410032284E-2
3.796271958E0,8.673909305E-3,-1.246260926E-2,1.955484331E-2,2.475773069E-2
3.806233958E0,-4.586947676E-3,-2.051110061E-2,4.285424352E-3,2.145017946E-2
3.816195958E0,3.491583742E-3,-7.824524716E-3,-8.028227091E-4,8.605746241E-3
3.826157958E0,2.388463112E-3,8.749590777E-3,8.029981256E-3,1.211365732E-2
3.836119958E0,8.375266192E-3,8.029926438E-3,2.314737260E-2,2.589257926E-2
3.846081958E0,-1.041258916E-3,-1.305749036E-2,6.830717325E-3,1.477298121E-2
3.856043958E0,-3.486109972E-3,-7.896975372E-3,1.895374954E-2,2.082690098E-2
3.866005958E0,1.097286319E-2,-6.667653099E-3,1.012153029E-2,1.634951681E-2
3.875967958E0,-4.043752762E-3,2.501676399E-3,6.078765392E-3,7.717623332E-3
3.885929958E0,7.904766330E-3,-9.895919133E-3,2.718429029E-2,2.999000141E-2
3.895891958E0,1.328592806E-2,-2.418340785E-2,1.820472121E-2,3.305699584E-2
3.905853958E0,5.135739699E-3,-2.524665093E-2,1.401402175E-2,2.932851874E-2
3.915815958E0,-1.512822012E-3,-1.552126950E-2,2.239717484E-2,2.729160819E-2
3.925776958E0,1.033527686E-2,-1.147055604E-2,2.793507278E-2,3.191801834E-2
3.935738958E0,1.155274482E-2,-1.264509721E-2,1.281592727E-2,2.139187668E-2
3.945700958E0,-4.738285494E-3,-2.031971393E-2,2.224748611E-2,3.050070101E-2
3.955662958E0,9.975654826E-3,-1.407735441E-2,1.551266313E-2,2.320190323E-2
3.965624958E0,8.397252636E-3,-6.856719162E-3,-2.301464081E-3,1.108265250E-2
3.975586958E0,4.631788511E-3,3.752267919E-4,1.446250319E-2,1.519072936E-2
3.985548958E0,1.224322904E-2,-1.663203947E-3,2.134643018E-2,2.466440727E-2
3.995510958E0,1.769607855E-2,1.438670866E-3,1.042032301E-2,2.058650290E-2
4.005472958E0,7.621775939E-3,-3.136044480E-3,2.036000490E-3,8.489495947E-3
4.015434958E0,1.080928734E-2,1.061982270E-3,1.790300488E-2,2.094005929E-2
4.025396958E0,-4.253929330E-3,2.476295829E-4,2.479044020E-2,2.515398896E-2
4.035358958E0,-5.143043009E-3,-1.097299453E-2,2.344265699E-2,2.638968865E-2
4.045320958E0,1.129547304E-3,-1.033020280E-2,1.736623049E-3,1.053588281E-2
4.055282958E0,2.280845793E-3,-9.764301963E-3,1.880230665E-2,2.130893207E-2
4.065244958E0,-2.518271300E-3,-4.766156841E-3,1.730366528E-2,1.812387303E-2
4.075206958E0,-3.996126505E-4,-3.104396425E-3,1.909992993E-2,1.935469686E-2
4.085168958E0,-4.863343961E-3,-9.042444918E-3,1.071560740E-2,1.484055816E-2
4.095130958E0,-3.479007661E-3,1.115933798E-2,-4.701746106E-3,1.259923549E-2
4.105092958E0,2.227650749E-2,9.370163083E-4,1.133190393E-3,2.232498390E-2
4.115054958E0,2.157358994E-2,-1.533346424E-2,1.625058174E-2,3.105827290E-2
4.125016958E0,2.294075804E-2,-1.418441327E-2,3.062186837E-2,4.080655317E-2
4.134978958E0,7.091163959E-3,-6.267484277E-6,8.768484592E-3,1.127701058E-2
4.144940458E0,4.463128316E-3,-3.491025288E-3,3.017514110E-2,3.070253918E-2
4.154902458E0,7.771211128E-3,-3.505679872E-3,2.672879219E-2,2.805547800E-2
4.164864458E0,6.237130148E-3,-7.442719806E-3,7.865089774E-3,1.249621974E-2
4.174826458E0,1.254473181E-2,-1.845417805E-3,6.216759682E-3,1.412175499E-2
4.184788458E0,4.258832083E-3,-5.277843028E-4,3.271224797E-2,3.299253513E-2
4.194750458E0,5.037999835E-3,-1.572005656E-3,-3.063356280E-3,6.102195984E-3
4.204712458E0,7.318668613E-3,2.642685659E-3,1.669497013E-2,1.841924878E-2
4.214674458E0,1.093126802E-2,-3.425043114E-3,1.534601748E-2,1.915003377E-2
4.224636458E0,-4.896182015E-3,7.916216366E-4,2.821807802E-2,2.865064031E-2
4.234598458E0,1.662804235E-3,1.099007936E-2,5.910365582E-3,1.258885156E-2
4.244560458E0,9.116777647E-3,-1.376609981E-2,5.009894371E-3,1.725456984E-2
4.254522458E0,8.346716476E-3,-1.510712218E-2,1.908004940E-2,2.572821605E-2
4.264484458E0,7.622671294E-3,-7.587273940E-3,2.186858654E-4,1.075730761E-2
4.274446458E0,4.526620855E-3,-1.399644356E-2,9.947283268E-3,1.775779190E-2
4.284408458E0,6.863951666E-3,-1.634497773E-3,2.087222099E-2,2.203259006E-2
4.294370458E0,1.300118008E-2,-1.045471195E-2,1.308840752E-2,2.120467158E-2
4.304332458E0,3.893125289E-3,-5.363504738E-3,3.150012016E-2,3.218976822E-2
4.314294458E0,1.203986585E-2,-8.373285905E-3,9.495878220E-3,1.747117597E-2
4.324256458E0,5.474189561E-3,-7.852737531E-3,3.539027274E-2,3.666201907E-2
4.334218458E0,-4.687669391E-3,-2.329932712E-3,1.188563526E-2,1.298734600E-2
4.344180458E0,-3.570400098E-3,-5.229183231E-3,1.562492967E-2,1.685913821E-2
4.354141458E0,5.882758044E-3,1.954139471E-3,4.847341776E-3,7.869067643E-3
4.364103458E0,1.026839476E-2,-3.152197413E-4,2.730123460E-2,2.917013379E-2
4.374065458E0,-3.273351265E-3,7.982381266E-3,2.954481125E-2,3.077871198E-2
4.384027458E0,-2.094205411E-4,-1.384878309E-2,1.801819503E-2,2.272637240E-2
4.393989458E0,1.246913599E-2,-3.034741469E-3,1.666982710E-2,2.103739869E-2
4.403951458E0,6.038677704E-3,-6.672842503E-3,1.127869427E-2,1.442918570E-2
4.413913458E0,1.226145819E-2,-8.335900269E-3,6.040173769E-3,1.600981853E-2
4.423875458E0,2.100800887E-2,1.117256731E-3,6.039589047E-3,2.188746982E-2
4.433837458E0,1.120444149E-2,-8.123079892E-3,1.127752483E-2,1.785235285E-2
4.443799458E0,1.266886979E-2,-6.433399022E-3,2.190425456E-2,2.610910287E-2
4.453761458E0,2.340249393E-2,-7.123315651E-3,1.082962811E-2,2.675255489E-2
4.463723458E0,4.303864780E-3,-1.361357884E-2,2.999153852E-2,3.321663987E-2
4.473685458E0,2.871758327E-3,-1.209394231E-2,1.637278855E-2,2.055671767E-2
4.483647458E0,-3.829735533E-3,-1.918087732E-3,3.560954332E-4,4.297992410E-3
4.493609458E0,-2.782108634E-3,-2.342997584E-3,4.017271042E-2,4.033703545E-2
4.503571458E0,-1.824967397E-3,-7.844953425E-4,-2.785613537E-3,3.421342093E-3
4.513533458E0,6.152828601E-3,-4.968543593E-3,3.104403734E-2,3.203554244E-2
4.523495458E0,-8.017012314E-4,3.883921634E-3,4.466512620E-2,4.484084155E-2
4.533457458E0,6.220170938E-3,2.582313158E-3,-2.933548093E-3,7.346058273E-3
4.543419458E0,-4.685099814E-3,3.217795864E-5,1.203181565E-2,1.291184663E-2
4.553381458E0,1.089628637E-2,-4.511145148E-3,4.600881636E-2,4.749621743E-2
4.563343458E0,9.355222990E-3,-2.365436275E-2,-4.724374831E-2,5.365650779E-2
4.573305458E0,9.913860492E-3,-9.878889117E-3,4.061885297E-2,4.296240562E-2
4.583267458E0,5.028799607E-4,1.179461969E-2,5.603386760E-2,5.726395253E-2
4.593229458E0,2.342923124E-2,-7.684721444E-3,-4.545099199E-2,5.170857272E-2
4.603191458E0,6.911370072E-3,1.870244717E-2,1.145574796E-1,1.162796831E-1
4.613153458E0,2.596080381E-3,-1.769181076E-2,-8.377188921E-2,8.565902885E-2
4.623115458E0,2.594253812E-2,-6.573165748E-3,2.191185594E-2,3.458831049E-2
4.633077458E0,-5.175451658E-3,7.979402840E-3,6.157468915E-2,6.230488354E-2
4.643039458E0,1.601160307E-2,-8.270027731E-3,-4.678941965E-2,5.013994997E-2
4.653001458E0,7.308501082E-3,7.498761714E-3,5.589294970E-2,5.686534482E-2
4.662963458E0,-5.898675718E-4,-7.302441448E-4,-6.899714470E-4,1.165015391E-3
4.672925458E0,1.104167076E-2,-1.689123558E-2,-4.585971236E-3,2.069452741E-2
4.682887458E0,-1.479298851E-2,1.670597021E-2,4.600355387E-2,5.112972636E-2
4.692849458E0,-2.633348387E-3,-2.592465386E-2,-6.983914375E-3,2.697771787E-2
4.702811458E0,-2.321063674E-3,5.242302921E-3,2.309884071E-2,2.379969577E-2
4.712773458E0,5.234331521E-4,8.094519898E-3,8.087868690E-2,8.128442182E-2
4.722735458E0,6.887749376E-3,-2.994057639E-2,-7.733702838E-2,8.321595499E-2
4.732697458E0,1.634395218E-2,5.078928061E-3,9.375308633E-2,9.530247363E-2
4.742659458E0,-1.078063255E-2,-1.099631030E-2,-3.288649499E-2,3.631339190E-2
4.752621458E0,7.515871671E-3,1.663167402E-3,4.270806313E-2,4.339623381E-2
4.762583458E0,1.192492466E-2,9.211867992E-3,7.069868445E-2,7.228669534E-2
4.772545458E0,-4.881092316E-3,-2.335772619E-2,-1.068303841E-1,1.094629591E-1
4.782507458E0,2.990471879E-2,-1.431453209E-3,8.252058506E-2,8.778375831E-2
4.792469458E0,8.723832193E-3,-1.352819122E-2,-1.163069665E-2,1.985926259E-2
4.802430458E0,1.220831933E-2,-2.108217258E-2,2.437704206E-3,2.448353454E-2
4.812392458E0,-5.422908794E-3,2.034118418E-3,3.206963897E-2,3.258845380E-2
4.822354458E0,-5.366781234E-3,-1.136022639E-2,-1.523024261E-2,1.974379331E-2
4.832316458E0,5.827098718E-3,-7.805210631E-3,5.497493684E-2,5.583117474E-2
4.842278458E0,9.406893190E-3,7.561381739E-3,3.985871494E-2,4.164590364E-2
4.852240458E0,1.375468860E-2,-4.038759559E-2,-7.061506927E-2,8.250355959E-2
4.862202458E0,-4.408678404E-3,1.996692583E-2,7.892045438E-2,8.152639261E-2
4.872164458E0,2.575344464E-4,-3.022809494E-3,-4.486685514E-2,4.496930500E-2
4.882126458E0,1.300140848E-2,-8.224602174E-3,5.691679716E-2,5.895932922E-2
4.892088458E0,-3.191572472E-3,1.253390875E-2,4.315128207E-2,4.504795387E-2
4.902050458E0,1.481446446E-2,-3.082197106E-2,-7.599918544E-2,8.333869716E-2
4.912012458E0,-3.407204538E-3,9.099966902E-3,9.269824862E-2,9.320613573E-2
4.921974458E0,-1.630099799E-3,-1.974383628E-2,-4.351264000E-2,4.781031412E-2
4.931936458E0,1.734409672E-2,-1.159407847E-2,7.443680942E-2,7.730510296E-2
4.941898458E0,5.880155348E-3,-1.748957019E-3,4.869444251E-2,4.907936235E-2
4.951860458E0,1.177064268E-2,-1.595357973E-2,-3.213805139E-2,3.776134376E-2
4.961822458E0,-5.828246463E-4,1.566174885E-2,4.300568640E-2,4.577247125E-2
4.971784458E0,-4.416385994E-3,-1.005282551E-2,-4.051418781E-2,4.197574514E-2
4.981746458E0,6.239859610E-3,-1.632451247E-3,7.653829873E-2,7.680958219E-2
4.991708458E0,-4.833702460E-3,1.281645717E-2,2.668961585E-2,2.999936412E-2
5.001670458E0,3.012674853E-2,-2.188554347E-2,-6.985668540E-2,7.916157202E-2
5.011632458E0,8.719244641E-3,7.930669952E-3,6.590747595E-2,6.695308909E-2
5.021594458E0,9.366115713E-3,-7.047776934E-3,-2.225216389E-2,2.515062784E-2
5.031556458E0,5.397081688E-3,-6.208098494E-3,-2.944716275E-2,3.057457067E-2
5.041518458E0,-1.109473767E-3,1.854442617E-2,9.764148474E-2,9.939308938E-2
5.051480458E0,3.652528353E-3,-1.133400528E-2,-7.749256432E-2,7.840215663E-2
5.061442458E0,5.137186657E-3,1.192269199E-2,1.040751761E-1,1.048817599E-1
5.071404458E0,-4.181214863E-3,2.227843981E-3,-3.842614710E-2,3.871711027E-2
5.081366458E0,3.927014700E-2,-2.402670247E-2,-4.598835111E-3,4.626636102E-2
5.091328458E0,-5.443637859E-3,1.144910406E-2,7.203828156E-2,7.314526087E-2
5.101290458E0,2.193645764E-2,-2.080185341E-2,-6.297568202E-2,6.985600765E-2
5.111252458E0,2.911827514E-2,3.219275940E-3,6.919010282E-2,7.513659569E-2
5.121214458E0,-4.365166897E-3,-2.657194063E-4,1.336088777E-2,1.405840001E-2
5.131176458E0,1.974258004E-2,-2.311289230E-2,-3.618373990E-2,4.725715068E-2
5.141138458E0,-1.689211495E-3,1.170241641E-2,1.161976236E-1,1.167976358E-1
5.151100792E0,1.057586580E-3,-1.994604031E-2,-8.647213340E-2,8.874904432E-2
5.161062792E0,1.823443809E-2,7.538303509E-3,1.265296537E-1,1.280588693E-1
5.171024792E0,-7.288332756E-3,1.116377821E-2,-6.162263632E-2,6.304838654E-2
5.180986792E0,3.087385824E-2,-2.522695312E-2,7.099455357E-2,8.142371229E-2
5.190948792E0,1.456431784E-3,2.070890095E-2,1.710719883E-2,2.690048371E-2
5.200910792E0,1.667346334E-2,-1.316765556E-2,4.554864049E-2,5.026002570E-2
5.210872792E0,5.417399621E-4,8.329029791E-3,-2.166334927E-2,2.321566112E-2
5.220834792E0,1.231023676E-2,-1.144281831E-2,5.558012366E-2,5.806574004E-2
5.230795792E0,1.181570735E-2,-1.868578261E-2,-7.315451503E-2,7.642219888E-2
5.240757792E0,3.417676992E-3,5.365569536E-3,1.181453311E-1,1.183164787E-1
5.250719792E0,-1.405500480E-3,-8.360824026E-3,-6.507132411E-2,6.562130775E-2
5.260681792E0,7.870051913E-3,1.217814222E-2,7.203886628E-2,7.348362484E-2
5.270643792E0,8.545477269E-4,1.264836799E-2,-2.076872528E-2,2.433210666E-2
5.280605792E0,3.774021389E-3,-1.015442088E-2,4.226367474E-3,1.162831385E-2
5.290567792E0,9.239316786E-3,1.123178864E-2,4.554103911E-2,4.780694818E-2
5.300529792E0,2.106422894E-2,-1.314788466E-2,-1.133716643E-2,2.729651909E-2
5.310491792E0,5.958090053E-3,1.181027927E-3,-4.005342722E-3,7.275742874E-3
5.320453792E0,-8.229076664E-4,4.086692110E-3,4.748991609E-2,4.767253255E-2
5.330415792E0,-3.071164369E-3,-7.457904294E-3,-2.645572722E-2,2.765787211E-2
5.340377792E0,-1.185235181E-3,1.147030022E-2,6.919361115E-2,7.014790370E-2
5.350339792E0,-6.188480628E-3,7.085710745E-3,-1.073899627E-2,1.427692649E-2
5.360301792E0,1.135264556E-2,-1.648421455E-3,3.865535796E-2,4.032166357E-2
5.370263792E0,-5.504289017E-3,8.837152831E-4,4.377225637E-3,7.087894932E-3
5.380225792E0,4.069975012E-3,-2.045631951E-2,-1.702592254E-2,2.692411080E-2
5.390187792E0,-5.711937121E-3,1.417699462E-2,3.087329865E-2,3.444958594E-2
5.400149792E0,9.951937058E-3,-6.134935208E-3,-1.358191252E-2,1.792056999E-2
5.410111792E0,5.544979699E-3,-3.093414623E-3,1.470808625E-2,1.602010659E-2
5.420073792E0,-2.854358292E-3,7.522442937E-4,6.626064777E-3,7.253824313E-3
5.430035792E0,3.048855414E-2,-1.352269119E-2,3.327241123E-2,4.711123496E-2
5.439997792E0,1.018830047E-2,6.206636690E-4,1.186926305E-2,1.565458704E-2
5.449959792E0,7.782512699E-3,-9.604252707E-3,3.088031530E-2,3.326263741E-2
5.459921792E0,8.615037437E-3,1.257571634E-2,2.887939811E-3,1.551475774E-2
5.469883792E0,7.612864645E-3,3.016267922E-3,3.118261635E-2,3.223986884E-2
5.479845792E0,-3.091967666E-3,-6.475791335E-5,-3.696609735E-3,4.819686833E-3
5.489807792E0,3.450083358E-3,9.236682113E-3,2.713926673E-2,2.887488823E-2
5.499769792E0,1.198958665E-2,-8.417925742E-3,5.882883668E-3,1.578670269E-2
5.509731792E0,2.097730871E-3,2.332070600E-3,-2.076112390E-2,2.099674483E-2
5.519693792E0,2.762960144E-3,1.368188163E-2,2.624171913E-2,2.972298196E-2
5.529655792E0,1.006253965E-2,5.361823663E-3,-1.357314169E-2,1.772664753E-2
5.539617792E0,3.686615793E-3,-1.307309512E-3,1.696569622E-2,1.741077374E-2
5.549579792E0,-3.901769347E-3,-1.327727258E-2,-9.881794453E-5,1.383905836E-2
5.559541792E0,1.161864134E-2,-8.733163755E-3,1.397426069E-2,2.016286035E-2
5.569503792E0,6.248446566E-3,-3.415121119E-3,1.711947799E-2,1.854137706E-2
5.579465792E0,-2.521138948E-3,6.367398575E-3,-6.905561686E-4,6.883078819E-3
5.589427792E0,4.902562561E-3,-6.502012443E-3,3.598318040E-2,3.689309634E-2
5.599389792E0,2.500242004E-3,-2.179348636E-3,7.243530750E-3,7.966775275E-3
5.609351792E0,8.680448594E-3,1.182824118E-2,2.610606372E-2,2.994635271E-2
5.619313792E0,-4.887627036E-3,-1.190895103E-3,2.754623294E-3,5.735423148E-3
5.629275792E0,8.512904167E-3,-1.601735093E-2,2.146571338E-2,2.810341472E-2
5.639237792E0,1.650052280E-2,2.596273385E-3,7.693181634E-3,1.839002262E-2
5.649199792E0,9.286980730E-3,-8.707235008E-4,2.206739187E-2,2.395779528E-2
5.659161792E0,2.245063575E-3,-6.271138787E-3,2.730708182E-2,2.810772509E-2
5.669122792E0,-2.769783799E-3,5.680131465E-3,7.997821569E-3,1.019317152E-2
5.679084792E0,1.155593224E-2,-1.154068608E-2,3.000206351E-2,3.415919818E-2
5.689046792E0,2.263933407E-3,-6.396835651E-3,-3.525286317E-3,7.646734234E-3
5.699008792E0,9.884715776E-3,-2.053101769E-2,2.836016536E-2,3.638034184E-2
5.708970792E0,2.106950514E-4,-1.320178868E-2,9.798763990E-3,1.644224415E-2
5.718932792E0,7.973088532E-3,-9.660678338E-3,1.938001156E-2,2.307560822E-2
5.728894792E0,6.344331766E-4,3.212515097E-3,3.404950619E-2,3.420660215E-2
5.738856792E0,-8.224017452E-4,-8.255537599E-4,1.848187923E-2,1.851857834E-2
5.748818792E0,1.135189296E-2,5.182971954E-3,1.608627498E-2,2.035919730E-2
5.758780792E0,-5.847592524E-3,1.239723008E-2,2.613705397E-3,1.395410721E-2
5.768742792E0,1.103167225E-2,1.353063975E-3,2.626335382E-2,2.851828061E-2
5.778704792E0,1.876453729E-4,9.632008709E-4,9.497047663E-3,9.547611273E-3
5.788666792E0,4.962493095E-3,2.650743853E-3,1.563311577E-2,1.661466489E-2
5.798628792E0,9.874776652E-3,-5.516573880E-3,1.203883231E-2,1.651899769E-2
5.808590792E0,-5.664315432E-3,-1.242204420E-2,6.351245642E-3,1.505755534E-2
5.818552792E0,8.894719355E-3,2.838786654E-3,2.475944996E-2,2.646138893E-2
5.828514792E0,-1.213350923E-3,-2.317470834E-3,-3.529964089E-3,4.393579179E-3
5.838476792E0,-3.384972556E-3,-1.931647791E-2,4.227303028E-2,4.660035887E-2
5.848438792E0,8.403128403E-3,-2.193392918E-2,1.876956224E-2,3.006669724E-2
5.858400792E0,5.696847421E-3,-1.054742686E-2,1.188388109E-2,1.687983749E-2
5.868362792E0,4.448165382E-3,-2.023931472E-2,9.038625956E-3,2.260780384E-2
5.878324792E0,4.983152496E-5,-9.013556018E-3,2.580376267E-2,2.733277965E-2
5.888286792E0,-4.163742880E-4,-1.183882099E-2,7.690842748E-3,1.412374285E-2
5.898248792E0,-1.533048581E-3,-1.843981583E-2,1.322991014E-2,2.274659464E-2
5.908210792E0,-2.680641169E-3,2.982354071E-3,1.562434494E-2,1.613072930E-2
5.918172792E0,-3.489153493E-3,3.287121914E-3,1.861753464E-2,1.922477460E-2
5.928134792E0,5.568553571E-3,1.292240141E-2,2.250827193E-2,2.654467089E-2
5.938096792E0,3.487473561E-3,2.611786779E-3,2.445364058E-2,2.483876888E-2
5.948058792E0,-5.700794292E-3,1.161001213E-3,1.502208173E-2,1.610931156E-2
5.958020792E0,-3.100904084E-3,-1.523747854E-3,3.794842958E-3,5.132080157E-3
5.967982792E0,-1.612887058E-3,1.480240915E-3,1.262647748E-2,1.281485276E-2
5.977944792E0,-3.296003515E-3,-9.695944358E-3,2.175632000E-2,2.404604824E-2
5.987906792E0,-3.205043909E-3,-1.072456095E-2,9.630948901E-3,1.476630254E-2
5.997868792E0,-4.527004579E-3,-1.253518783E-2,2.025884807E-2,2.424965215E-2
6.007830792E0,2.695328873E-3,-1.297431372E-2,5.439664721E-3,1.432436967E-2
6.017792792E0,-2.651551272E-3,-7.516248543E-3,1.771180093E-2,1.942247689E-2
6.027754792E0,3.384518026E-3,-1.145173531E-2,1.876079142E-2,2.223880614E-2
6.037716792E0,5.980197553E-3,8.311999775E-4,2.370051920E-2,2.445747875E-2
6.047678792E0,6.203822717E-3,-1.434062529E-2,-9.678896070E-3,1.837993415E-2
